Node/Edge,1000,5169
Step/Entity,1600,15
meet_step
8,0,0,0,2,0,223,0,0,0,0,0,0,0,0,0,
9,0,7,6,3,1,0,0,5,0,0,0,9,1,0,9,
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11,0,2,1,3,1,0,0,0,0,9,0,0,0,0,29,
12,12,2,0,0,2,0,0,35,0,1,0,0,0,5,0,
13,13,0,0,2,3,0,0,6,0,0,0,0,5,0,0,
14,0,6,5,2,0,0,0,0,0,9,0,29,0,0,0,
0,0,2,11,1,1,0,0,0,0,1,1,13,9,12,0,
1,2,0,7,2,0,0,0,0,0,2,0,8,15,12,0,
2,11,7,0,0,0,0,0,0,0,1,0,15,45,50,0,
3,1,2,0,0,0,0,0,3,0,22,8,2,2,3,0,
4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,11,
5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,
6,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0,
7,0,0,0,3,0,0,0,0,2,4,3,0,0,0,0,
8,0,0,0,0,0,0,12,2,0,2,0,0,0,0,0,
9,1,2,1,22,0,0,1,4,2,0,7,2,0,0,0,
10,1,0,0,8,0,0,0,3,0,7,0,0,2,0,0,
11,13,8,15,2,0,0,0,0,0,2,0,0,25,27,0,
12,9,15,45,2,0,0,0,0,0,0,2,25,0,29,0,
13,12,12,50,3,0,0,0,0,0,0,0,27,29,0,0,
14,0,0,0,0,11,7,0,0,0,0,0,0,0,0,0,
0,0,0,5,0,0,24,0,0,5,0,0,0,0,0,1,
1,0,0,0,2,0,0,0,0,0,0,4,15,20,9,4,
2,5,0,0,0,1,3,18,8,45,0,0,0,0,0,0,
3,0,2,0,0,0,0,0,0,0,0,2,1,1,6,1,
4,0,0,1,0,0,6,0,0,5,0,0,0,0,0,0,
5,24,0,3,0,6,0,4,0,3,0,0,0,0,0,0,
6,0,0,18,0,0,4,0,8,12,0,0,0,0,0,0,
7,0,0,8,0,0,0,8,0,2,0,0,0,0,0,0,
8,5,0,45,0,5,3,12,2,0,0,0,0,0,0,0,
9,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,
10,0,4,0,2,0,0,0,0,0,0,0,5,9,6,0,
11,0,15,0,1,0,0,0,0,0,4,5,0,18,4,0,
12,0,20,0,1,0,0,0,0,0,1,9,18,0,3,0,
13,0,9,0,6,0,0,0,0,0,1,6,4,3,0,0,
14,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,1,0,2,0,0,0,0,3,1,11,1,0,0,
1,0,0,0,14,0,11,2,2,0,0,0,0,0,3,0,
2,1,0,0,0,2,2,9,3,0,1,0,6,15,0,1,
3,0,14,0,0,0,2,7,4,0,0,0,0,4,3,6,
4,2,0,2,0,0,0,0,0,3,13,12,8,1,0,0,
5,0,11,2,2,0,0,1,2,0,0,0,0,0,12,2,
6,0,2,9,7,0,1,0,5,0,3,0,1,19,0,2,
7,0,2,3,4,0,2,5,0,0,0,0,0,5,1,15,
8,0,0,0,0,3,0,0,0,0,6,27,2,2,0,0,
9,3,0,1,0,13,0,3,0,6,0,4,23,4,0,0,
10,1,0,0,0,12,0,0,0,27,4,0,0,0,0,0,
11,11,0,6,0,8,0,1,0,2,23,0,0,3,0,0,
12,1,0,15,4,1,0,19,5,2,4,0,3,0,0,3,
13,0,3,0,3,0,12,0,1,0,0,0,0,0,0,0,
14,0,0,1,6,0,2,2,15,0,0,0,0,3,0,0,
0,0,2,1,0,0,14,3,0,4,4,0,8,3,1,3,
1,2,0,9,39,13,0,12,21,3,3,0,4,0,0,3,
2,1,9,0,3,24,1,49,10,3,5,0,0,1,0,7,
3,0,39,3,0,2,1,11,31,1,6,0,1,0,0,7,
4,0,13,24,2,0,0,22,5,0,2,0,0,0,0,6,
5,14,0,1,1,0,0,0,0,2,4,0,10,3,0,1,
6,3,12,49,11,22,0,0,5,1,5,0,2,0,0,5,
7,0,21,10,31,5,0,5,0,1,5,0,0,2,0,7,
8,4,3,3,1,0,2,1,1,0,4,0,7,3,10,4,
9,4,3,5,6,2,4,5,5,4,0,0,0,2,0,12,
10,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,
11,8,4,0,1,0,10,2,0,7,0,0,0,1,1,1,
12,3,0,1,0,0,3,0,2,3,2,1,1,0,18,1,
13,1,0,0,0,0,0,0,0,10,0,1,1,18,0,0,
14,3,3,7,7,6,1,5,7,4,12,0,1,1,0,0,
0,0,25,0,3,1,0,0,1,1,1,4,0,1,3,0,
1,25,0,2,2,0,1,1,1,1,1,5,0,1,0,0,
2,0,2,0,41,9,4,0,5,0,0,0,13,13,24,0,
3,3,2,41,0,17,6,0,7,1,0,0,10,15,21,0,
4,1,0,9,17,0,2,0,3,0,0,0,10,5,4,0,
5,0,1,4,6,2,0,0,18,0,0,0,7,1,2,0,
6,0,1,0,0,0,0,0,0,11,14,0,0,0,0,6,
7,1,1,5,7,3,18,0,0,0,0,1,7,5,2,0,
8,1,1,0,1,0,0,11,0,0,5,1,0,0,0,0,
9,1,1,0,0,0,0,14,0,5,0,0,0,0,0,9,
10,4,5,0,0,0,0,0,1,1,0,0,0,0,0,0,
11,0,0,13,10,10,7,0,7,0,0,0,0,5,5,0,
12,1,1,13,15,5,1,0,5,0,0,0,5,0,4,0,
13,3,0,24,21,4,2,0,2,0,0,0,5,4,0,0,
14,0,0,0,0,0,0,6,0,0,9,0,0,0,0,0,
0,0,4,0,0,0,2,0,7,2,0,3,0,0,0,0,
1,4,0,1,1,0,24,2,27,3,0,4,0,2,0,0,
2,0,1,0,6,0,0,20,0,0,0,0,0,0,16,0,
3,0,1,6,0,0,1,3,0,0,0,0,0,0,5,0,
4,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8,
5,2,24,0,1,0,0,3,22,0,0,6,0,0,2,0,
6,0,2,20,3,0,3,0,0,0,0,0,0,0,32,0,
7,7,27,0,0,0,22,0,0,3,0,10,0,1,1,0,
8,2,3,0,0,0,0,0,3,0,49,14,0,0,0,0,
9,0,0,0,0,0,0,0,0,49,0,8,0,0,0,0,
10,3,4,0,0,0,6,0,10,14,8,0,0,0,0,0,
11,0,0,0,0,8,0,0,0,0,0,0,0,2,0,30,
12,0,2,0,0,0,0,0,1,0,0,0,2,0,0,0,
13,0,0,16,5,0,2,32,1,0,0,0,0,0,0,0,
14,0,0,0,0,8,0,0,0,0,0,0,30,0,0,0,
0,0,1,0,1,3,0,29,0,0,3,24,0,0,0,0,
1,1,0,0,11,5,2,3,0,0,7,2,0,2,0,0,
2,0,0,0,0,0,0,0,0,0,2,0,5,5,2,3,
3,1,11,0,0,18,2,1,0,0,16,2,2,1,8,13,
4,3,5,0,18,0,0,6,0,0,25,5,6,4,3,2,
5,0,2,0,2,0,0,1,0,0,7,0,3,50,23,9,
6,29,3,0,1,6,1,0,0,0,2,25,1,0,2,0,
7,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,
8,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,
9,3,7,2,16,25,7,2,0,0,0,5,15,6,15,14,
10,24,2,0,2,5,0,25,0,0,5,0,1,1,0,0,
11,0,0,5,2,6,3,1,0,0,15,1,0,4,3,9,
12,0,2,5,1,4,50,0,0,0,6,1,4,0,18,12,
13,0,0,2,8,3,23,2,0,0,15,0,3,18,0,17,
14,0,0,3,13,2,9,0,0,0,14,0,9,12,17,0,
0,0,39,0,0,0,0,0,2,2,7,5,4,1,0,0,
1,39,0,1,0,0,0,2,2,1,7,5,3,0,0,1,
2,0,1,0,0,0,0,26,0,8,2,1,5,0,0,0,
3,0,0,0,0,8,13,0,10,2,0,0,0,16,7,7,
4,0,0,0,8,0,21,0,0,0,0,0,0,2,38,25,
5,0,0,0,13,21,0,0,3,0,0,0,0,5,8,21,
6,0,2,26,0,0,0,0,0,5,0,5,4,0,0,0,
7,2,2,0,10,0,3,0,0,2,5,2,0,3,0,0,
8,2,1,8,2,0,0,5,2,0,12,10,33,0,0,1,
9,7,7,2,0,0,0,0,5,12,0,5,4,0,0,0,
10,5,5,1,0,0,0,5,2,10,5,0,5,0,0,0,
11,4,3,5,0,0,0,4,0,33,4,5,0,0,0,0,
12,1,0,0,16,2,5,0,3,0,0,0,0,0,2,3,
13,0,0,0,7,38,8,0,0,0,0,0,0,2,0,13,
14,0,1,0,7,25,21,0,0,1,0,0,0,3,13,0,
0,0,4,0,0,4,1,0,0,0,9,0,0,7,0,3,
1,4,0,0,0,0,15,0,0,0,54,0,7,0,0,8,
2,0,0,0,2,1,0,3,6,3,0,0,0,0,6,0,
3,0,0,2,0,3,0,2,7,6,0,0,0,3,1,0,
4,4,0,1,3,0,0,0,0,1,2,0,0,14,0,0,
5,1,15,0,0,0,0,0,0,0,12,0,73,0,0,87,
6,0,0,3,2,0,0,0,4,5,0,0,0,0,10,0,
7,0,0,6,7,0,0,4,0,3,0,0,0,0,6,0,
8,0,0,3,6,1,0,5,3,0,0,0,0,4,18,0,
9,9,54,0,0,2,12,0,0,0,0,0,7,0,0,9,
10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,
11,0,7,0,0,0,73,0,0,0,7,0,0,0,0,54,
12,7,0,0,3,14,0,0,0,4,0,0,0,0,0,0,
13,0,0,6,1,0,0,10,6,18,0,3,0,0,0,0,
14,3,8,0,0,0,87,0,0,0,9,0,54,0,0,0,
0,0,0,37,0,0,0,0,8,11,0,0,0,0,20,36,
1,0,0,0,29,7,1,0,0,0,11,1,1,0,0,0,
2,37,0,0,1,0,0,0,3,9,0,0,0,0,14,16,
3,0,29,1,0,3,0,0,0,0,16,10,1,0,0,0,
4,0,7,0,3,0,0,0,0,0,2,2,0,1,0,0,
5,0,1,0,0,0,0,0,1,4,0,0,0,0,0,1,
6,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,
7,8,0,3,0,0,1,0,0,8,0,2,2,0,1,7,
8,11,0,9,0,0,4,0,8,0,0,1,0,0,1,12,
9,0,11,0,16,2,0,0,0,0,0,4,1,0,0,0,
10,0,1,0,10,2,0,0,2,1,4,0,2,0,0,1,
11,0,1,0,1,0,0,0,2,0,1,2,0,0,1,0,
12,0,0,0,0,1,0,29,0,0,0,0,0,0,0,0,
13,20,0,14,0,0,0,0,1,1,0,0,1,0,0,13,
14,36,0,16,0,0,1,0,7,12,0,1,0,0,13,0,
0,0,0,0,0,10,0,0,2,8,0,0,0,0,12,0,
1,0,0,3,2,0,0,0,0,4,2,1,0,0,0,1,
2,0,3,0,31,0,0,0,0,3,16,3,1,1,0,3,
3,0,2,31,0,0,0,0,0,0,8,7,0,0,0,1,
4,10,0,0,0,0,0,0,9,2,0,0,0,0,36,0,
5,0,0,0,0,0,0,2,0,0,0,7,4,21,0,5,
6,0,0,0,0,0,2,0,0,0,0,5,3,11,0,7,
7,2,0,0,0,9,0,0,0,0,0,0,0,0,11,0,
8,8,4,3,0,2,0,0,0,0,0,0,0,0,2,3,
9,0,2,16,8,0,0,0,0,0,0,4,1,0,0,1,
10,0,1,3,7,0,7,5,0,0,4,0,5,20,0,26,
11,0,0,1,0,0,4,3,0,0,1,5,0,8,0,8,
12,0,0,1,0,0,21,11,0,0,0,20,8,0,0,11,
13,12,0,0,0,36,0,0,11,2,0,0,0,0,0,0,
14,0,1,3,1,0,5,7,0,3,1,26,8,11,0,0,
0,0,1,4,0,1,13,3,0,1,0,0,4,0,0,0,
1,1,0,2,1,1,0,1,7,4,0,8,5,23,3,0,
2,4,2,0,0,1,1,4,1,5,0,3,2,1,0,0,
3,0,1,0,0,0,0,0,1,0,0,1,0,0,5,1,
4,1,1,1,0,0,5,20,1,1,0,1,5,0,0,0,
5,13,0,1,0,5,0,0,0,5,0,0,5,0,0,0,
6,3,1,4,0,20,0,0,0,1,0,0,3,0,0,0,
7,0,7,1,1,1,0,0,0,0,0,7,0,23,2,0,
8,1,4,5,0,1,5,1,0,0,0,4,8,0,0,0,
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,
10,0,8,3,1,1,0,0,7,4,0,0,10,18,6,0,
11,4,5,2,0,5,5,3,0,8,0,10,0,4,1,0,
12,0,23,1,0,0,0,0,23,0,0,18,4,0,8,0,
13,0,3,0,5,0,0,0,2,0,0,6,1,8,0,0,
14,0,0,0,1,0,0,0,0,0,12,0,0,0,0,0,
0,0,1,13,16,3,9,0,13,0,0,0,15,0,0,0,
1,1,0,0,3,0,0,2,1,1,10,2,2,2,0,2,
2,13,0,0,5,3,5,0,12,0,1,0,2,0,0,0,
3,16,3,5,0,1,5,0,4,0,1,0,12,0,0,0,
4,3,0,3,1,0,21,0,20,0,0,0,0,0,11,0,
5,9,0,5,5,21,0,0,16,0,0,0,5,0,5,0,
6,0,2,0,0,0,0,0,0,9,18,18,1,7,0,9,
7,13,1,12,4,20,16,0,0,0,0,0,5,0,4,0,
8,0,1,0,0,0,0,9,0,0,5,5,0,16,0,17,
9,0,10,1,1,0,0,18,0,5,0,6,0,3,0,4,
10,0,2,0,0,0,0,18,0,5,6,0,1,4,0,11,
11,15,2,2,12,0,5,1,5,0,0,1,0,0,0,0,
12,0,2,0,0,0,0,7,0,16,3,4,0,0,0,4,
13,0,0,0,0,11,5,0,4,0,0,0,0,0,0,0,
14,0,2,0,0,0,0,9,0,17,4,11,0,4,0,0,
0,0,0,1,0,1,0,0,7,0,0,0,1,1,0,0,
1,0,0,0,12,2,3,20,0,17,4,12,0,0,8,0,
2,1,0,0,0,1,0,0,2,0,1,0,0,2,0,6,
3,0,12,0,0,6,7,9,0,38,14,34,0,0,10,0,
4,1,2,1,6,0,0,3,0,6,26,6,3,0,14,2,
5,0,3,0,7,0,0,3,0,4,0,0,0,0,0,0,
6,0,20,0,9,3,3,0,0,10,5,9,0,0,2,1,
7,7,0,2,0,0,0,0,0,0,0,0,1,0,0,0,
8,0,17,0,38,6,4,10,0,0,13,45,1,0,8,0,
9,0,4,1,14,26,0,5,0,13,0,24,3,0,11,4,
10,0,12,0,34,6,0,9,0,45,24,0,0,1,10,0,
11,1,0,0,0,3,0,0,1,1,3,0,0,21,1,10,
12,1,0,2,0,0,0,0,0,0,0,1,21,0,2,20,
13,0,8,0,10,14,0,2,0,8,11,10,1,2,0,1,
14,0,0,6,0,2,0,1,0,0,4,0,10,20,1,0,
0,0,0,0,0,20,16,0,0,0,4,1,0,24,0,0,
1,0,0,0,7,0,0,2,5,0,0,0,6,0,2,0,
2,0,0,0,0,10,0,0,0,125,18,0,0,0,0,0,
3,0,7,0,0,0,0,0,1,0,0,1,3,0,0,10,
4,20,0,10,0,0,17,0,0,7,13,0,0,17,0,0,
5,16,0,0,0,17,0,0,0,0,0,0,0,24,0,0,
6,0,2,0,0,0,0,0,2,0,0,10,0,0,17,0,
7,0,5,0,1,0,0,2,0,0,0,1,13,0,0,0,
8,0,0,125,0,7,0,0,0,0,13,0,0,0,0,0,
9,4,0,18,0,13,0,0,0,13,0,1,0,5,0,0,
10,1,0,0,1,0,0,10,1,0,1,0,0,0,9,0,
11,0,6,0,3,0,0,0,13,0,0,0,0,0,1,0,
12,24,0,0,0,17,24,0,0,0,5,0,0,0,0,0,
13,0,2,0,0,0,0,17,0,0,0,9,1,0,0,0,
14,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,1,8,3,12,0,4,0,1,2,0,0,0,
1,0,0,0,0,0,0,0,7,0,0,0,0,8,0,13,
2,0,0,0,2,0,0,2,0,2,7,1,17,0,3,1,
3,1,0,2,0,3,3,3,0,16,1,2,1,0,3,1,
4,8,0,0,3,0,7,40,0,5,0,0,0,0,2,0,
5,3,0,0,3,7,0,15,0,4,1,2,6,0,6,0,
6,12,0,2,3,40,15,0,0,5,0,2,0,0,0,0,
7,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,
8,4,0,2,16,5,4,5,0,0,1,4,1,0,5,0,
9,0,0,7,1,0,1,0,0,1,0,0,3,0,4,0,
10,1,0,1,2,0,2,2,0,4,0,0,3,0,3,0,
11,2,0,17,1,0,6,0,0,1,3,3,0,0,10,0,
12,0,8,0,0,0,0,0,1,0,0,0,0,0,0,19,
13,0,0,3,3,2,6,0,0,5,4,3,10,0,0,0,
14,0,13,1,1,0,0,0,0,0,0,0,0,19,0,0,
0,0,1,0,0,0,0,0,0,11,1,15,0,12,0,14,
1,1,0,0,0,0,0,0,0,7,0,4,0,3,2,6,
2,0,0,0,0,0,66,0,0,0,0,0,2,0,0,0,
3,0,0,0,0,0,1,0,17,6,5,2,7,4,0,2,
4,0,0,0,0,0,0,2,0,5,0,3,0,2,8,2,
5,0,0,66,1,0,0,0,0,0,1,0,8,0,0,0,
6,0,0,0,0,2,0,0,0,1,0,1,0,1,12,0,
7,0,0,0,17,0,0,0,0,1,1,2,3,1,0,6,
8,11,7,0,6,5,0,1,1,0,0,20,0,57,0,15,
9,1,0,0,5,0,1,0,1,0,0,0,13,0,0,2,
10,15,4,0,2,3,0,1,2,20,0,0,0,15,0,4,
11,0,0,2,7,0,8,0,3,0,13,0,0,0,0,1,
12,12,3,0,4,2,0,1,1,57,0,15,0,0,0,12,
13,0,2,0,0,8,0,12,0,0,0,0,0,0,0,0,
14,14,6,0,2,2,0,0,6,15,2,4,1,12,0,0,
0,0,1,0,6,1,1,2,0,24,0,1,1,1,5,0,
1,1,0,0,4,0,4,18,6,2,0,8,0,33,5,0,
2,0,0,0,0,13,0,0,0,0,2,0,22,0,3,5,
3,6,4,0,0,0,2,1,0,5,0,0,0,3,8,0,
4,1,0,13,0,0,0,0,0,1,0,0,45,0,0,4,
5,1,4,0,2,0,0,5,6,1,0,9,0,13,1,0,
6,2,18,0,1,0,5,0,7,0,0,8,0,24,0,0,
7,0,6,0,0,0,6,7,0,0,0,13,0,8,2,0,
8,24,2,0,5,1,1,0,0,0,0,3,3,1,3,0,
9,0,0,2,0,0,0,0,0,0,0,0,6,0,0,13,
10,1,8,0,0,0,9,8,13,3,0,0,0,7,1,0,
11,1,0,22,0,45,0,0,0,3,6,0,0,0,5,2,
12,1,33,0,3,0,13,24,8,1,0,7,0,0,0,0,
13,5,5,3,8,0,1,0,2,3,0,1,5,0,0,0,
14,0,0,5,0,4,0,0,0,0,13,0,2,0,0,0,
0,0,1,0,0,0,6,3,0,0,2,1,0,0,7,2,
1,1,0,13,0,21,2,0,0,2,22,0,0,0,1,0,
2,0,13,0,0,1,0,0,0,8,3,2,0,5,0,0,
3,0,0,0,0,0,2,3,0,0,0,3,3,0,3,42,
4,0,21,1,0,0,4,0,0,0,11,1,0,0,2,0,
5,6,2,0,2,4,0,3,0,0,1,17,0,0,13,6,
6,3,0,0,3,0,3,0,0,0,0,6,31,0,7,4,
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8,0,2,8,0,0,0,0,0,0,0,0,0,4,0,0,
9,2,22,3,0,11,1,0,0,0,0,1,0,0,0,1,
10,1,0,2,3,1,17,6,0,0,1,0,3,0,12,0,
11,0,0,0,3,0,0,31,0,0,0,3,0,0,9,3,
12,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,
13,7,1,0,3,2,13,7,0,0,0,12,9,0,0,2,
14,2,0,0,42,0,6,4,0,0,1,0,3,0,2,0,
0,0,0,1,0,0,1,0,0,0,6,1,1,2,0,5,
1,0,0,2,0,0,0,9,0,2,3,0,4,18,1,18,
2,1,2,0,0,2,4,0,0,2,26,18,5,2,10,1,
3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,
4,0,0,2,0,0,13,0,0,23,5,4,13,0,6,3,
5,1,0,4,0,13,0,0,2,29,5,2,11,0,12,1,
6,0,9,0,0,0,0,0,0,0,1,1,0,0,0,1,
7,0,0,0,8,0,2,0,0,0,1,0,0,0,0,0,
8,0,2,2,0,23,29,0,0,0,4,4,11,0,16,1,
9,6,3,26,0,5,5,1,1,4,0,7,1,1,2,1,
10,1,0,18,0,4,2,1,0,4,7,0,1,0,1,3,
11,1,4,5,0,13,11,0,0,11,1,1,0,1,23,0,
12,2,18,2,0,0,0,0,0,0,1,0,1,0,2,14,
13,0,1,10,0,6,12,0,0,16,2,1,23,2,0,0,
14,5,18,1,0,3,1,1,0,1,1,3,0,14,0,0,
0,0,0,1,0,0,0,4,0,0,0,17,0,0,0,3,
1,0,0,7,6,0,3,2,2,0,0,3,4,1,0,6,
2,1,7,0,25,0,5,2,3,0,0,2,3,1,0,12,
3,0,6,25,0,0,1,5,3,0,0,1,1,1,0,9,
4,0,0,0,0,0,4,0,1,0,0,0,3,0,3,0,
5,0,3,5,1,4,0,0,6,0,5,3,65,13,0,6,
6,4,2,2,5,0,0,0,1,0,0,7,0,0,0,6,
7,0,2,3,3,1,6,1,0,0,0,0,8,4,0,2,
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9,0,0,0,0,0,5,0,0,0,0,0,3,2,0,0,
10,17,3,2,1,0,3,7,0,0,0,0,0,1,0,4,
11,0,4,3,1,3,65,0,8,0,3,0,0,11,0,7,
12,0,1,1,1,0,13,0,4,0,2,1,11,0,0,6,
13,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,
14,3,6,12,9,0,6,6,2,0,0,4,7,6,0,0,
0,0,5,6,2,5,19,24,0,0,1,30,0,0,23,14,
1,5,0,0,22,1,4,4,0,0,44,0,0,0,1,2,
2,6,0,0,0,9,7,10,0,0,0,9,0,0,4,3,
3,2,22,0,0,0,3,1,0,2,18,2,0,0,3,2,
4,5,1,9,0,0,5,6,0,0,1,6,0,0,5,1,
5,19,4,7,3,5,0,27,0,0,6,13,0,0,14,7,
6,24,4,10,1,6,27,0,0,0,0,20,0,0,21,12,
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8,0,0,0,2,0,0,0,0,0,0,0,30,19,0,1,
9,1,44,0,18,1,6,0,0,0,0,0,0,0,1,4,
10,30,0,9,2,6,13,20,0,0,0,0,0,0,37,8,
11,0,0,0,0,0,0,0,0,30,0,0,0,26,0,0,
12,0,0,0,0,0,0,0,0,19,0,0,26,0,0,1,
13,23,1,4,3,5,14,21,0,0,1,37,0,0,0,6,
14,14,2,3,2,1,7,12,0,1,4,8,0,1,6,0,
0,0,6,0,4,5,0,0,0,0,0,0,4,0,0,0,
1,6,0,0,1,3,0,0,0,0,0,0,1,0,0,0,
2,0,0,0,2,0,11,6,8,12,8,1,0,11,1,18,
3,4,1,2,0,9,0,7,1,0,0,0,7,0,2,0,
4,5,3,0,9,0,0,2,0,0,0,0,9,0,3,0,
5,0,0,11,0,0,0,0,17,10,5,0,0,2,2,11,
6,0,0,6,7,2,0,0,4,3,0,0,8,1,12,5,
7,0,0,8,1,0,17,4,0,28,2,0,2,2,11,13,
8,0,0,12,0,0,10,3,28,0,3,1,1,2,4,11,
9,0,0,8,0,0,5,0,2,3,0,3,0,7,0,2,
10,0,0,1,0,0,0,0,0,1,3,0,0,1,0,2,
11,4,1,0,7,9,0,8,2,1,0,0,0,0,2,0,
12,0,0,11,0,0,2,1,2,2,7,1,0,0,0,2,
13,0,0,1,2,3,2,12,11,4,0,0,2,0,0,4,
14,0,0,18,0,0,11,5,13,11,2,2,0,2,4,0,
0,0,0,0,0,0,2,1,3,0,0,9,0,1,8,0,
1,0,0,0,4,4,4,0,0,2,0,0,4,0,0,1,
2,0,0,0,0,2,14,1,20,3,7,0,4,0,1,16,
3,0,4,0,0,2,3,6,1,10,6,1,11,0,0,5,
4,0,4,2,2,0,3,6,3,5,1,0,3,2,0,7,
5,2,4,14,3,3,0,9,10,6,29,0,17,17,0,46,
6,1,0,1,6,6,9,0,6,8,13,0,9,5,0,17,
7,3,0,20,1,3,10,6,0,1,18,0,7,3,0,15,
8,0,2,3,10,5,6,8,1,0,11,0,22,10,0,6,
9,0,0,7,6,1,29,13,18,11,0,0,22,8,0,41,
10,9,0,0,1,0,0,0,0,0,0,0,0,0,25,0,
11,0,4,4,11,3,17,9,7,22,22,0,0,19,0,5,
12,1,0,0,0,2,17,5,3,10,8,0,19,0,1,15,
13,8,0,1,0,0,0,0,0,0,0,25,0,1,0,1,
14,0,1,16,5,7,46,17,15,6,41,0,5,15,1,0,
0,0,0,0,0,0,0,5,25,0,0,0,0,2,0,0,
1,0,0,0,24,7,0,0,0,5,7,10,12,0,32,1,
2,0,0,0,0,0,6,1,3,1,1,0,2,0,0,0,
3,0,24,0,0,19,0,0,0,4,13,12,8,0,31,2,
4,0,7,0,19,0,0,0,0,0,6,5,2,0,10,2,
5,0,0,6,0,0,0,0,0,0,1,4,4,0,0,0,
6,5,0,1,0,0,0,0,6,0,0,0,0,20,0,0,
7,25,0,3,0,0,0,6,0,0,0,0,0,2,0,0,
8,0,5,1,4,0,0,0,0,0,4,1,0,0,3,2,
9,0,7,1,13,6,1,0,0,4,0,10,11,0,7,7,
10,0,10,0,12,5,4,0,0,1,10,0,6,0,13,4,
11,0,12,2,8,2,4,0,0,0,11,6,0,0,10,21,
12,2,0,0,0,0,0,20,2,0,0,0,0,0,0,0,
13,0,32,0,31,10,0,0,0,3,7,13,10,0,0,4,
14,0,1,0,2,2,0,0,0,2,7,4,21,0,4,0,
0,0,5,2,1,0,0,0,5,3,0,5,0,0,0,0,
1,5,0,0,7,0,0,0,1,2,0,1,1,0,0,0,
