Node/Edge,1000,5450
Step/Entity,1600,30
meet_step
0,0,17,0,0,0,1,17,7,31,0,0,4,15,0,0,8,8,0,1,9,13,11,12,0,17,3,3,0,0,16,
1,17,0,0,0,0,0,13,5,11,0,0,3,13,0,0,6,5,0,0,7,11,12,39,0,17,12,2,2,0,21,
2,0,0,0,73,0,91,0,1,0,9,14,0,0,50,97,1,0,2,82,0,0,0,0,12,0,1,0,68,0,0,
3,0,0,73,0,8,67,0,1,1,2,2,1,0,39,63,0,0,2,63,0,1,0,0,20,0,0,0,50,0,0,
4,0,0,0,8,0,1,0,0,0,0,19,0,0,1,0,0,0,77,1,0,0,0,0,39,0,0,0,1,0,0,
5,1,0,91,67,1,0,0,1,0,6,15,0,0,66,81,0,0,2,94,0,0,0,0,4,0,1,0,85,0,0,
6,17,13,0,0,0,0,0,6,15,0,0,4,14,0,0,11,12,0,0,30,24,5,21,0,12,3,15,0,0,6,
7,7,5,1,1,0,1,6,0,3,0,0,6,10,0,2,10,3,0,0,15,6,1,9,0,9,8,4,0,0,4,
8,31,11,0,1,0,0,15,3,0,0,0,9,10,0,0,17,16,0,0,30,22,6,16,0,19,6,5,0,0,16,
9,0,0,9,2,0,6,0,0,0,0,3,0,0,20,16,0,0,0,9,0,0,0,0,0,0,35,0,26,0,0,
10,0,0,14,2,19,15,0,0,0,3,0,0,0,5,19,0,0,23,8,0,0,0,0,25,0,0,0,4,0,0,
11,4,3,0,1,0,0,4,6,9,0,0,0,6,0,0,23,3,0,0,2,0,8,4,0,8,8,10,0,0,0,
12,15,13,0,0,0,0,14,10,10,0,0,6,0,0,0,14,20,0,0,25,21,7,27,0,32,7,26,0,0,30,
13,0,0,50,39,1,66,0,0,0,20,5,0,0,0,56,0,0,2,36,0,1,0,0,6,0,2,0,54,0,0,
14,0,0,97,63,0,81,0,2,0,16,19,0,0,56,0,0,0,1,96,0,0,0,1,9,2,1,0,69,0,2,
15,8,6,1,0,0,0,11,10,17,0,0,23,14,0,0,0,21,0,0,23,13,7,13,0,22,10,4,0,0,23,
16,8,5,0,0,0,0,12,3,16,0,0,3,20,0,0,21,0,0,0,15,10,13,6,0,4,2,41,0,0,4,
17,0,0,2,2,77,2,0,0,0,0,23,0,0,2,1,0,0,0,0,0,0,0,0,43,0,0,0,2,0,0,
18,1,0,82,63,1,94,0,0,0,9,8,0,0,36,96,0,0,0,0,0,0,0,0,2,0,2,0,87,0,0,
19,9,7,0,0,0,0,30,15,30,0,0,2,25,0,0,23,15,0,0,0,48,13,30,0,20,3,17,0,0,21,
20,13,11,0,1,0,0,24,6,22,0,0,0,21,1,0,13,10,0,0,48,0,7,14,0,8,1,15,0,0,8,
21,11,12,0,0,0,0,5,1,6,0,0,8,7,0,0,7,13,0,0,13,7,0,17,0,22,6,10,0,0,19,
22,12,39,0,0,0,0,21,9,16,0,0,4,27,0,1,13,6,0,0,30,14,17,0,0,60,24,6,0,0,63,
23,0,0,12,20,39,4,0,0,0,0,25,0,0,6,9,0,0,43,2,0,0,0,0,0,0,0,0,5,0,0,
24,17,17,0,0,0,0,12,9,19,0,0,8,32,0,2,22,4,0,0,20,8,22,60,0,0,24,3,0,0,72,
25,3,12,1,0,0,1,3,8,6,35,0,8,7,2,1,10,2,0,2,3,1,6,24,0,24,0,2,3,0,26,
26,3,2,0,0,0,0,15,4,5,0,0,10,26,0,0,4,41,0,0,17,15,10,6,0,3,2,0,0,0,2,
27,0,2,68,50,1,85,0,0,0,26,4,0,0,54,69,0,0,2,87,0,0,0,0,5,0,3,0,0,0,0,
28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
29,16,21,0,0,0,0,6,4,16,0,0,0,30,0,2,23,4,0,0,21,8,19,63,0,72,26,2,0,0,0,
0,0,42,0,33,29,0,0,36,0,0,0,0,0,2,9,0,2,0,0,0,0,0,35,0,3,10,51,0,0,0,
1,42,0,0,40,22,0,0,37,0,0,3,0,0,1,1,0,4,0,0,0,0,0,34,0,0,9,46,0,0,0,
2,0,0,0,0,0,11,20,0,23,9,3,0,11,1,0,23,3,0,10,11,19,1,0,12,15,2,0,19,13,15,
3,33,40,0,0,30,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,10,80,0,0,0,
4,29,22,0,30,0,0,0,14,0,0,13,0,0,8,2,0,8,0,0,0,0,2,24,0,0,8,26,0,0,0,
5,0,0,11,0,0,0,25,0,18,17,5,0,18,0,0,31,0,1,11,23,53,2,0,20,11,0,0,12,21,18,
6,0,0,20,0,0,25,0,0,11,19,0,0,31,0,0,19,0,11,6,33,19,0,0,4,15,0,0,16,54,11,
