Node/Edge,1000,3702
Step/Entity,1600,5
meet_step
0,0,0,0,0,0,
1,0,0,1,0,0,
2,0,1,0,0,0,
3,0,0,0,0,0,
4,0,0,0,0,0,
0,0,1,0,0,0,
1,1,0,0,0,2,
2,0,0,0,0,0,
3,0,0,0,0,21,
4,0,2,0,21,0,
0,0,0,0,0,0,
1,0,0,2,0,0,
2,0,2,0,7,3,
3,0,0,7,0,1,
4,0,0,3,1,0,
0,0,0,0,0,15,
1,0,0,0,0,0,
2,0,0,0,9,0,
3,0,0,9,0,0,
4,15,0,0,0,0,
0,0,0,22,12,2,
1,0,0,0,0,2,
2,22,0,0,4,1,
3,12,0,4,0,0,
4,2,2,1,0,0,
0,0,2,0,0,8,
1,2,0,0,0,0,
2,0,0,0,0,1,
3,0,0,0,0,0,
4,8,0,1,0,0,
0,0,6,0,0,0,
1,6,0,0,0,0,
2,0,0,0,0,0,
3,0,0,0,0,0,
4,0,0,0,0,0,
0,0,0,0,3,1,
1,0,0,0,0,0,
2,0,0,0,0,0,
3,3,0,0,0,35,
4,1,0,0,35,0,
0,0,0,2,1,0,
1,0,0,2,0,0,
2,2,2,0,11,0,
3,1,0,11,0,0,
4,0,0,0,0,0,
0,0,0,1,0,3,
1,0,0,9,9,0,
2,1,9,0,7,0,
3,0,9,7,0,0,
4,3,0,0,0,0,
0,0,0,0,0,0,
1,0,0,0,0,1,
2,0,0,0,0,56,
3,0,0,0,0,0,
4,0,1,56,0,0,
0,0,3,58,0,6,
1,3,0,1,0,0,
2,58,1,0,0,3,
3,0,0,0,0,0,
4,6,0,3,0,0,
0,0,0,0,5,0,
1,0,0,0,0,3,
2,0,0,0,0,0,
3,5,0,0,0,0,
4,0,3,0,0,0,
0,0,0,3,13,0,
1,0,0,2,2,1,
2,3,2,0,4,7,
3,13,2,4,0,0,
4,0,1,7,0,0,
0,0,0,0,0,0,
1,0,0,0,0,0,
2,0,0,0,0,0,
3,0,0,0,0,36,
4,0,0,0,36,0,
0,0,0,10,0,0,
1,0,0,0,0,0,
2,10,0,0,0,0,
3,0,0,0,0,141,
4,0,0,0,141,0,
0,0,0,0,10,2,
1,0,0,0,2,2,
2,0,0,0,0,0,
3,10,2,0,0,6,
4,2,2,0,6,0,
0,0,0,0,0,0,
1,0,0,0,0,19,
2,0,0,0,0,0,
3,0,0,0,0,0,
4,0,19,0,0,0,
0,0,0,0,0,0,
1,0,0,9,7,16,
2,0,9,0,0,23,
3,0,7,0,0,4,
4,0,16,23,4,0,
0,0,0,0,47,1,
1,0,0,0,0,0,
2,0,0,0,0,3,
3,47,0,0,0,0,
4,1,0,3,0,0,
0,0,0,0,3,0,
1,0,0,0,0,4,
2,0,0,0,10,0,
3,3,0,10,0,0,
4,0,4,0,0,0,
0,0,0,0,0,0,
1,0,0,0,0,3,
2,0,0,0,4,0,
3,0,0,4,0,0,
4,0,3,0,0,0,
0,0,0,0,1,1,
1,0,0,5,2,0,
2,0,5,0,7,0,
3,1,2,7,0,0,
4,1,0,0,0,0,
0,0,0,0,0,20,
1,0,0,41,8,0,
2,0,41,0,12,0,
3,0,8,12,0,0,
4,20,0,0,0,0,
0,0,0,0,0,1,
1,0,0,0,0,0,
2,0,0,0,24,0,
3,0,0,24,0,0,
4,1,0,0,0,0,
0,0,0,0,0,0,
1,0,0,0,55,0,
2,0,0,0,0,3,
3,0,55,0,0,0,
4,0,0,3,0,0,
0,0,0,0,0,30,
1,0,0,0,0,1,
2,0,0,0,0,0,
3,0,0,0,0,0,
4,30,1,0,0,0,
0,0,0,0,0,0,
1,0,0,0,0,0,
2,0,0,0,0,26,
3,0,0,0,0,0,
4,0,0,26,0,0,
0,0,0,0,1,0,
1,0,0,2,0,0,
2,0,2,0,2,0,
3,1,0,2,0,17,
4,0,0,0,17,0,
0,0,0,0,1,0,
1,0,0,28,0,76,
2,0,28,0,0,27,
3,1,0,0,0,0,
4,0,76,27,0,0,
0,0,0,1,0,0,
1,0,0,0,58,0,
2,1,0,0,0,2,
3,0,58,0,0,0,
4,0,0,2,0,0,
0,0,0,0,0,0,
1,0,0,2,1,3,
2,0,2,0,3,0,
3,0,1,3,0,0,
4,0,3,0,0,0,
0,0,7,0,0,0,
1,7,0,0,0,0,
2,0,0,0,0,0,
3,0,0,0,0,0,
4,0,0,0,0,0,
0,0,0,2,0,33,
1,0,0,0,0,0,
2,2,0,0,0,0,
3,0,0,0,0,0,
4,33,0,0,0,0,
0,0,0,0,1,0,
1,0,0,1,1,0,
2,0,1,0,0,0,
3,1,1,0,0,2,
4,0,0,0,2,0,
0,0,2,0,0,0,
1,2,0,0,0,0,
2,0,0,0,0,35,
3,0,0,0,0,0,
4,0,0,35,0,0,
0,0,0,0,0,15,
1,0,0,9,2,0,
2,0,9,0,0,0,
3,0,2,0,0,0,
4,15,0,0,0,0,
0,0,0,0,0,39,
1,0,0,0,0,0,
2,0,0,0,37,0,
3,0,0,37,0,0,
