Node/Edge,1000,35164
Step/Entity,1600,5
meet_step
0,0,23,24,40,16,
1,23,0,8,5,9,
2,24,8,0,27,19,
3,40,5,27,0,31,
4,16,9,19,31,0,
0,0,17,40,10,11,
1,17,0,15,18,12,
2,40,15,0,8,7,
3,10,18,8,0,48,
4,11,12,7,48,0,
0,0,1,3,71,10,
1,1,0,24,5,22,
2,3,24,0,5,20,
3,71,5,5,0,36,
4,10,22,20,36,0,
0,0,4,14,35,2,
1,4,0,8,21,9,
2,14,8,0,23,0,
3,35,21,23,0,4,
4,2,9,0,4,0,
0,0,13,53,21,29,
1,13,0,15,7,11,
2,53,15,0,21,29,
3,21,7,21,0,14,
4,29,11,29,14,0,
0,0,3,11,23,16,
1,3,0,4,5,5,
2,11,4,0,26,16,
3,23,5,26,0,28,
4,16,5,16,28,0,
0,0,2,0,27,0,
1,2,0,19,8,29,
2,0,19,0,2,89,
3,27,8,2,0,3,
4,0,29,89,3,0,
0,0,28,12,18,9,
1,28,0,8,26,18,
2,12,8,0,8,7,
3,18,26,8,0,19,
4,9,18,7,19,0,
0,0,9,12,6,10,
1,9,0,15,3,10,
2,12,15,0,10,23,
3,6,3,10,0,12,
4,10,10,23,12,0,
0,0,15,42,30,7,
1,15,0,11,2,22,
2,42,11,0,66,6,
3,30,2,66,0,9,
4,7,22,6,9,0,
0,0,32,13,5,4,
1,32,0,18,1,4,
2,13,18,0,6,1,
3,5,1,6,0,14,
4,4,4,1,14,0,
0,0,12,9,9,5,
1,12,0,6,2,30,
2,9,6,0,16,6,
3,9,2,16,0,1,
4,5,30,6,1,0,
0,0,8,10,9,64,
1,8,0,29,7,6,
2,10,29,0,24,9,
3,9,7,24,0,9,
4,64,6,9,9,0,
0,0,3,0,8,5,
1,3,0,3,11,29,
2,0,3,0,6,14,
3,8,11,6,0,49,
4,5,29,14,49,0,
0,0,32,14,3,6,
1,32,0,4,1,29,
2,14,4,0,9,1,
3,3,1,9,0,0,
4,6,29,1,0,0,
0,0,16,21,10,10,
1,16,0,15,11,7,
2,21,15,0,7,5,
3,10,11,7,0,19,
4,10,7,5,19,0,
0,0,14,10,11,11,
