Node/Edge,1000,35416
Step/Entity,400,5
meet_step
0,0,15,6,8,9,
1,15,0,9,15,22,
2,6,9,0,7,5,
3,8,15,7,0,16,
4,9,22,5,16,0,
0,0,4,1,5,2,
1,4,0,10,2,3,
2,1,10,0,1,11,
3,5,2,1,0,0,
4,2,3,11,0,0,
0,0,3,7,6,7,
1,3,0,6,0,4,
2,7,6,0,9,25,
3,6,0,9,0,5,
4,7,4,25,5,0,
0,0,6,1,0,1,
1,6,0,3,5,1,
2,1,3,0,12,10,
3,0,5,12,0,10,
4,1,1,10,10,0,
0,0,3,10,2,11,
1,3,0,14,11,13,
2,10,14,0,2,5,
3,2,11,2,0,7,
4,11,13,5,7,0,
0,0,0,8,9,1,
1,0,0,1,2,10,
2,8,1,0,6,1,
3,9,2,6,0,1,
4,1,10,1,1,0,
0,0,0,1,1,0,
1,0,0,9,6,14,
2,1,9,0,9,16,
3,1,6,9,0,4,
4,0,14,16,4,0,
0,0,1,1,1,1,
1,1,0,2,4,5,
2,1,2,0,0,1,
3,1,4,0,0,4,
4,1,5,1,4,0,
0,0,2,4,15,3,
1,2,0,3,2,0,
2,4,3,0,3,1,
3,15,2,3,0,5,
4,3,0,1,5,0,
0,0,7,3,10,17,
1,7,0,4,5,9,
2,3,4,0,10,9,
3,10,5,10,0,20,
4,17,9,9,20,0,
0,0,1,0,1,0,
1,1,0,1,0,2,
2,0,1,0,2,3,
3,1,0,2,0,10,
4,0,2,3,10,0,
0,0,10,0,2,0,
1,10,0,2,12,2,
2,0,2,0,0,18,
3,2,12,0,0,1,
4,0,2,18,1,0,
0,0,3,6,5,10,
1,3,0,3,5,8,
2,6,3,0,5,8,
3,5,5,5,0,19,
4,10,8,8,19,0,
0,0,1,2,0,14,
1,1,0,1,2,0,
2,2,1,0,1,0,
3,0,2,1,0,0,
4,14,0,0,0,0,
0,0,1,7,2,8,
1,1,0,1,21,2,
2,7,1,0,4,3,
3,2,21,4,0,4,
4,8,2,3,4,0,
0,0,0,18,0,0,
1,0,0,0,4,4,
2,18,0,0,0,0,
3,0,4,0,0,1,
4,0,4,0,1,0,
0,0,5,7,6,3,
1,5,0,1,7,1,
2,7,1,0,1,15,
3,6,7,1,0,0,
4,3,1,15,0,0,
0,0,2,0,0,0,
1,2,0,0,2,1,
2,0,0,0,5,3,
3,0,2,5,0,7,
4,0,1,3,7,0,
0,0,2,8,9,11,
1,2,0,0,11,1,
2,8,0,0,4,3,
3,9,11,4,0,1,
4,11,1,3,1,0,
0,0,0,2,0,8,
1,0,0,3,2,1,
2,2,3,0,0,3,
3,0,2,0,0,0,
4,8,1,3,0,0,
0,0,4,11,1,5,
1,4,0,7,3,2,
2,11,7,0,0,0,
3,1,3,0,0,12,
4,5,2,0,12,0,
0,0,6,3,5,3,
1,6,0,3,1,4,
2,3,3,0,4,1,
3,5,1,4,0,1,
4,3,4,1,1,0,
0,0,4,1,5,4,
1,4,0,0,6,6,
2,1,0,0,0,0,
3,5,6,0,0,5,
4,4,6,0,5,0,
0,0,1,4,3,3,
1,1,0,2,17,18,
2,4,2,0,3,2,
3,3,17,3,0,22,
4,3,18,2,22,0,
0,0,2,0,5,3,
1,2,0,0,8,1,
2,0,0,0,3,10,
3,5,8,3,0,3,
4,3,1,10,3,0,
0,0,1,4,4,0,
1,1,0,0,0,10,
2,4,0,0,2,4,
3,4,0,2,0,3,
4,0,10,4,3,0,
0,0,5,9,6,7,
1,5,0,1,2,0,
2,9,1,0,3,1,
3,6,2,3,0,3,
4,7,0,1,3,0,
0,0,3,1,1,5,
1,3,0,0,1,16,
2,1,0,0,4,0,
3,1,1,4,0,1,
4,5,16,0,1,0,
0,0,0,2,0,5,
1,0,0,0,3,2,
2,2,0,0,0,9,
3,0,3,0,0,0,
4,5,2,9,0,0,
0,0,3,2,12,9,
1,3,0,6,0,6,
2,2,6,0,1,0,
3,12,0,1,0,10,
4,9,6,0,10,0,
0,0,13,2,22,15,
1,13,0,2,15,8,
2,2,2,0,9,3,
3,22,15,9,0,11,
4,15,8,3,11,0,
0,0,2,3,1,0,
1,2,0,6,1,2,
2,3,6,0,8,7,
3,1,1,8,0,6,
4,0,2,7,6,0,
0,0,15,11,2,17,
1,15,0,6,3,14,
2,11,6,0,5,25,
3,2,3,5,0,2,
4,17,14,25,2,0,
0,0,6,1,0,1,
1,6,0,3,3,14,
2,1,3,0,14,2,
3,0,3,14,0,4,
4,1,14,2,4,0,
0,0,6,2,11,7,
1,6,0,3,9,5,
2,2,3,0,5,4,
3,11,9,5,0,4,
4,7,5,4,4,0,
0,0,4,1,1,0,
1,4,0,7,0,0,
2,1,7,0,9,7,
3,1,0,9,0,0,
4,0,0,7,0,0,
0,0,1,4,2,1,
1,1,0,3,3,0,
2,4,3,0,8,1,
3,2,3,8,0,1,
4,1,0,1,1,0,
0,0,1,2,7,0,
1,1,0,4,5,4,
2,2,4,0,2,4,
3,7,5,2,0,1,
4,0,4,4,1,0,
0,0,0,0,1,0,
1,0,0,1,4,14,
2,0,1,0,0,7,
3,1,4,0,0,1,
4,0,14,7,1,0,
0,0,5,10,6,10,
1,5,0,18,2,10,
2,10,18,0,4,12,
3,6,2,4,0,10,
4,10,10,12,10,0,
0,0,1,10,0,3,
1,1,0,2,3,1,
2,10,2,0,4,3,
3,0,3,4,0,4,
4,3,1,3,4,0,
0,0,0,6,4,3,
1,0,0,1,0,0,
2,6,1,0,5,1,
3,4,0,5,0,18,
4,3,0,1,18,0,
0,0,10,7,5,5,
1,10,0,9,7,8,
2,7,9,0,3,2,
3,5,7,3,0,4,
4,5,8,2,4,0,
0,0,0,1,2,2,
1,0,0,4,6,1,
2,1,4,0,2,2,
3,2,6,2,0,3,
4,2,1,2,3,0,
0,0,2,3,9,5,
1,2,0,4,1,2,
2,3,4,0,2,0,
3,9,1,2,0,5,
4,5,2,0,5,0,
0,0,1,9,3,2,
1,1,0,1,0,2,
2,9,1,0,13,2,
3,3,0,13,0,1,
4,2,2,2,1,0,
0,0,15,0,0,6,
1,15,0,0,3,5,
2,0,0,0,4,4,
3,0,3,4,0,3,
4,6,5,4,3,0,
0,0,1,2,3,1,
1,1,0,0,9,2,
2,2,0,0,5,3,
3,3,9,5,0,8,
4,1,2,3,8,0,
0,0,2,3,4,14,
1,2,0,0,2,0,
2,3,0,0,1,8,
3,4,2,1,0,1,
4,14,0,8,1,0,
0,0,0,0,1,0,
1,0,0,23,1,13,
2,0,23,0,0,18,
3,1,1,0,0,0,
4,0,13,18,0,0,
0,0,8,8,7,0,
1,8,0,4,4,0,
2,8,4,0,15,1,
3,7,4,15,0,0,
4,0,0,1,0,0,
0,0,16,1,3,2,
1,16,0,6,2,1,
2,1,6,0,7,4,
3,3,2,7,0,3,
4,2,1,4,3,0,
0,0,2,0,0,3,
1,2,0,7,2,1,
2,0,7,0,0,2,
3,0,2,0,0,3,
4,3,1,2,3,0,
0,0,0,9,0,1,
1,0,0,1,6,4,
2,9,1,0,1,3,
3,0,6,1,0,21,
4,1,4,3,21,0,
0,0,0,1,2,5,
1,0,0,14,27,1,
2,1,14,0,21,0,
3,2,27,21,0,0,
4,5,1,0,0,0,
0,0,11,2,7,11,
1,11,0,10,5,6,
2,2,10,0,7,1,
3,7,5,7,0,0,
4,11,6,1,0,0,
0,0,2,7,2,7,
1,2,0,7,3,4,
2,7,7,0,6,3,
3,2,3,6,0,4,
4,7,4,3,4,0,
0,0,1,3,11,0,
1,1,0,3,0,0,
2,3,3,0,2,5,
3,11,0,2,0,3,
4,0,0,5,3,0,
0,0,0,10,6,14,
1,0,0,6,1,0,
2,10,6,0,5,14,
3,6,1,5,0,8,
4,14,0,14,8,0,
0,0,0,2,0,0,
1,0,0,0,9,8,
2,2,0,0,0,3,
3,0,9,0,0,6,
4,0,8,3,6,0,
0,0,0,2,4,1,
1,0,0,5,0,5,
2,2,5,0,1,11,
3,4,0,1,0,1,
4,1,5,11,1,0,
0,0,3,0,3,4,
1,3,0,2,4,5,
2,0,2,0,3,6,
3,3,4,3,0,6,
4,4,5,6,6,0,
0,0,3,7,6,5,
1,3,0,1,1,0,
2,7,1,0,2,6,
3,6,1,2,0,8,
4,5,0,6,8,0,
0,0,14,1,3,1,
1,14,0,4,0,3,
2,1,4,0,4,5,
3,3,0,4,0,6,
4,1,3,5,6,0,
0,0,2,1,0,21,
1,2,0,10,1,2,
2,1,10,0,0,0,
3,0,1,0,0,0,
4,21,2,0,0,0,
0,0,3,5,1,0,
1,3,0,4,0,0,
2,5,4,0,0,3,
3,1,0,0,0,3,
4,0,0,3,3,0,
0,0,3,10,6,22,
1,3,0,2,6,7,
2,10,2,0,5,5,
3,6,6,5,0,12,
4,22,7,5,12,0,
0,0,8,4,0,15,
1,8,0,2,3,2,
2,4,2,0,2,9,
3,0,3,2,0,6,
4,15,2,9,6,0,
0,0,0,0,0,1,
1,0,0,7,2,1,
2,0,7,0,4,10,
3,0,2,4,0,2,
4,1,1,10,2,0,
0,0,0,3,2,0,
1,0,0,3,11,2,
2,3,3,0,5,4,
3,2,11,5,0,10,
4,0,2,4,10,0,
0,0,0,0,0,0,
1,0,0,5,0,3,
2,0,5,0,3,3,
3,0,0,3,0,2,
4,0,3,3,2,0,
0,0,3,6,4,2,
1,3,0,4,1,5,
2,6,4,0,2,4,
3,4,1,2,0,3,
4,2,5,4,3,0,
0,0,4,1,2,0,
1,4,0,3,4,0,
2,1,3,0,1,0,
3,2,4,1,0,1,
4,0,0,0,1,0,
0,0,7,4,5,4,
1,7,0,2,11,9,
2,4,2,0,3,3,
3,5,11,3,0,22,
4,4,9,3,22,0,
0,0,2,3,2,4,
1,2,0,2,1,0,
2,3,2,0,2,1,
3,2,1,2,0,13,
4,4,0,1,13,0,
0,0,7,2,10,11,
1,7,0,3,1,3,
2,2,3,0,0,0,
3,10,1,0,0,4,
4,11,3,0,4,0,
0,0,11,4,1,11,
1,11,0,6,1,2,
2,4,6,0,7,1,
3,1,1,7,0,5,
4,11,2,1,5,0,
0,0,3,5,2,8,
1,3,0,5,0,10,
2,5,5,0,1,11,
3,2,0,1,0,2,
4,8,10,11,2,0,
0,0,12,0,1,1,
1,12,0,5,3,5,
2,0,5,0,19,16,
3,1,3,19,0,13,
4,1,5,16,13,0,
0,0,5,8,1,4,
1,5,0,5,1,5,
2,8,5,0,1,6,
3,1,1,1,0,0,
4,4,5,6,0,0,
0,0,4,1,4,7,
1,4,0,14,1,3,
2,1,14,0,2,0,
3,4,1,2,0,5,
4,7,3,0,5,0,
0,0,2,4,3,5,
1,2,0,3,1,3,
2,4,3,0,3,8,
3,3,1,3,0,1,
4,5,3,8,1,0,
0,0,4,4,6,8,
1,4,0,0,6,1,
2,4,0,0,11,16,
3,6,6,11,0,6,
4,8,1,16,6,0,
0,0,4,0,1,6,
1,4,0,2,12,14,
2,0,2,0,1,0,
3,1,12,1,0,9,
4,6,14,0,9,0,
0,0,0,1,1,0,
1,0,0,1,2,6,
2,1,1,0,0,7,
3,1,2,0,0,0,
4,0,6,7,0,0,
0,0,4,5,11,7,
1,4,0,2,2,3,
2,5,2,0,2,1,
3,11,2,2,0,2,
4,7,3,1,2,0,
0,0,12,11,7,5,
1,12,0,1,0,3,
2,11,1,0,3,3,
3,7,0,3,0,1,
4,5,3,3,1,0,
0,0,1,4,4,6,
1,1,0,2,10,15,
2,4,2,0,12,7,
3,4,10,12,0,8,
4,6,15,7,8,0,
0,0,1,0,3,0,
1,1,0,2,3,0,
2,0,2,0,2,0,
3,3,3,2,0,1,
4,0,0,0,1,0,
0,0,5,9,5,5,
1,5,0,9,6,2,
2,9,9,0,6,3,
3,5,6,6,0,1,
4,5,2,3,1,0,
0,0,14,15,6,4,
1,14,0,6,2,2,
