Node/Edge,1000,3665
Step/Entity,1600,30
meet_step
0,0,2,5,4,0,0,9,0,1,22,2,21,0,8,7,16,1,0,2,0,0,2,0,0,3,0,0,1,1,2,
1,2,0,12,8,0,0,0,1,0,4,1,2,0,3,1,0,0,2,0,0,2,31,8,6,0,0,0,0,0,0,
2,5,12,0,5,0,0,8,0,0,4,6,1,0,10,4,0,0,2,0,0,0,17,24,6,0,0,0,0,0,1,
3,4,8,5,0,1,0,22,0,0,6,39,6,0,18,2,2,0,1,0,0,0,2,15,6,0,0,0,0,0,0,
4,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,96,2,0,0,7,0,0,1,0,0,0,46,0,
5,0,0,0,0,0,0,0,24,0,0,0,0,12,0,0,0,0,0,0,0,28,2,0,3,0,0,0,0,0,1,
6,9,0,8,22,0,0,0,0,0,15,22,12,0,8,10,0,0,0,0,0,0,5,8,15,0,0,0,0,0,1,
7,0,1,0,0,0,24,0,0,0,0,0,0,7,0,0,0,0,0,0,0,48,0,0,4,0,0,0,0,0,0,
8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,48,0,1,1,0,0,0,0,12,0,29,0,0,0,
9,22,4,4,6,2,0,15,0,0,0,8,11,0,7,2,6,0,2,0,1,0,3,5,11,0,0,0,0,2,1,
10,2,1,6,39,0,0,22,0,0,8,0,7,0,15,3,1,0,0,0,0,0,3,7,6,0,0,0,0,0,0,
11,21,2,1,6,0,0,12,0,0,11,7,0,0,8,2,16,0,0,2,0,0,1,2,2,0,0,0,0,0,2,
12,0,0,0,0,0,12,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13,8,3,10,18,0,0,8,0,0,7,15,8,0,0,4,1,0,3,0,0,1,2,14,10,0,0,0,0,0,0,
14,7,1,4,2,1,0,10,0,0,2,3,2,0,4,0,8,3,0,3,0,2,2,2,0,5,0,1,0,1,0,
15,16,0,0,2,0,0,0,0,1,6,1,16,0,1,8,0,2,1,4,1,0,0,0,0,15,0,3,0,1,0,
16,1,0,0,0,0,0,0,0,48,0,0,0,0,0,3,2,0,0,2,1,0,0,0,0,3,0,28,1,0,0,
17,0,2,2,1,96,0,0,0,0,2,0,0,0,3,0,1,0,0,0,0,0,6,1,1,1,0,1,0,59,0,
18,2,0,0,0,2,0,0,0,1,0,0,2,0,0,3,4,2,0,0,9,0,0,0,0,9,0,2,14,1,0,
19,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,9,0,0,0,0,0,6,2,2,8,0,0,
20,0,2,0,0,0,28,0,48,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,
21,2,31,17,2,7,2,5,0,0,3,3,1,0,2,2,0,0,6,0,0,0,0,26,7,0,0,0,0,3,2,
22,0,8,24,15,0,0,8,0,0,5,7,2,0,14,2,0,0,1,0,0,0,26,0,7,0,0,0,0,0,5,
23,0,6,6,6,0,3,15,4,0,11,6,2,0,10,0,0,0,1,0,0,1,7,7,0,0,0,0,0,0,1,
24,3,0,0,0,1,0,0,0,12,0,0,0,0,0,5,15,3,1,9,6,0,0,0,0,0,0,13,1,1,0,
25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,
26,0,0,0,0,0,0,0,0,29,0,0,0,0,0,1,3,28,1,2,2,0,0,0,0,13,0,0,1,2,0,
27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14,8,0,0,0,0,1,0,1,0,0,0,
28,1,0,0,0,46,0,0,0,0,2,0,0,0,0,1,1,0,59,1,0,0,3,0,0,1,0,2,0,0,0,
29,2,0,1,0,0,1,1,0,0,1,0,2,0,0,0,0,0,0,0,0,2,2,5,1,0,0,0,0,0,0,
0,0,0,0,0,0,0,1,1,0,2,31,0,15,2,23,28,5,0,16,21,0,1,1,1,3,16,0,0,0,0,
1,0,0,0,0,0,48,0,0,0,0,0,0,1,0,0,1,4,0,0,1,0,0,2,0,0,2,0,0,0,0,
2,0,0,0,20,0,0,0,0,1,24,0,0,1,0,0,0,0,0,0,0,6,0,0,0,9,0,0,0,21,1,
3,0,0,20,0,3,0,0,0,3,34,0,0,0,0,0,0,2,0,1,0,1,0,1,3,13,0,0,0,33,2,
4,0,0,0,3,0,0,0,0,0,2,1,0,0,0,2,4,3,0,2,3,0,0,0,0,4,3,0,0,5,0,
5,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
6,1,0,0,0,0,0,0,2,0,0,6,2,1,18,4,1,2,1,1,4,0,24,3,1,0,1,0,0,0,0,
7,1,0,0,0,0,0,2,0,0,0,1,1,1,14,1,1,2,4,0,0,0,7,2,0,0,1,0,0,0,0,
8,0,0,1,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,40,0,0,1,2,0,0,0,2,120,
9,2,0,24,34,2,0,0,0,3,0,0,0,0,0,1,0,2,0,1,0,2,0,0,6,18,0,1,0,54,3,
10,31,0,0,0,1,0,6,1,0,0,0,0,11,0,19,37,3,0,12,11,0,1,9,3,1,22,0,0,0,0,
11,0,0,0,0,0,0,2,1,0,0,0,0,0,3,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,
12,15,1,1,0,0,0,1,1,0,0,11,0,0,0,35,16,0,0,36,19,0,0,3,3,0,10,0,0,0,0,
13,2,0,0,0,0,0,18,14,0,0,0,3,0,0,0,0,0,0,1,0,0,93,6,0,0,0,0,0,0,0,
14,23,0,0,0,2,0,4,1,0,1,19,0,35,0,0,20,2,0,29,34,0,0,3,3,1,13,0,0,1,0,
15,28,1,0,0,4,0,1,1,0,0,37,0,16,0,20,0,5,0,20,32,0,2,3,4,0,24,0,0,0,0,
16,5,4,0,2,3,0,2,2,0,2,3,0,0,0,2,5,0,0,1,9,0,2,3,2,0,9,1,0,4,0,
17,0,0,0,0,0,0,1,4,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,
18,16,0,0,1,2,0,1,0,0,1,12,0,36,1,29,20,1,0,0,25,1,0,1,2,3,17,0,0,0,0,
19,21,1,0,0,3,0,4,0,0,0,11,0,19,0,34,32,9,0,25,0,0,1,5,7,1,18,0,0,1,0,
20,0,0,6,1,0,0,0,0,40,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,40,0,2,24,
21,1,0,0,0,0,0,24,7,0,0,1,4,0,93,0,2,2,2,0,1,0,0,10,0,0,0,0,0,0,0,
