Node/Edge,1000,14490
Step/Entity,1600,25
meet_step
0,0,11,0,0,2,0,0,0,3,0,10,0,21,6,17,3,26,19,14,21,17,0,13,0,26,
1,11,0,4,8,13,11,3,8,9,8,2,1,36,6,1,3,15,21,14,23,21,10,9,4,40,
2,0,4,0,17,10,12,7,23,11,7,3,100,1,30,3,0,0,0,8,1,0,57,2,4,0,
3,0,8,17,0,41,23,72,56,19,58,24,10,2,23,5,15,0,1,22,2,1,17,6,36,0,
4,2,13,10,41,0,19,43,41,27,51,14,6,0,11,9,21,3,0,5,1,0,15,6,20,1,
5,0,11,12,23,19,0,16,10,14,33,29,6,4,3,11,23,2,4,14,5,7,6,15,12,1,
6,0,3,7,72,43,16,0,31,29,56,21,3,1,13,6,12,3,0,13,3,2,16,4,18,2,
7,0,8,23,56,41,10,31,0,31,65,6,7,0,17,7,6,2,0,2,1,0,13,4,18,1,
8,3,9,11,19,27,14,29,31,0,38,12,2,1,9,10,20,3,4,8,2,2,11,10,15,5,
9,0,8,7,58,51,33,56,65,38,0,6,1,0,10,18,9,1,0,4,4,0,19,4,40,0,
10,10,2,3,24,14,29,21,6,12,6,0,0,7,5,19,12,8,13,37,13,13,1,34,16,11,
11,0,1,100,10,6,6,3,7,2,1,0,0,0,59,0,0,0,0,0,0,0,80,1,2,0,
12,21,36,1,2,0,4,1,0,1,0,7,0,0,3,12,3,22,35,42,37,47,0,10,0,42,
13,6,6,30,23,11,3,13,17,9,10,5,59,3,0,8,7,5,12,6,8,3,51,10,18,6,
14,17,1,3,5,9,11,6,7,10,18,19,0,12,8,0,12,19,12,28,17,5,3,16,12,14,
15,3,3,0,15,21,23,12,6,20,9,12,0,3,7,12,0,6,6,15,5,2,1,8,4,2,
16,26,15,0,0,3,2,3,2,3,1,8,0,22,5,19,6,0,30,32,29,23,0,10,0,18,
17,19,21,0,1,0,4,0,0,4,0,13,0,35,12,12,6,30,0,33,17,32,0,11,1,31,
18,14,14,8,22,5,14,13,2,8,4,37,0,42,6,28,15,32,33,0,24,26,0,13,7,33,
19,21,23,1,2,1,5,3,1,2,4,13,0,37,8,17,5,29,17,24,0,28,0,14,0,21,
20,17,21,0,1,0,7,2,0,2,0,13,0,47,3,5,2,23,32,26,28,0,0,10,1,38,
21,0,10,57,17,15,6,16,13,11,19,1,80,0,51,3,1,0,0,0,0,0,0,0,13,1,
22,13,9,2,6,6,15,4,4,10,4,34,1,10,10,16,8,10,11,13,14,10,0,0,9,12,
23,0,4,4,36,20,12,18,18,15,40,16,2,0,18,12,4,0,1,7,0,1,13,9,0,3,
24,26,40,0,0,1,1,2,1,5,0,11,0,42,6,14,2,18,31,33,21,38,1,12,3,0,
0,0,4,3,7,1,11,0,8,7,15,11,11,7,2,8,14,42,8,9,17,22,16,2,16,0,
1,4,0,33,32,0,0,0,7,30,9,39,2,29,35,26,2,9,2,23,15,25,8,4,4,32,
2,3,33,0,28,0,0,0,1,18,6,46,2,11,33,23,0,5,0,23,14,21,8,1,0,29,
3,7,32,28,0,0,5,0,4,20,3,38,2,15,13,18,0,3,2,25,4,27,6,1,1,18,
4,1,0,0,0,0,59,58,30,1,19,0,35,1,0,2,33,3,38,2,9,2,5,60,11,0,
5,11,0,0,5,59,0,46,22,4,12,4,33,4,0,4,13,7,41,2,4,2,8,52,23,1,
6,0,0,0,0,58,46,0,35,0,7,0,13,3,0,3,48,3,38,2,10,0,1,50,15,0,
7,8,7,1,4,30,22,35,0,8,20,20,15,5,8,13,8,43,28,14,25,4,12,35,22,8,
8,7,30,18,20,1,4,0,8,0,4,40,5,8,19,26,2,13,2,23,11,23,4,5,6,27,
9,15,9,6,3,19,12,7,20,4,0,24,24,14,2,3,11,32,17,9,29,20,16,21,12,5,
10,11,39,46,38,0,4,0,20,40,24,0,8,4,25,13,2,14,6,13,10,26,7,16,10,26,
11,11,2,2,2,35,33,13,15,5,24,8,0,12,2,7,11,23,24,15,10,4,13,26,17,3,
12,7,29,11,15,1,4,3,5,8,14,4,12,0,19,19,3,8,8,19,23,26,16,5,3,17,
13,2,35,33,13,0,0,0,8,19,2,25,2,19,0,34,0,6,0,15,18,26,7,5,6,28,
14,8,26,23,18,2,4,3,13,26,3,13,7,19,34,0,6,11,5,27,19,41,11,5,6,34,
15,14,2,0,0,33,13,48,8,2,11,2,11,3,0,6,0,23,21,14,15,2,9,20,27,0,
16,42,9,5,3,3,7,3,43,13,32,14,23,8,6,11,23,0,18,30,30,20,26,11,33,5,
17,8,2,0,2,38,41,38,28,2,17,6,24,8,0,5,21,18,0,3,17,1,4,34,18,0,
18,9,23,23,25,2,2,2,14,23,9,13,15,19,15,27,14,30,3,0,18,29,15,3,22,13,
19,17,15,14,4,9,4,10,25,11,29,10,10,23,18,19,15,30,17,18,0,19,15,16,25,16,
20,22,25,21,27,2,2,0,4,23,20,26,4,26,26,41,2,20,1,29,19,0,9,1,9,33,
