Node/Edge,1000,3701
Step/Entity,1600,25
meet_step
0,0,0,71,1,0,0,0,0,167,174,156,161,202,6,167,3,0,0,173,3,75,0,175,0,176,
1,0,0,0,0,0,10,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,71,0,0,1,2,0,1,0,63,71,65,68,78,1,52,4,0,7,77,0,35,0,68,4,65,
3,1,0,1,0,29,0,8,0,0,0,0,5,0,0,0,25,33,2,0,53,0,29,0,29,0,
4,0,0,2,29,0,0,11,0,0,0,0,0,0,0,0,8,14,7,0,24,0,19,0,29,0,
5,0,10,0,0,0,0,0,4,0,0,3,0,1,11,0,0,0,0,0,0,19,0,0,0,0,
6,0,0,1,8,11,0,0,0,0,0,0,0,0,0,0,9,15,0,0,19,0,13,0,2,0,
7,0,16,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8,167,0,63,0,0,0,0,0,0,281,216,211,271,4,224,7,0,1,248,1,70,0,170,0,228,
9,174,0,71,0,0,0,0,0,281,0,207,242,234,6,201,7,0,1,223,0,67,0,210,0,242,
10,156,0,65,0,0,3,0,0,216,207,0,207,217,2,218,9,0,0,215,0,78,0,195,0,199,
11,161,0,68,5,0,0,0,0,211,242,207,0,237,2,234,7,0,0,242,0,74,0,187,1,210,
12,202,0,78,0,0,1,0,0,271,234,217,237,0,4,207,7,0,2,275,0,78,0,207,1,231,
13,6,0,1,0,0,11,0,0,4,6,2,2,4,0,10,1,0,0,3,0,41,0,6,0,6,
14,167,0,52,0,0,0,0,0,224,201,218,234,207,10,0,10,0,0,252,0,83,0,181,0,193,
15,3,0,4,25,8,0,9,0,7,7,9,7,7,1,10,0,8,7,8,17,6,11,8,24,9,
16,0,0,0,33,14,0,15,0,0,0,0,0,0,0,0,8,0,1,0,34,0,33,0,17,0,
17,0,0,7,2,7,0,0,0,1,1,0,0,2,0,0,7,1,0,1,1,0,4,2,12,1,
18,173,0,77,0,0,0,0,0,248,223,215,242,275,3,252,8,0,1,0,0,69,0,198,3,243,
19,3,0,0,53,24,0,19,0,1,0,0,0,0,0,0,17,34,1,0,0,0,29,0,19,1,
20,75,0,35,0,0,19,0,0,70,67,78,74,78,41,83,6,0,0,69,0,0,0,65,0,74,
21,0,0,0,29,19,0,13,0,0,0,0,0,0,0,0,11,33,4,0,29,0,0,0,23,0,
22,175,0,68,0,0,0,0,0,170,210,195,187,207,6,181,8,0,2,198,0,65,0,0,0,200,
23,0,0,4,29,29,0,2,0,0,0,0,1,1,0,0,24,17,12,3,19,0,23,0,0,0,
24,176,0,65,0,0,0,0,0,228,242,199,210,231,6,193,9,0,1,243,1,74,0,200,0,0,
0,0,0,0,7,9,42,0,0,41,0,0,21,3,0,0,10,7,1,0,0,5,0,0,5,0,
1,0,0,0,0,0,2,0,10,6,0,0,12,0,0,0,39,0,21,0,0,0,0,0,0,0,
2,0,0,0,3,4,7,1,0,0,2,0,0,9,0,0,0,21,0,0,5,23,3,0,15,21,
3,7,0,3,0,59,1,0,0,11,0,0,30,48,0,0,0,0,0,0,0,1,0,0,8,0,
4,9,0,4,59,0,2,0,0,14,1,0,1,30,0,0,0,8,0,0,2,13,0,0,2,8,
5,42,2,7,1,2,0,0,0,20,1,0,21,3,0,0,10,8,0,0,4,10,2,0,12,17,
6,0,0,1,0,0,0,0,0,0,7,0,0,1,0,0,0,2,0,1,5,1,13,0,0,2,
7,0,10,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,44,0,0,0,0,0,0,0,
8,41,6,0,11,14,20,0,0,0,0,0,15,14,0,0,13,1,0,0,0,3,0,0,8,0,
9,0,0,2,0,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,18,0,30,0,1,1,
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0,0,0,26,0,0,0,0,0,0,
11,21,12,0,30,1,21,0,5,15,0,0,0,1,0,0,14,2,3,0,0,2,0,0,5,0,
12,3,0,9,48,30,3,1,0,14,0,0,1,0,0,0,0,23,0,0,3,25,0,0,13,27,
13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14,0,0,0,0,0,0,0,0,0,0,126,0,0,0,0,0,0,0,66,0,0,0,0,0,0,
15,10,39,0,0,0,10,0,4,13,0,0,14,0,0,0,0,0,5,0,0,0,0,0,3,1,
16,7,0,21,0,8,8,2,0,1,0,0,2,23,0,0,0,0,0,0,1,35,0,0,26,40,
17,1,21,0,0,0,0,0,44,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,
18,0,0,0,0,0,0,1,0,0,0,26,0,0,0,66,0,0,0,0,0,0,0,0,0,0,
19,0,0,5,0,2,4,5,0,0,18,0,0,3,0,0,0,1,0,0,0,2,35,0,4,2,
20,5,0,23,1,13,10,1,0,3,0,0,2,25,0,0,0,35,0,0,2,0,1,0,26,46,
21,0,0,3,0,0,2,13,0,0,30,0,0,0,0,0,0,0,0,0,35,1,0,0,0,0,
22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
23,5,0,15,8,2,12,0,0,8,1,0,5,13,0,0,3,26,0,0,4,26,0,0,0,19,
24,0,0,21,0,8,17,2,0,0,1,0,0,27,0,0,1,40,0,0,2,46,0,0,19,0,
0,0,0,5,70,0,47,11,1,4,3,0,48,2,7,33,7,8,4,0,30,0,7,12,0,0,
1,0,0,2,0,31,0,0,0,0,0,2,0,0,0,0,0,0,0,7,0,0,27,0,7,2,
2,5,2,0,3,17,0,11,23,37,0,0,2,3,0,1,0,39,1,3,28,0,42,7,3,0,
3,70,0,3,0,1,14,29,2,1,26,0,2,1,11,3,3,0,10,0,2,0,0,9,0,0,
4,0,31,17,1,0,0,13,10,1,0,2,1,5,2,1,1,0,1,17,20,1,0,0,8,8,
5,47,0,0,14,0,0,19,0,0,34,0,47,1,38,43,28,3,22,0,26,0,3,31,0,0,
6,11,0,11,29,13,19,0,11,0,27,0,33,6,8,4,1,4,29,0,37,0,2,14,0,0,
7,1,0,23,2,10,0,11,0,0,0,0,0,7,0,0,0,0,1,0,17,0,0,0,0,0,
8,4,0,37,1,1,0,0,0,0,0,1,1,0,0,4,0,39,0,19,14,0,30,8,73,0,
9,3,0,0,26,0,34,27,0,0,0,0,5,0,35,21,51,0,18,0,2,0,0,48,0,0,
10,0,2,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,10,0,0,4,53,
11,48,0,2,2,1,47,33,0,1,5,0,0,0,2,30,4,4,24,1,61,0,3,7,0,0,
