Node/Edge,1000,7381
Step/Entity,1600,25
meet_step
0,0,1,7,0,2,0,0,1,0,4,12,2,22,1,37,5,0,35,4,2,56,12,1,24,41,
1,1,0,1,1,10,32,9,6,20,0,0,30,1,4,0,0,52,0,8,9,0,0,13,0,0,
2,7,1,0,11,6,0,0,3,0,21,3,0,8,27,7,25,0,5,22,17,1,12,6,19,1,
3,0,1,11,0,14,1,16,9,5,4,4,4,7,18,0,15,2,4,6,4,0,3,7,27,2,
4,2,10,6,14,0,3,32,31,17,2,0,7,0,16,0,0,11,1,4,9,0,8,47,2,0,
5,0,32,0,1,3,0,2,3,7,0,0,23,0,2,0,1,57,0,0,0,0,0,1,0,0,
6,0,9,0,16,32,2,0,31,11,0,0,5,1,13,0,2,0,3,15,5,0,3,25,1,0,
7,1,6,3,9,31,3,31,0,21,3,1,11,2,14,1,5,15,0,9,14,2,6,10,0,0,
8,0,20,0,5,17,7,11,21,0,0,0,28,0,5,0,1,30,0,6,6,0,1,21,1,0,
9,4,0,21,4,2,0,0,3,0,0,2,0,15,12,2,16,0,7,8,13,2,14,3,17,7,
10,12,0,3,4,0,0,0,1,0,2,0,0,11,0,10,5,0,16,2,3,9,3,0,14,14,
11,2,30,0,4,7,23,5,11,28,0,0,0,1,2,0,0,50,0,2,0,0,0,5,2,0,
12,22,1,8,7,0,0,1,2,0,15,11,1,0,7,13,13,0,19,3,2,8,13,0,5,16,
13,1,4,27,18,16,2,13,14,5,12,0,2,7,0,4,46,4,14,23,28,2,9,6,36,0,
14,37,0,7,0,0,0,0,1,0,2,10,0,13,4,0,5,0,29,10,4,32,12,1,30,27,
15,5,0,25,15,0,1,2,5,1,16,5,0,13,46,5,0,2,10,14,26,6,4,7,43,5,
16,0,52,0,2,11,57,0,15,30,0,0,50,0,4,0,2,0,0,4,2,0,3,10,1,0,
17,35,0,5,4,1,0,3,0,0,7,16,0,19,14,29,10,0,0,1,5,26,6,1,26,40,
18,4,8,22,6,4,0,15,9,6,8,2,2,3,23,10,14,4,1,0,14,10,4,11,10,1,
19,2,9,17,4,9,0,5,14,6,13,3,0,2,28,4,26,2,5,14,0,4,8,9,11,3,
20,56,0,1,0,0,0,0,2,0,2,9,0,8,2,32,6,0,26,10,4,0,12,0,34,34,
21,12,0,12,3,8,0,3,6,1,14,3,0,13,9,12,4,3,6,4,8,12,0,5,1,22,
22,1,13,6,7,47,1,25,10,21,3,0,5,0,6,1,7,10,1,11,9,0,5,0,4,1,
23,24,0,19,27,2,0,1,0,1,17,14,2,5,36,30,43,1,26,10,11,34,1,4,0,10,
24,41,0,1,2,0,0,0,0,0,7,14,0,16,0,27,5,0,40,1,3,34,22,1,10,0,
0,0,0,41,0,0,0,0,0,58,0,4,0,0,48,4,0,1,0,30,0,11,1,26,9,4,
1,0,0,37,15,30,0,0,0,0,36,19,0,0,3,1,24,27,0,0,0,21,0,1,21,22,
2,41,37,0,7,32,0,0,0,22,37,44,3,0,8,0,25,3,0,28,0,5,0,20,42,24,
3,0,15,7,0,15,0,0,0,0,16,12,0,0,2,0,13,14,0,0,0,14,0,2,3,11,
4,0,30,32,15,0,0,0,0,0,52,41,0,0,0,0,58,24,0,0,0,5,0,3,32,20,
5,0,0,0,0,0,0,9,11,2,0,0,19,14,0,13,0,0,7,2,26,0,2,0,0,0,
6,0,0,0,0,0,9,0,18,0,0,0,34,31,1,22,0,0,34,2,40,0,31,0,2,0,
7,0,0,0,0,0,11,18,0,0,0,2,15,22,0,8,0,0,25,5,23,1,22,0,0,0,
8,58,0,22,0,0,2,0,0,0,0,2,3,0,33,1,1,0,0,13,0,12,0,14,1,1,
9,0,36,37,16,52,0,0,0,0,0,53,0,0,0,0,51,47,0,0,0,15,0,2,35,30,
10,4,19,44,12,41,0,0,2,2,53,0,0,0,0,0,46,14,0,3,0,8,0,3,46,23,
11,0,0,3,0,0,19,34,15,3,0,0,0,10,1,16,0,0,7,21,19,0,14,0,1,0,
12,0,0,0,0,0,14,31,22,0,0,0,10,0,0,34,0,0,35,1,43,0,40,0,2,0,
13,48,3,8,2,0,0,1,0,33,0,0,1,0,0,1,3,2,0,8,0,10,0,19,6,1,
14,4,1,0,0,0,13,22,8,1,0,0,16,34,1,0,0,0,48,4,32,1,24,0,0,0,
15,0,24,25,13,58,0,0,0,1,51,46,0,0,3,0,0,31,0,0,0,14,0,0,29,21,
16,1,27,3,14,24,0,0,0,0,47,14,0,0,2,0,31,0,0,0,0,19,0,4,10,13,
17,0,0,0,0,0,7,34,25,0,0,0,7,35,0,48,0,0,0,2,48,0,44,0,2,0,
18,30,0,28,0,0,2,2,5,13,0,3,21,1,8,4,0,0,2,0,2,38,32,9,14,0,
19,0,0,0,0,0,26,40,23,0,0,0,19,43,0,32,0,0,48,2,0,2,27,0,1,0,
20,11,21,5,14,5,0,0,1,12,15,8,0,0,10,1,14,19,0,38,2,0,39,8,4,11,
21,1,0,0,0,0,2,31,22,0,0,0,14,40,0,24,0,0,44,32,27,39,0,0,0,0,
22,26,1,20,2,3,0,0,0,14,2,3,0,0,19,0,0,4,0,9,0,8,0,0,7,2,
23,9,21,42,3,32,0,2,0,1,35,46,1,2,6,0,29,10,2,14,1,4,0,7,0,31,
24,4,22,24,11,20,0,0,0,1,30,23,0,0,1,0,21,13,0,0,0,11,0,2,31,0,
0,0,0,0,3,0,3,50,3,3,9,3,30,2,6,0,0,0,30,0,33,65,0,38,11,0,
1,0,0,27,3,13,2,0,21,43,0,22,0,16,6,31,16,23,0,15,0,0,62,7,1,1,
2,0,27,0,1,12,1,0,8,29,4,21,0,14,9,17,18,10,0,27,0,0,30,3,0,3,
3,3,3,1,0,2,9,2,11,11,41,23,2,10,12,11,2,15,9,2,2,3,9,5,26,0,
4,0,13,12,2,0,2,0,5,10,1,8,0,8,16,6,22,5,0,18,0,0,21,3,0,2,
5,3,2,1,9,2,0,1,6,2,11,8,0,3,3,4,0,8,5,1,5,2,1,4,14,0,
6,50,0,0,2,0,1,0,0,0,4,3,29,0,5,0,0,1,27,0,25,45,0,29,4,0,
7,3,21,8,11,5,6,0,0,26,6,17,0,5,1,16,7,29,3,12,3,0,16,4,8,0,
8,3,43,29,11,10,2,0,26,0,7,38,0,23,4,49,30,42,2,23,3,0,53,13,1,1,
9,9,0,4,41,1,11,4,6,7,0,37,3,0,23,4,0,9,10,1,2,10,6,9,22,0,
10,3,22,21,23,8,8,3,17,38,37,0,0,5,6,41,14,30,0,14,5,5,35,17,16,0,
11,30,0,0,2,0,0,29,0,0,3,0,0,0,11,0,0,0,12,0,21,30,0,8,6,0,
12,2,16,14,10,8,3,0,5,23,0,5,0,0,9,10,11,7,2,11,2,0,25,2,3,0,
13,6,6,9,12,16,3,5,1,4,23,6,11,9,0,6,8,0,4,7,8,6,12,1,12,2,
14,0,31,17,11,6,4,0,16,49,4,41,0,10,6,0,21,41,0,19,0,2,38,17,1,1,
15,0,16,18,2,22,0,0,7,30,0,14,0,11,8,21,0,27,0,10,0,0,24,14,0,1,
16,0,23,10,15,5,8,1,29,42,9,30,0,7,0,41,27,0,0,23,0,0,35,19,9,0,
17,30,0,0,9,0,5,27,3,2,10,0,12,2,4,0,0,0,0,0,11,23,0,41,41,0,
18,0,15,27,2,18,1,0,12,23,1,14,0,11,7,19,10,23,0,0,0,0,31,7,1,2,
19,33,0,0,2,0,5,25,3,3,2,5,21,2,8,0,0,0,11,0,0,32,0,20,6,0,
20,65,0,0,3,0,2,45,0,0,10,5,30,0,6,2,0,0,23,0,32,0,0,47,10,0,
21,0,62,30,9,21,1,0,16,53,6,35,0,25,12,38,24,35,0,31,0,0,0,16,0,2,
22,38,7,3,5,3,4,29,4,13,9,17,8,2,1,17,14,19,41,7,20,47,16,0,13,0,
23,11,1,0,26,0,14,4,8,1,22,16,6,3,12,1,0,9,41,1,6,10,0,13,0,0,
