Node/Edge,1000,17438
Step/Entity,1600,25
meet_step
0,0,41,26,33,38,35,47,19,32,20,31,44,44,31,34,36,35,42,32,23,33,44,32,50,29,
1,41,0,29,41,42,46,43,22,40,34,34,37,33,29,43,38,49,50,49,23,24,53,32,52,28,
2,26,29,0,43,66,35,35,40,35,38,37,24,31,32,35,48,42,48,42,11,28,43,37,48,26,
3,33,41,43,0,47,25,43,31,42,45,40,37,40,47,48,52,34,46,46,17,29,64,28,47,49,
4,38,42,66,47,0,46,59,47,53,50,53,35,55,49,43,71,48,64,56,21,27,72,48,78,48,
5,35,46,35,25,46,0,51,29,39,27,26,35,28,23,39,42,38,41,43,22,30,42,34,48,24,
6,47,43,35,43,59,51,0,46,60,61,52,30,36,43,53,49,51,77,56,28,25,64,33,54,38,
7,19,22,40,31,47,29,46,0,36,39,31,26,31,22,34,51,27,29,40,12,27,39,34,44,29,
8,32,40,35,42,53,39,60,36,0,46,54,35,31,47,36,54,29,55,35,19,23,54,26,54,24,
9,20,34,38,45,50,27,61,39,46,0,48,37,27,34,32,43,35,62,36,17,27,64,29,53,30,
10,31,34,37,40,53,26,52,31,54,48,0,29,40,42,40,54,37,51,45,20,35,58,48,55,24,
11,44,37,24,37,35,35,30,26,35,37,29,0,32,27,34,27,29,33,50,22,30,54,28,42,23,
12,44,33,31,40,55,28,36,31,31,27,40,32,0,48,39,58,30,44,33,17,38,59,39,57,32,
13,31,29,32,47,49,23,43,22,47,34,42,27,48,0,42,45,43,56,42,13,22,47,31,57,28,
14,34,43,35,48,43,39,53,34,36,32,40,34,39,42,0,51,30,44,41,24,31,66,25,60,35,
15,36,38,48,52,71,42,49,51,54,43,54,27,58,45,51,0,43,43,48,28,42,72,24,67,36,
16,35,49,42,34,48,38,51,27,29,35,37,29,30,43,30,43,0,49,37,20,27,47,38,54,39,
17,42,50,48,46,64,41,77,29,55,62,51,33,44,56,44,43,49,0,57,29,40,66,53,65,30,
18,32,49,42,46,56,43,56,40,35,36,45,50,33,42,41,48,37,57,0,27,28,55,47,59,32,
19,23,23,11,17,21,22,28,12,19,17,20,22,17,13,24,28,20,29,27,0,18,19,22,32,15,
20,33,24,28,29,27,30,25,27,23,27,35,30,38,22,31,42,27,40,28,18,0,27,36,33,25,
21,44,53,43,64,72,42,64,39,54,64,58,54,59,47,66,72,47,66,55,19,27,0,43,75,43,
22,32,32,37,28,48,34,33,34,26,29,48,28,39,31,25,24,38,53,47,22,36,43,0,51,21,
23,50,52,48,47,78,48,54,44,54,53,55,42,57,57,60,67,54,65,59,32,33,75,51,0,42,
24,29,28,26,49,48,24,38,29,24,30,24,23,32,28,35,36,39,30,32,15,25,43,21,42,0,
0,0,38,2,22,35,35,7,8,2,22,20,4,36,11,16,25,29,26,27,37,1,5,35,38,27,
1,38,0,12,29,34,57,7,17,5,33,29,10,45,15,22,32,27,38,41,45,4,2,63,66,37,
2,2,12,0,7,5,6,52,3,75,6,3,55,2,6,7,3,42,9,3,9,59,1,2,6,13,
3,22,29,7,0,25,43,4,8,1,14,34,1,25,8,21,32,3,18,29,28,4,10,26,41,23,
4,35,34,5,25,0,70,8,19,1,37,42,5,52,25,31,21,25,27,44,53,2,0,45,47,48,
5,35,57,6,43,70,0,8,20,0,55,45,5,42,25,32,38,18,53,61,57,1,6,61,60,34,
6,7,7,52,4,8,8,0,12,44,4,9,57,14,1,5,4,73,9,11,13,51,4,8,8,6,
7,8,17,3,8,19,20,12,0,0,44,17,0,19,8,34,12,25,24,14,35,0,41,25,20,34,
8,2,5,75,1,1,0,44,0,0,1,0,89,0,1,0,0,52,3,0,1,73,0,1,3,0,
9,22,33,6,14,37,55,4,44,1,0,36,2,34,28,39,11,18,26,37,56,1,35,34,27,61,
10,20,29,3,34,42,45,9,17,0,36,0,7,35,12,43,20,15,35,37,31,4,2,48,43,32,
11,4,10,55,1,5,5,57,0,89,2,7,0,4,1,1,1,55,6,2,0,99,0,7,8,2,
12,36,45,2,25,52,42,14,19,0,34,35,4,0,20,44,22,15,38,39,43,1,8,50,53,36,
13,11,15,6,8,25,25,1,8,1,28,12,1,20,0,21,13,5,15,12,23,4,15,17,17,22,
14,16,22,7,21,31,32,5,34,0,39,43,1,44,21,0,11,11,28,24,41,2,30,36,31,39,
15,25,32,3,32,21,38,4,12,0,11,20,1,22,13,11,0,1,15,32,19,0,27,28,28,13,
16,29,27,42,3,25,18,73,25,52,18,15,55,15,5,11,1,0,28,12,33,51,1,32,29,31,
17,26,38,9,18,27,53,9,24,3,26,35,6,38,15,28,15,28,0,38,46,5,5,41,36,33,
18,27,41,3,29,44,61,11,14,0,37,37,2,39,12,24,32,12,38,0,46,2,12,51,39,40,
19,37,45,9,28,53,57,13,35,1,56,31,0,43,23,41,19,33,46,46,0,1,10,32,58,42,
20,1,4,59,4,2,1,51,0,73,1,4,99,1,4,2,0,51,5,2,1,0,0,4,7,3,
21,5,2,1,10,0,6,4,41,0,35,2,0,8,15,30,27,1,5,12,10,0,0,10,5,21,
22,35,63,2,26,45,61,8,25,1,34,48,7,50,17,36,28,32,41,51,32,4,10,0,70,47,
23,38,66,6,41,47,60,8,20,3,27,43,8,53,17,31,28,29,36,39,58,7,5,70,0,44,
24,27,37,13,23,48,34,6,34,0,61,32,2,36,22,39,13,31,33,40,42,3,21,47,44,0,
0,0,4,72,48,1,35,26,27,44,56,29,21,42,0,35,23,42,23,25,10,27,11,26,5,15,
1,4,0,8,16,32,9,10,31,4,2,10,10,4,23,25,10,17,33,7,32,14,18,9,16,26,
2,72,8,0,41,1,41,33,38,28,56,24,24,53,1,44,22,40,34,44,13,30,5,39,15,17,
3,48,16,41,0,4,19,21,11,22,32,25,12,33,5,11,20,15,12,17,15,23,14,11,14,14,
4,1,32,1,4,0,9,7,15,1,0,8,6,0,19,16,1,8,10,0,14,11,9,2,7,23,
5,35,9,41,19,9,0,32,30,21,19,66,42,10,6,30,33,32,31,23,11,32,21,42,20,30,
6,26,10,33,21,7,32,0,13,12,25,25,26,25,4,28,27,36,16,26,13,30,18,29,17,21,
7,27,31,38,11,15,30,13,0,5,19,27,12,18,2,37,18,43,52,28,29,14,15,31,18,40,
8,44,4,28,22,1,21,12,5,0,21,13,10,43,0,8,7,8,7,17,7,30,7,12,4,8,
9,56,2,56,32,0,19,25,19,21,0,20,26,41,2,21,34,21,27,35,11,36,15,32,12,11,
10,29,10,24,25,8,66,25,27,13,20,0,26,18,2,26,30,42,26,23,13,23,16,31,14,22,
11,21,10,24,12,6,42,26,12,10,26,26,0,12,7,23,23,30,27,19,18,28,37,27,15,12,
12,42,4,53,33,0,10,25,18,43,41,18,12,0,2,35,10,24,11,24,15,14,11,26,10,17,
