Node/Edge,1000,3767
Step/Entity,800,10
meet_step
0,0,0,4,0,0,0,0,0,1,0,
1,0,0,0,2,0,0,2,2,0,5,
2,4,0,0,0,0,0,0,0,27,0,
3,0,2,0,0,1,0,6,2,0,4,
4,0,0,0,1,0,0,0,2,0,3,
5,0,0,0,0,0,0,0,0,0,0,
6,0,2,0,6,0,0,0,3,0,11,
7,0,2,0,2,2,0,3,0,0,3,
8,1,0,27,0,0,0,0,0,0,0,
9,0,5,0,4,3,0,11,3,0,0,
0,0,0,18,0,0,0,0,0,0,0,
1,0,0,0,23,13,16,0,2,0,0,
2,18,0,0,0,0,0,2,0,0,0,
3,0,23,0,0,23,51,0,1,0,0,
4,0,13,0,23,0,23,0,2,0,0,
5,0,16,0,51,23,0,0,3,0,0,
6,0,0,2,0,0,0,0,0,0,13,
7,0,2,0,1,2,3,0,0,4,0,
8,0,0,0,0,0,0,0,4,0,0,
9,0,0,0,0,0,0,13,0,0,0,
0,0,1,0,0,0,0,0,0,0,0,
1,1,0,0,0,0,0,0,0,23,0,
2,0,0,0,0,42,23,0,0,0,0,
3,0,0,0,0,1,1,0,0,0,13,
4,0,0,42,1,0,69,0,0,0,0,
5,0,0,23,1,69,0,0,0,0,0,
6,0,0,0,0,0,0,0,0,0,0,
7,0,0,0,0,0,0,0,0,0,0,
8,0,23,0,0,0,0,0,0,0,0,
9,0,0,0,13,0,0,0,0,0,0,
0,0,2,0,0,0,0,0,0,0,0,
1,2,0,0,0,0,0,1,0,0,0,
2,0,0,0,0,0,0,0,0,0,0,
3,0,0,0,0,0,0,0,0,0,0,
4,0,0,0,0,0,0,0,0,0,6,
5,0,0,0,0,0,0,0,1,0,0,
6,0,1,0,0,0,0,0,0,0,0,
7,0,0,0,0,0,1,0,0,0,0,
8,0,0,0,0,0,0,0,0,0,0,
9,0,0,0,0,6,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,
1,0,0,0,0,0,0,0,0,0,0,
2,0,0,0,14,5,11,1,2,0,0,
3,0,0,14,0,4,6,2,1,0,0,
4,0,0,5,4,0,5,3,4,0,1,
5,0,0,11,6,5,0,0,1,0,0,
6,0,0,1,2,3,0,0,0,0,0,
7,0,0,2,1,4,1,0,0,0,7,
8,0,0,0,0,0,0,0,0,0,0,
9,0,0,0,0,1,0,0,7,0,0,
0,0,2,0,0,1,3,0,0,0,1,
1,2,0,0,0,0,1,0,0,0,3,
2,0,0,0,0,0,0,0,0,0,0,
3,0,0,0,0,0,0,0,1,0,1,
4,1,0,0,0,0,0,0,0,0,0,
5,3,1,0,0,0,0,0,0,0,12,
6,0,0,0,0,0,0,0,0,3,0,
7,0,0,0,1,0,0,0,0,0,1,
8,0,0,0,0,0,0,3,0,0,0,
9,1,3,0,1,0,12,0,1,0,0,
0,0,1,0,0,0,0,0,0,0,0,
1,1,0,0,0,0,0,0,0,0,9,
2,0,0,0,0,0,0,0,0,0,0,
3,0,0,0,0,0,0,0,0,0,0,
4,0,0,0,0,0,0,0,0,2,0,
5,0,0,0,0,0,0,0,5,0,0,
6,0,0,0,0,0,0,0,0,3,0,
7,0,0,0,0,0,5,0,0,0,0,
8,0,0,0,0,2,0,3,0,0,0,
9,0,9,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,
1,0,0,14,0,0,6,1,0,2,0,
2,0,14,0,0,0,2,0,0,1,0,
3,0,0,0,0,0,0,0,0,0,0,
4,0,0,0,0,0,0,0,0,0,0,
5,0,6,2,0,0,0,0,0,25,0,
6,0,1,0,0,0,0,0,0,0,0,
7,0,0,0,0,0,0,0,0,0,0,
8,0,2,1,0,0,25,0,0,0,0,
9,0,0,0,0,0,0,0,0,0,0,
0,0,0,3,19,0,0,0,0,7,0,
1,0,0,0,0,0,0,0,0,0,0,
2,3,0,0,0,0,0,4,0,0,2,
3,19,0,0,0,0,0,0,0,1,0,
4,0,0,0,0,0,0,1,7,0,4,
5,0,0,0,0,0,0,0,0,0,0,
6,0,0,4,0,1,0,0,9,0,2,
7,0,0,0,0,7,0,9,0,0,1,
8,7,0,0,1,0,0,0,0,0,0,
9,0,0,2,0,4,0,2,1,0,0,
0,0,24,0,1,0,2,1,0,0,0,
1,24,0,0,0,0,2,1,0,0,0,
2,0,0,0,0,15,2,0,0,0,0,
3,1,0,0,0,0,1,1,0,0,0,
4,0,0,15,0,0,0,0,0,0,0,
5,2,2,2,1,0,0,17,0,0,0,
6,1,1,0,1,0,17,0,0,0,0,
7,0,0,0,0,0,0,0,0,5,0,
8,0,0,0,0,0,0,0,5,0,0,
9,0,0,0,0,0,0,0,0,0,0,
0,0,0,1,0,0,0,0,0,0,0,
1,0,0,0,0,0,0,0,9,2,0,
2,1,0,0,0,0,0,10,0,0,0,
3,0,0,0,0,0,0,0,0,0,0,
4,0,0,0,0,0,1,0,0,0,0,
5,0,0,0,0,1,0,2,0,0,2,
6,0,0,10,0,0,2,0,0,0,0,
7,0,9,0,0,0,0,0,0,8,0,
8,0,2,0,0,0,0,0,8,0,0,
9,0,0,0,0,0,2,0,0,0,0,
0,0,0,0,0,0,0,2,0,18,0,
1,0,0,0,2,0,12,0,0,0,0,
2,0,0,0,0,0,0,1,5,2,0,
3,0,2,0,0,0,1,0,0,0,1,
4,0,0,0,0,0,0,0,0,0,19,
5,0,12,0,1,0,0,0,0,0,0,
6,2,0,1,0,0,0,0,1,0,0,
7,0,0,5,0,0,0,1,0,1,0,
8,18,0,2,0,0,0,0,1,0,0,
9,0,0,0,1,19,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,
1,0,0,0,1,0,0,0,2,3,7,
2,0,0,0,0,0,0,0,0,30,2,
3,0,1,0,0,0,0,0,1,0,3,
4,0,0,0,0,0,0,0,0,0,0,
5,0,0,0,0,0,0,0,1,0,1,
6,0,0,0,0,0,0,0,0,0,0,
7,0,2,0,1,0,1,0,0,0,0,
8,0,3,30,0,0,0,0,0,0,0,
9,0,7,2,3,0,1,0,0,0,0,
0,0,0,0,0,2,13,0,22,0,0,
1,0,0,12,0,0,0,0,0,0,0,
2,0,12,0,0,0,0,0,0,0,2,
3,0,0,0,0,0,0,3,0,0,0,
4,2,0,0,0,0,4,0,2,0,0,
5,13,0,0,0,4,0,0,3,0,0,
6,0,0,0,3,0,0,0,0,14,0,
7,22,0,0,0,2,3,0,0,0,0,
8,0,0,0,0,0,0,14,0,0,0,
9,0,0,2,0,0,0,0,0,0,0,
0,0,3,0,0,0,0,4,4,0,22,
1,3,0,0,0,9,0,0,3,0,0,
2,0,0,0,0,0,0,0,0,0,0,
3,0,0,0,0,0,0,0,0,0,0,
4,0,9,0,0,0,0,1,15,1,2,
5,0,0,0,0,0,0,0,0,0,0,
6,4,0,0,0,1,0,0,0,6,32,
7,4,3,0,0,15,0,0,0,0,0,
8,0,0,0,0,1,0,6,0,0,2,
9,22,0,0,0,2,0,32,0,2,0,
0,0,0,0,0,0,0,0,2,0,0,
1,0,0,0,1,0,0,19,0,9,0,
2,0,0,0,0,0,1,0,0,0,0,
3,0,1,0,0,0,2,0,0,0,0,
4,0,0,0,0,0,0,0,6,0,0,
5,0,0,1,2,0,0,1,0,1,4,
6,0,19,0,0,0,1,0,0,8,0,
7,2,0,0,0,6,0,0,0,0,0,
8,0,9,0,0,0,1,8,0,0,0,
9,0,0,0,0,0,4,0,0,0,0,
0,0,1,0,7,0,1,2,0,0,0,
1,1,0,0,4,0,0,1,0,8,0,
2,0,0,0,0,2,2,0,0,0,3,
3,7,4,0,0,0,1,3,0,4,1,
4,0,0,2,0,0,8,1,0,1,9,
5,1,0,2,1,8,0,0,0,1,21,
6,2,1,0,3,1,0,0,0,0,0,
7,0,0,0,0,0,0,0,0,0,0,
8,0,8,0,4,1,1,0,0,0,0,
9,0,0,3,1,9,21,0,0,0,0,
0,0,0,0,0,4,0,0,0,3,0,
1,0,0,0,0,0,0,0,0,0,0,
2,0,0,0,12,0,0,2,7,0,0,
3,0,0,12,0,0,0,0,5,0,0,
4,4,0,0,0,0,0,0,0,14,0,
5,0,0,0,0,0,0,0,2,0,0,
6,0,0,2,0,0,0,0,0,0,1,
7,0,0,7,5,0,2,0,0,0,0,
8,3,0,0,0,14,0,0,0,0,0,
9,0,0,0,0,0,0,1,0,0,0,
0,0,0,1,0,0,1,0,0,0,0,
1,0,0,0,0,0,0,0,0,0,5,
2,1,0,0,1,1,0,0,3,1,0,
3,0,0,1,0,6,0,0,0,2,0,
4,0,0,1,6,0,0,0,0,2,0,
5,1,0,0,0,0,0,0,10,0,0,
6,0,0,0,0,0,0,0,0,0,0,
7,0,0,3,0,0,10,0,0,0,0,
8,0,0,1,2,2,0,0,0,0,0,
9,0,5,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,
1,0,0,0,0,1,0,0,0,0,0,
2,0,0,0,0,1,0,0,0,0,0,
3,0,0,0,0,0,1,0,16,0,0,
4,0,1,1,0,0,0,25,0,0,0,
5,0,0,0,1,0,0,0,2,0,1,
6,0,0,0,0,25,0,0,0,0,0,
7,0,0,0,16,0,2,0,0,0,0,
8,0,0,0,0,0,0,0,0,0,0,
9,0,0,0,0,0,1,0,0,0,0,
0,0,0,0,0,0,0,0,0,2,0,
1,0,0,0,11,0,0,0,0,0,2,
2,0,0,0,0,0,0,1,10,0,8,
3,0,11,0,0,8,0,0,0,0,1,
4,0,0,0,8,0,0,1,0,0,0,
5,0,0,0,0,0,0,0,0,0,2,
6,0,0,1,0,1,0,0,26,0,6,
7,0,0,10,0,0,0,26,0,0,8,
8,2,0,0,0,0,0,0,0,0,0,
9,0,2,8,1,0,2,6,8,0,0,
0,0,0,0,33,0,12,0,0,6,0,
1,0,0,9,0,0,0,0,2,0,1,
2,0,9,0,0,0,0,0,2,0,0,
3,33,0,0,0,0,14,0,0,9,0,
4,0,0,0,0,0,0,0,0,0,0,
5,12,0,0,14,0,0,0,0,10,0,
6,0,0,0,0,0,0,0,0,0,0,
7,0,2,2,0,0,0,0,0,0,0,
8,6,0,0,9,0,10,0,0,0,0,
9,0,1,0,0,0,0,0,0,0,0,
0,0,0,0,0,2,1,1,0,0,0,
1,0,0,0,1,4,2,3,0,0,0,
2,0,0,0,0,0,0,0,0,0,5,
3,0,1,0,0,0,0,0,0,0,0,
4,2,4,0,0,0,15,11,0,0,0,
5,1,2,0,0,15,0,10,0,0,0,
6,1,3,0,0,11,10,0,0,0,0,
7,0,0,0,0,0,0,0,0,62,0,
8,0,0,0,0,0,0,0,62,0,0,
9,0,0,5,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,
1,0,0,0,0,0,17,15,32,0,0,
2,0,0,0,2,0,0,0,0,21,0,
3,0,0,2,0,6,0,0,0,0,24,
4,0,0,0,6,0,0,0,0,0,0,
5,0,17,0,0,0,0,15,12,0,0,
6,0,15,0,0,0,15,0,15,0,0,
7,0,32,0,0,0,12,15,0,0,0,
8,0,0,21,0,0,0,0,0,0,0,
9,0,0,0,24,0,0,0,0,0,0,
0,0,2,0,0,2,0,0,26,28,0,
1,2,0,0,0,0,0,0,2,0,0,
2,0,0,0,1,14,1,15,0,0,1,
3,0,0,1,0,3,15,3,0,0,22,
4,2,0,14,3,0,4,23,0,0,2,
5,0,0,1,15,4,0,2,0,0,9,
6,0,0,15,3,23,2,0,0,0,0,
7,26,2,0,0,0,0,0,0,15,0,
8,28,0,0,0,0,0,0,15,0,0,
9,0,0,1,22,2,9,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,84,
1,0,0,0,0,0,0,0,6,0,0,
2,0,0,0,0,0,0,0,0,0,0,
3,0,0,0,0,0,37,3,0,10,0,
4,0,0,0,0,0,1,8,0,2,0,
5,0,0,0,37,1,0,4,3,13,0,
6,0,0,0,3,8,4,0,0,6,0,
7,0,6,0,0,0,3,0,0,2,0,
8,0,0,0,10,2,13,6,2,0,0,
9,84,0,0,0,0,0,0,0,0,0,
0,0,0,0,3,1,0,48,1,1,0,
1,0,0,3,1,2,5,0,3,0,1,
2,0,3,0,0,0,0,0,0,0,3,
3,3,1,0,0,0,0,0,0,4,0,
4,1,2,0,0,0,3,0,20,1,0,
5,0,5,0,0,3,0,0,6,1,0,
6,48,0,0,0,0,0,0,0,0,0,
7,1,3,0,0,20,6,0,0,2,0,
8,1,0,0,4,1,1,0,2,0,0,
9,0,1,3,0,0,0,0,0,0,0,
0,0,0,0,0,0,4,0,0,0,0,
1,0,0,45,0,0,0,0,47,0,0,
2,0,45,0,0,0,0,0,49,0,0,
3,0,0,0,0,1,0,0,0,14,0,
4,0,0,0,1,0,0,0,0,0,0,
5,4,0,0,0,0,0,0,0,0,0,
6,0,0,0,0,0,0,0,0,0,0,
7,0,47,49,0,0,0,0,0,0,0,
8,0,0,0,14,0,0,0,0,0,0,
9,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,4,3,0,0,0,0,0,
1,0,0,0,16,0,0,0,0,0,0,
2,0,0,0,0,0,3,0,0,0,0,
3,4,16,0,0,0,1,0,0,0,0,
4,3,0,0,0,0,0,0,0,1,0,
5,0,0,3,1,0,0,0,0,0,0,
6,0,0,0,0,0,0,0,0,2,0,
7,0,0,0,0,0,0,0,0,0,0,
8,0,0,0,0,1,0,2,0,0,1,
9,0,0,0,0,0,0,0,0,1,0,
0,0,0,3,1,5,7,3,0,0,0,
1,0,0,0,0,0,0,0,0,0,0,
2,3,0,0,1,0,1,0,0,0,1,
3,1,0,1,0,8,6,8,0,0,0,
4,5,0,0,8,0,3,9,0,0,0,
5,7,0,1,6,3,0,14,0,0,0,
6,3,0,0,8,9,14,0,0,0,0,
7,0,0,0,0,0,0,0,0,8,0,
8,0,0,0,0,0,0,0,8,0,0,
9,0,0,1,0,0,0,0,0,0,0,
0,0,1,0,1,0,0,0,0,1,0,
1,1,0,0,0,0,0,0,0,10,0,
2,0,0,0,0,0,3,0,9,0,0,
3,1,0,0,0,0,0,0,0,0,0,
4,0,0,0,0,0,0,0,0,0,0,
5,0,0,3,0,0,0,0,0,0,0,
6,0,0,0,0,0,0,0,0,0,8,
7,0,0,9,0,0,0,0,0,0,0,
8,1,10,0,0,0,0,0,0,0,0,
9,0,0,0,0,0,0,8,0,0,0,
0,0,0,0,1,9,2,1,4,0,0,
1,0,0,0,0,0,0,7,0,8,6,
2,0,0,0,2,0,0,0,0,0,0,
3,1,0,2,0,5,3,0,1,0,0,
4,9,0,0,5,0,11,1,10,0,0,
5,2,0,0,3,11,0,0,1,0,0,
6,1,7,0,0,1,0,0,1,6,5,
7,4,0,0,1,10,1,1,0,0,0,
8,0,8,0,0,0,0,6,0,0,5,
9,0,6,0,0,0,0,5,0,5,0,
0,0,6,0,0,0,0,0,0,0,0,
1,6,0,0,0,0,0,4,1,0,0,
2,0,0,0,0,0,0,0,0,16,13,
3,0,0,0,0,0,0,0,0,0,0,
4,0,0,0,0,0,0,0,0,0,0,
5,0,0,0,0,0,0,0,0,0,0,
6,0,4,0,0,0,0,0,0,0,0,
7,0,1,0,0,0,0,0,0,0,0,
8,0,0,16,0,0,0,0,0,0,9,
9,0,0,13,0,0,0,0,0,9,0,
0,0,0,0,0,0,10,0,2,0,0,
1,0,0,0,6,0,0,0,0,0,0,
2,0,0,0,0,0,0,2,22,1,0,
3,0,6,0,0,0,0,0,0,0,0,
4,0,0,0,0,0,0,4,0,0,0,
5,10,0,0,0,0,0,0,3,1,0,
6,0,0,2,0,4,0,0,14,1,0,
7,2,0,22,0,0,3,14,0,3,0,
8,0,0,1,0,0,1,1,3,0,0,
9,0,0,0,0,0,0,0,0,0,0,
0,0,5,0,0,0,2,0,0,0,30,
1,5,0,0,1,1,0,0,0,0,8,
2,0,0,0,0,0,50,0,0,0,1,
3,0,1,0,0,0,0,0,0,0,0,
4,0,1,0,0,0,0,0,2,0,0,
5,2,0,50,0,0,0,0,0,0,3,
6,0,0,0,0,0,0,0,0,16,0,
7,0,0,0,0,2,0,0,0,0,0,
8,0,0,0,0,0,0,16,0,0,0,
9,30,8,1,0,0,3,0,0,0,0,
0,0,0,0,0,0,1,0,0,0,0,
