Node/Edge,1000,3710
Step/Entity,1600,10
meet_step
0,0,0,0,0,3,0,0,0,0,0,
1,0,0,9,0,0,0,0,2,0,0,
2,0,9,0,0,0,0,0,41,4,0,
3,0,0,0,0,0,78,1,0,0,15,
4,3,0,0,0,0,0,0,0,0,5,
5,0,0,0,78,0,0,0,0,0,2,
6,0,0,0,1,0,0,0,0,0,2,
7,0,2,41,0,0,0,0,0,3,0,
8,0,0,4,0,0,0,0,3,0,0,
9,0,0,0,15,5,2,2,0,0,0,
0,0,0,0,0,0,0,0,2,0,1,
1,0,0,0,0,0,0,0,0,2,0,
2,0,0,0,8,0,0,0,0,16,0,
3,0,0,8,0,0,0,0,0,17,0,
4,0,0,0,0,0,0,0,0,0,0,
5,0,0,0,0,0,0,7,0,0,0,
6,0,0,0,0,0,7,0,0,0,5,
7,2,0,0,0,0,0,0,0,0,2,
8,0,2,16,17,0,0,0,0,0,0,
9,1,0,0,0,0,0,5,2,0,0,
0,0,0,0,0,5,0,0,0,3,12,
1,0,0,0,0,0,0,16,0,0,0,
2,0,0,0,3,0,8,0,6,2,0,
3,0,0,3,0,0,0,0,9,7,0,
4,5,0,0,0,0,0,0,0,0,47,
5,0,0,8,0,0,0,0,0,1,0,
6,0,16,0,0,0,0,0,0,0,0,
7,0,0,6,9,0,0,0,0,34,0,
8,3,0,2,7,0,1,0,34,0,0,
9,12,0,0,0,47,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,12,0,
1,0,0,0,5,1,19,19,4,0,0,
2,0,0,0,0,0,0,0,0,0,0,
3,0,5,0,0,0,3,0,0,0,11,
4,0,1,0,0,0,4,2,29,0,0,
5,0,19,0,3,4,0,49,0,0,1,
6,0,19,0,0,2,49,0,1,0,1,
7,0,4,0,0,29,0,1,0,0,0,
8,12,0,0,0,0,0,0,0,0,0,
9,0,0,0,11,0,1,1,0,0,0,
0,0,2,0,0,4,0,27,0,0,1,
1,2,0,0,0,0,0,0,0,14,1,
2,0,0,0,0,0,1,0,0,0,0,
3,0,0,0,0,0,0,0,56,0,0,
4,4,0,0,0,0,0,3,0,0,0,
5,0,0,1,0,0,0,0,0,2,0,
6,27,0,0,0,3,0,0,0,0,1,
7,0,0,0,56,0,0,0,0,0,0,
8,0,14,0,0,0,2,0,0,0,0,
9,1,1,0,0,0,0,1,0,0,0,
0,0,0,4,0,0,0,4,0,0,0,
1,0,0,0,1,1,0,0,0,5,3,
2,4,0,0,0,1,0,2,13,0,1,
3,0,1,0,0,30,0,1,2,0,20,
4,0,1,1,30,0,0,2,1,0,12,
5,0,0,0,0,0,0,0,0,0,0,
6,4,0,2,1,2,0,0,2,0,0,
7,0,0,13,2,1,0,2,0,0,3,
8,0,5,0,0,0,0,0,0,0,0,
9,0,3,1,20,12,0,0,3,0,0,
0,0,0,0,0,0,0,1,0,0,7,
1,0,0,0,0,4,0,0,0,0,0,
2,0,0,0,0,0,1,2,33,1,0,
3,0,0,0,0,0,0,0,0,0,2,
4,0,4,0,0,0,0,0,0,0,0,
5,0,0,1,0,0,0,6,3,7,0,
6,1,0,2,0,0,6,0,25,4,0,
7,0,0,33,0,0,3,25,0,7,0,
8,0,0,1,0,0,7,4,7,0,0,
9,7,0,0,2,0,0,0,0,0,0,
0,0,16,1,0,7,0,6,0,0,13,
1,16,0,2,1,11,0,1,0,0,23,
2,1,2,0,0,0,0,2,0,0,4,
3,0,1,0,0,0,0,0,0,0,0,
4,7,11,0,0,0,0,0,0,0,47,
5,0,0,0,0,0,0,0,0,0,0,
6,6,1,2,0,0,0,0,0,0,1,
7,0,0,0,0,0,0,0,0,80,0,
8,0,0,0,0,0,0,0,80,0,0,
9,13,23,4,0,47,0,1,0,0,0,
0,0,0,0,0,41,0,0,0,0,0,
1,0,0,0,7,0,6,0,1,0,0,
2,0,0,0,0,0,0,0,4,2,12,
3,0,7,0,0,0,5,0,0,0,0,
4,41,0,0,0,0,0,1,0,0,0,
5,0,6,0,5,0,0,0,2,1,0,
6,0,0,0,0,1,0,0,0,0,0,
7,0,1,4,0,0,2,0,0,76,10,
8,0,0,2,0,0,1,0,76,0,11,
9,0,0,12,0,0,0,0,10,11,0,
0,0,0,22,3,0,0,0,0,0,0,
1,0,0,0,0,1,0,0,121,0,0,
