Node/Edge,1000,7468
Step/Entity,1600,10
meet_step
0,0,1,0,0,0,3,0,13,0,4,
1,1,0,0,4,8,0,0,1,2,0,
2,0,0,0,0,0,0,31,0,0,1,
3,0,4,0,0,2,0,0,0,5,0,
4,0,8,0,2,0,1,0,0,5,0,
5,3,0,0,0,1,0,0,2,0,2,
6,0,0,31,0,0,0,0,0,0,3,
7,13,1,0,0,0,2,0,0,0,1,
8,0,2,0,5,5,0,0,0,0,0,
9,4,0,1,0,0,2,3,1,0,0,
0,0,21,0,0,0,0,0,1,0,0,
1,21,0,0,0,0,0,0,0,0,0,
2,0,0,0,12,4,0,10,12,2,13,
3,0,0,12,0,11,1,7,13,0,9,
4,0,0,4,11,0,1,8,10,0,12,
5,0,0,0,1,1,0,1,1,16,1,
6,0,0,10,7,8,1,0,4,2,6,
7,1,0,12,13,10,1,4,0,1,12,
8,0,0,2,0,0,16,2,1,0,2,
9,0,0,13,9,12,1,6,12,2,0,
0,0,3,0,7,5,1,3,4,2,0,
1,3,0,0,22,9,2,4,0,2,0,
2,0,0,0,0,0,0,0,0,0,0,
3,7,22,0,0,4,0,1,2,5,3,
4,5,9,0,4,0,2,6,2,9,3,
5,1,2,0,0,2,0,3,30,0,1,
6,3,4,0,1,6,3,0,0,19,6,
7,4,0,0,2,2,30,0,0,0,0,
8,2,2,0,5,9,0,19,0,0,10,
9,0,0,0,3,3,1,6,0,10,0,
0,0,0,0,7,3,0,7,0,0,0,
1,0,0,0,0,0,0,0,4,0,3,
2,0,0,0,0,0,138,0,11,87,0,
3,7,0,0,0,0,0,13,0,0,0,
4,3,0,0,0,0,0,5,0,0,10,
5,0,0,138,0,0,0,0,17,73,0,
6,7,0,0,13,5,0,0,0,0,0,
7,0,4,11,0,0,17,0,0,7,0,
8,0,0,87,0,0,73,0,7,0,0,
9,0,3,0,0,10,0,0,0,0,0,
0,0,4,0,0,4,0,0,0,0,0,
1,4,0,2,33,3,1,1,0,2,52,
2,0,2,0,0,0,14,6,17,17,1,
3,0,33,0,0,0,3,0,2,2,14,
4,4,3,0,0,0,0,0,0,0,0,
5,0,1,14,3,0,0,21,13,15,2,
6,0,1,6,0,0,21,0,34,13,2,
7,0,0,17,2,0,13,34,0,8,1,
8,0,2,17,2,0,15,13,8,0,0,
9,0,52,1,14,0,2,2,1,0,0,
0,0,0,0,10,5,0,5,0,0,2,
1,0,0,15,0,0,1,0,1,0,0,
2,0,15,0,0,0,0,0,13,0,0,
3,10,0,0,0,1,0,52,0,1,27,
4,5,0,0,1,0,0,0,0,0,0,
5,0,1,0,0,0,0,3,0,5,8,
6,5,0,0,52,0,3,0,0,9,20,
7,0,1,13,0,0,0,0,0,0,0,
8,0,0,0,1,0,5,9,0,0,17,
9,2,0,0,27,0,8,20,0,17,0,
0,0,6,10,1,22,1,7,8,5,0,
1,6,0,4,0,3,3,17,8,2,1,
2,10,4,0,1,2,0,3,4,1,0,
