Node/Edge,1000,11563
Step/Entity,1600,5
meet_step
0,0,0,0,4,0,
1,0,0,9,34,24,
2,0,9,0,21,9,
3,4,34,21,0,26,
4,0,24,9,26,0,
0,0,18,27,21,28,
1,18,0,31,32,52,
2,27,31,0,29,38,
3,21,32,29,0,36,
4,28,52,38,36,0,
0,0,23,8,3,30,
1,23,0,12,1,15,
2,8,12,0,4,12,
3,3,1,4,0,4,
4,30,15,12,4,0,
0,0,13,17,16,21,
1,13,0,18,5,25,
2,17,18,0,30,18,
3,16,5,30,0,7,
4,21,25,18,7,0,
0,0,3,10,2,0,
1,3,0,3,23,24,
2,10,3,0,2,0,
3,2,23,2,0,16,
4,0,24,0,16,0,
0,0,38,4,15,38,
1,38,0,4,23,31,
2,4,4,0,22,4,
3,15,23,22,0,31,
4,38,31,4,31,0,
0,0,16,5,47,4,
1,16,0,2,28,28,
2,5,2,0,2,0,
3,47,28,2,0,7,
4,4,28,0,7,0,
0,0,26,1,15,42,
1,26,0,0,10,34,
2,1,0,0,1,1,
3,15,10,1,0,21,
4,42,34,1,21,0,
0,0,14,26,6,10,
1,14,0,9,25,18,
2,26,9,0,23,31,
3,6,25,23,0,22,
4,10,18,31,22,0,
0,0,0,56,62,1,
1,0,0,0,0,25,
2,56,0,0,56,0,
3,62,0,56,0,0,
4,1,25,0,0,0,
0,0,3,2,17,24,
1,3,0,16,25,0,
2,2,16,0,22,1,
3,17,25,22,0,11,
4,24,0,1,11,0,
0,0,20,12,23,23,
1,20,0,9,60,5,
2,12,9,0,2,16,
3,23,60,2,0,5,
4,23,5,16,5,0,
0,0,4,11,8,37,
1,4,0,23,1,25,
2,11,23,0,4,39,
3,8,1,4,0,29,
4,37,25,39,29,0,
0,0,23,1,21,0,
1,23,0,1,31,0,
2,1,1,0,2,1,
3,21,31,2,0,0,
4,0,0,1,0,0,
0,0,22,5,24,24,
1,22,0,0,21,18,
2,5,0,0,7,8,
3,24,21,7,0,22,
4,24,18,8,22,0,
0,0,3,12,17,15,
1,3,0,4,48,0,
2,12,4,0,0,43,
3,17,48,0,0,0,
4,15,0,43,0,0,
0,0,34,6,32,54,
1,34,0,8,26,15,
2,6,8,0,11,18,
3,32,26,11,0,16,
4,54,15,18,16,0,
0,0,4,20,42,21,
1,4,0,22,3,4,
2,20,22,0,24,18,
3,42,3,24,0,37,
4,21,4,18,37,0,
0,0,15,18,10,25,
1,15,0,20,8,20,
2,18,20,0,4,22,
3,10,8,4,0,0,
4,25,20,22,0,0,
0,0,0,26,85,81,
1,0,0,1,0,0,
2,26,1,0,45,44,
3,85,0,45,0,84,
4,81,0,44,84,0,
0,0,15,1,1,0,
1,15,0,11,3,0,
2,1,11,0,39,25,
3,1,3,39,0,23,
4,0,0,25,23,0,
0,0,28,36,15,4,
1,28,0,12,28,4,
2,36,12,0,27,4,
3,15,28,27,0,13,
4,4,4,4,13,0,
0,0,10,1,2,4,
1,10,0,1,1,0,
2,1,1,0,21,8,
3,2,1,21,0,10,
4,4,0,8,10,0,
0,0,8,19,2,46,
1,8,0,1,0,4,
2,19,1,0,1,21,
3,2,0,1,0,5,
4,46,4,21,5,0,
0,0,10,3,2,29,
1,10,0,23,12,8,
2,3,23,0,6,2,
3,2,12,6,0,0,
4,29,8,2,0,0,
0,0,19,13,1,35,
1,19,0,19,3,9,
2,13,19,0,2,26,
3,1,3,2,0,3,
4,35,9,26,3,0,
0,0,40,19,12,1,
1,40,0,4,5,2,
2,19,4,0,6,0,
3,12,5,6,0,1,
4,1,2,0,1,0,
0,0,17,24,19,1,
1,17,0,18,34,0,
2,24,18,0,45,0,
3,19,34,45,0,0,
4,1,0,0,0,0,
0,0,1,0,16,0,
1,1,0,37,1,42,
2,0,37,0,0,24,
3,16,1,0,0,0,
4,0,42,24,0,0,
0,0,3,9,0,0,
1,3,0,11,2,0,
2,9,11,0,0,1,
3,0,2,0,0,14,
4,0,0,1,14,0,
0,0,0,43,37,67,
1,0,0,1,0,0,
2,43,1,0,44,29,
3,37,0,44,0,33,
4,67,0,29,33,0,
0,0,11,17,3,24,
1,11,0,28,27,38,
2,17,28,0,14,37,
3,3,27,14,0,10,
4,24,38,37,10,0,
0,0,1,24,0,0,
1,1,0,0,25,77,
2,24,0,0,0,0,
3,0,25,0,0,35,
4,0,77,0,35,0,
0,0,25,61,62,1,
1,25,0,29,32,5,
2,61,29,0,28,3,
3,62,32,28,0,0,
4,1,5,3,0,0,
0,0,29,5,5,21,
1,29,0,16,13,15,
2,5,16,0,21,17,
3,5,13,21,0,5,
4,21,15,17,5,0,
0,0,4,9,7,15,
1,4,0,1,7,13,
2,9,1,0,23,26,
3,7,7,23,0,33,
4,15,13,26,33,0,
0,0,0,20,0,1,
1,0,0,9,7,26,
2,20,9,0,4,5,
3,0,7,4,0,3,
4,1,26,5,3,0,
0,0,19,9,5,5,
1,19,0,8,21,4,
2,9,8,0,13,11,
3,5,21,13,0,15,
4,5,4,11,15,0,
0,0,0,0,0,0,
1,0,0,19,43,34,
2,0,19,0,37,45,
3,0,43,37,0,51,
4,0,34,45,51,0,
0,0,5,11,6,7,
1,5,0,0,14,22,
2,11,0,0,1,0,
3,6,14,1,0,23,
4,7,22,0,23,0,
0,0,30,18,6,0,
1,30,0,20,11,0,
2,18,20,0,9,1,
3,6,11,9,0,1,
4,0,0,1,1,0,
0,0,33,5,39,9,
1,33,0,1,39,5,
2,5,1,0,2,33,
3,39,39,2,0,7,
4,9,5,33,7,0,
0,0,0,62,0,49,
1,0,0,1,32,4,
2,62,1,0,0,34,
3,0,32,0,0,1,
4,49,4,34,1,0,
0,0,3,22,6,0,
1,3,0,2,6,11,
2,22,2,0,8,1,
3,6,6,8,0,32,
4,0,11,1,32,0,
0,0,2,0,2,16,
1,2,0,19,13,2,
2,0,19,0,6,3,
3,2,13,6,0,36,
4,16,2,3,36,0,
0,0,20,16,13,9,
1,20,0,5,33,8,
2,16,5,0,5,22,
3,13,33,5,0,10,
4,9,8,22,10,0,
0,0,38,2,5,9,
1,38,0,3,4,11,
2,2,3,0,21,20,
3,5,4,21,0,14,
4,9,11,20,14,0,
0,0,0,28,6,26,
1,0,0,0,15,2,
2,28,0,0,16,26,
3,6,15,16,0,13,
4,26,2,26,13,0,
0,0,7,25,13,5,
1,7,0,7,6,7,
2,25,7,0,9,12,
3,13,6,9,0,1,
4,5,7,12,1,0,
0,0,27,6,14,21,
1,27,0,4,5,10,
2,6,4,0,21,8,
3,14,5,21,0,27,
4,21,10,8,27,0,
0,0,9,3,14,3,
1,9,0,0,77,57,
2,3,0,0,0,1,
3,14,77,0,0,61,
4,3,57,1,61,0,
0,0,16,33,18,21,
1,16,0,17,19,26,
2,33,17,0,12,20,
3,18,19,12,0,40,
4,21,26,20,40,0,
0,0,24,0,5,23,
1,24,0,3,6,8,
2,0,3,0,9,3,
3,5,6,9,0,2,
4,23,8,3,2,0,
0,0,25,11,18,11,
1,25,0,3,29,3,
2,11,3,0,10,1,
3,18,29,10,0,12,
4,11,3,1,12,0,
0,0,19,26,11,5,
1,19,0,0,25,0,
2,26,0,0,2,15,
3,11,25,2,0,0,
4,5,0,15,0,0,
0,0,22,0,33,19,
1,22,0,0,34,18,
2,0,0,0,0,0,
3,33,34,0,0,25,
4,19,18,0,25,0,
0,0,0,28,0,0,
1,0,0,0,44,27,
2,28,0,0,0,0,
3,0,44,0,0,27,
4,0,27,0,27,0,
0,0,16,33,29,5,
1,16,0,15,22,7,
2,33,15,0,39,2,
3,29,22,39,0,7,
4,5,7,2,7,0,
0,0,42,38,43,15,
1,42,0,48,66,7,
2,38,48,0,56,2,
3,43,66,56,0,7,
4,15,7,2,7,0,
0,0,29,1,29,8,
1,29,0,0,26,4,
2,1,0,0,6,17,
3,29,26,6,0,28,
4,8,4,17,28,0,
0,0,0,19,18,13,
1,0,0,4,0,38,
2,19,4,0,40,25,
3,18,0,40,0,26,
4,13,38,25,26,0,
0,0,38,10,10,32,
1,38,0,11,19,45,
2,10,11,0,15,10,
3,10,19,15,0,13,
4,32,45,10,13,0,
0,0,2,30,30,24,
1,2,0,4,16,0,
2,30,4,0,36,20,
3,30,16,36,0,16,
4,24,0,20,16,0,
0,0,10,6,4,31,
1,10,0,5,33,7,
2,6,5,0,5,0,
3,4,33,5,0,2,
4,31,7,0,2,0,
0,0,1,36,4,38,
1,1,0,0,20,0,
2,36,0,0,0,32,
3,4,20,0,0,1,
4,38,0,32,1,0,
0,0,2,6,16,19,
1,2,0,12,14,13,
2,6,12,0,21,19,
3,16,14,21,0,19,
4,19,13,19,19,0,
0,0,21,1,27,3,
1,21,0,7,29,7,
2,1,7,0,7,33,
3,27,29,7,0,2,
4,3,7,33,2,0,
0,0,0,28,0,44,
1,0,0,0,27,0,
2,28,0,0,0,32,
3,0,27,0,0,3,
4,44,0,32,3,0,
0,0,18,0,4,40,
1,18,0,0,8,12,
2,0,0,0,7,0,
3,4,8,7,0,13,
4,40,12,0,13,0,
0,0,0,1,24,0,
1,0,0,35,0,32,
2,1,35,0,18,34,
3,24,0,18,0,2,
4,0,32,34,2,0,
0,0,10,21,4,34,
1,10,0,2,5,6,
2,21,2,0,19,24,
3,4,5,19,0,9,
4,34,6,24,9,0,
0,0,8,53,3,28,
1,8,0,29,6,23,
2,53,29,0,1,42,
3,3,6,1,0,4,
4,28,23,42,4,0,
0,0,20,19,12,5,
1,20,0,2,7,3,
2,19,2,0,27,24,
3,12,7,27,0,29,
4,5,3,24,29,0,
0,0,0,42,6,43,
1,0,0,0,0,0,
2,42,0,0,12,43,
3,6,0,12,0,10,
4,43,0,43,10,0,
0,0,47,66,0,10,
1,47,0,33,0,2,
2,66,33,0,0,30,
3,0,0,0,0,6,
