Node/Edge,1000,3667
Step/Entity,1600,5
meet_step
0,0,0,4,0,0,
1,0,0,0,0,13,
2,4,0,0,0,0,
3,0,0,0,0,0,
4,0,13,0,0,0,
0,0,6,1,0,0,
1,6,0,1,0,1,
2,1,1,0,0,39,
3,0,0,0,0,0,
4,0,1,39,0,0,
0,0,0,0,22,6,
1,0,0,1,1,1,
2,0,1,0,0,0,
3,22,1,0,0,3,
4,6,1,0,3,0,
0,0,0,2,9,0,
1,0,0,0,0,17,
2,2,0,0,0,0,
3,9,0,0,0,0,
4,0,17,0,0,0,
0,0,0,0,0,27,
1,0,0,1,5,0,
2,0,1,0,59,0,
3,0,5,59,0,0,
4,27,0,0,0,0,
0,0,27,34,2,0,
1,27,0,17,0,0,
2,34,17,0,0,0,
3,2,0,0,0,0,
4,0,0,0,0,0,
0,0,0,0,105,0,
1,0,0,0,0,0,
2,0,0,0,0,0,
3,105,0,0,0,0,
4,0,0,0,0,0,
0,0,0,167,0,0,
1,0,0,0,16,21,
2,167,0,0,0,0,
3,0,16,0,0,19,
4,0,21,0,19,0,
0,0,0,0,0,1,
1,0,0,0,0,0,
2,0,0,0,1,16,
3,0,0,1,0,1,
4,1,0,16,1,0,
0,0,0,0,8,0,
1,0,0,22,0,37,
2,0,22,0,0,3,
3,8,0,0,0,0,
4,0,37,3,0,0,
0,0,41,0,0,0,
1,41,0,0,0,0,
2,0,0,0,31,0,
3,0,0,31,0,3,
4,0,0,0,3,0,
0,0,0,0,0,0,
1,0,0,9,108,158,
2,0,9,0,2,21,
3,0,108,2,0,119,
4,0,158,21,119,0,
0,0,0,0,0,0,
1,0,0,0,0,40,
2,0,0,0,68,0,
3,0,0,68,0,0,
4,0,40,0,0,0,
0,0,3,20,30,26,
1,3,0,1,5,0,
2,20,1,0,17,44,
3,30,5,17,0,20,
4,26,0,44,20,0,
0,0,0,0,0,1,
1,0,0,0,2,0,
2,0,0,0,0,0,
3,0,2,0,0,29,
4,1,0,0,29,0,
0,0,70,0,0,30,
1,70,0,0,0,49,
2,0,0,0,24,0,
3,0,0,24,0,0,
4,30,49,0,0,0,
0,0,8,0,0,0,
1,8,0,0,0,0,
2,0,0,0,0,0,
3,0,0,0,0,0,
4,0,0,0,0,0,
0,0,0,0,28,0,
1,0,0,0,8,0,
2,0,0,0,0,2,
3,28,8,0,0,0,
4,0,0,2,0,0,
0,0,4,0,0,1,
1,4,0,0,0,65,
2,0,0,0,0,0,
3,0,0,0,0,0,
4,1,65,0,0,0,
0,0,0,0,13,0,
1,0,0,84,0,0,
2,0,84,0,0,0,
3,13,0,0,0,7,
4,0,0,0,7,0,
0,0,0,0,0,0,
1,0,0,0,0,0,
2,0,0,0,0,1,
