Node/Edge,1000,14224
Step/Entity,800,5
meet_step
0,0,0,1,12,7,
1,0,0,14,0,0,
2,1,14,0,3,3,
3,12,0,3,0,8,
4,7,0,3,8,0,
0,0,7,20,1,22,
1,7,0,11,1,16,
2,20,11,0,5,19,
3,1,1,5,0,6,
4,22,16,19,6,0,
0,0,0,13,0,1,
1,0,0,0,13,6,
2,13,0,0,0,1,
3,0,13,0,0,10,
4,1,6,1,10,0,
0,0,7,9,6,9,
1,7,0,6,4,14,
2,9,6,0,0,10,
3,6,4,0,0,1,
4,9,14,10,1,0,
0,0,13,13,2,12,
1,13,0,6,0,22,
2,13,6,0,0,8,
3,2,0,0,0,0,
4,12,22,8,0,0,
0,0,14,1,4,5,
1,14,0,0,14,0,
2,1,0,0,0,17,
3,4,14,0,0,11,
4,5,0,17,11,0,
0,0,3,24,20,21,
1,3,0,3,0,4,
2,24,3,0,31,10,
3,20,0,31,0,19,
4,21,4,10,19,0,
0,0,14,12,24,22,
1,14,0,12,19,20,
2,12,12,0,12,14,
3,24,19,12,0,24,
4,22,20,14,24,0,
0,0,2,0,0,12,
1,2,0,8,4,0,
2,0,8,0,29,0,
3,0,4,29,0,0,
4,12,0,0,0,0,
0,0,6,2,2,2,
1,6,0,15,6,8,
2,2,15,0,11,12,
3,2,6,11,0,11,
4,2,8,12,11,0,
0,0,13,0,20,6,
1,13,0,4,13,3,
2,0,4,0,1,4,
3,20,13,1,0,13,
4,6,3,4,13,0,
0,0,2,0,26,1,
1,2,0,1,0,14,
2,0,1,0,0,0,
3,26,0,0,0,0,
4,1,14,0,0,0,
0,0,0,1,27,0,
1,0,0,32,3,9,
2,1,32,0,8,16,
3,27,3,8,0,0,
4,0,9,16,0,0,
0,0,34,48,8,8,
1,34,0,31,8,13,
2,48,31,0,4,9,
3,8,8,4,0,46,
4,8,13,9,46,0,
0,0,31,0,14,7,
1,31,0,2,16,19,
2,0,2,0,0,1,
3,14,16,0,0,6,
4,7,19,1,6,0,
0,0,0,0,0,6,
1,0,0,12,15,0,
2,0,12,0,28,0,
3,0,15,28,0,0,
4,6,0,0,0,0,
0,0,2,8,6,11,
1,2,0,10,0,5,
2,8,10,0,6,9,
3,6,0,6,0,6,
4,11,5,9,6,0,
0,0,2,11,0,1,
1,2,0,1,3,1,
2,11,1,0,0,12,
3,0,3,0,0,1,
4,1,1,12,1,0,
0,0,0,0,0,0,
1,0,0,2,4,8,
2,0,2,0,1,5,
3,0,4,1,0,1,
4,0,8,5,1,0,
0,0,8,1,0,2,
1,8,0,9,35,24,
2,1,9,0,12,12,
3,0,35,12,0,21,
4,2,24,12,21,0,
0,0,11,12,7,6,
1,11,0,5,5,3,
2,12,5,0,7,6,
3,7,5,7,0,12,
4,6,3,6,12,0,
0,0,9,0,13,0,
1,9,0,1,26,0,
2,0,1,0,0,10,
3,13,26,0,0,2,
4,0,0,10,2,0,
0,0,22,33,20,26,
1,22,0,24,31,22,
2,33,24,0,26,26,
3,20,31,26,0,15,
4,26,22,26,15,0,
0,0,12,7,2,1,
1,12,0,14,2,0,
2,7,14,0,1,3,
3,2,2,1,0,16,
4,1,0,3,16,0,
0,0,11,16,7,0,
1,11,0,12,4,1,
2,16,12,0,3,0,
3,7,4,3,0,13,
4,0,1,0,13,0,
0,0,1,0,0,3,
1,1,0,14,5,11,
2,0,14,0,3,16,
3,0,5,3,0,5,
4,3,11,16,5,0,
0,0,5,3,49,46,
1,5,0,1,3,2,
2,3,1,0,7,7,
3,49,3,7,0,40,
4,46,2,7,40,0,
0,0,2,0,2,0,
1,2,0,29,3,17,
2,0,29,0,2,30,
3,2,3,2,0,6,
4,0,17,30,6,0,
0,0,2,0,10,11,
1,2,0,0,5,1,
2,0,0,0,0,0,
3,10,5,0,0,13,
4,11,1,0,13,0,
0,0,0,0,2,0,
1,0,0,2,6,10,
2,0,2,0,3,6,
3,2,6,3,0,8,
4,0,10,6,8,0,
0,0,2,20,13,0,
1,2,0,3,8,1,
2,20,3,0,30,0,
3,13,8,30,0,0,
4,0,1,0,0,0,
0,0,4,6,21,0,
1,4,0,9,7,2,
2,6,9,0,14,3,
3,21,7,14,0,5,
4,0,2,3,5,0,
0,0,3,4,16,2,
1,3,0,5,0,0,
2,4,5,0,10,9,
3,16,0,10,0,8,
4,2,0,9,8,0,
0,0,2,6,3,0,
1,2,0,31,3,0,
2,6,31,0,3,2,
3,3,3,3,0,0,
4,0,0,2,0,0,
0,0,0,30,0,26,
1,0,0,0,10,0,
2,30,0,0,0,27,
3,0,10,0,0,0,
4,26,0,27,0,0,
0,0,2,18,10,12,
1,2,0,3,6,1,
2,18,3,0,15,25,
3,10,6,15,0,9,
4,12,1,25,9,0,
0,0,39,43,15,0,
1,39,0,27,14,0,
2,43,27,0,19,0,
3,15,14,19,0,1,
