Node/Edge,1000,7230
Step/Entity,1600,5
meet_step
0,0,37,16,14,18,
1,37,0,34,9,18,
2,16,34,0,8,21,
3,14,9,8,0,2,
4,18,18,21,2,0,
0,0,26,0,0,13,
1,26,0,0,0,1,
2,0,0,0,7,3,
3,0,0,7,0,4,
4,13,1,3,4,0,
0,0,0,41,16,8,
1,0,0,0,0,6,
2,41,0,0,13,8,
3,16,0,13,0,7,
4,8,6,8,7,0,
0,0,9,49,6,0,
1,9,0,8,26,16,
2,49,8,0,9,2,
3,6,26,9,0,46,
4,0,16,2,46,0,
0,0,0,0,63,9,
1,0,0,4,0,0,
2,0,4,0,0,1,
3,63,0,0,0,13,
4,9,0,1,13,0,
0,0,2,0,21,0,
1,2,0,0,1,0,
2,0,0,0,0,6,
3,21,1,0,0,0,
4,0,0,6,0,0,
0,0,1,0,10,21,
1,1,0,3,14,3,
2,0,3,0,1,0,
3,10,14,1,0,12,
4,21,3,0,12,0,
0,0,6,2,33,2,
1,6,0,0,21,0,
2,2,0,0,0,35,
3,33,21,0,0,2,
4,2,0,35,2,0,
0,0,3,0,1,1,
1,3,0,1,8,23,
2,0,1,0,14,32,
3,1,8,14,0,32,
4,1,23,32,32,0,
0,0,41,0,18,3,
1,41,0,0,42,27,
2,0,0,0,1,0,
3,18,42,1,0,15,
4,3,27,0,15,0,
0,0,22,9,16,0,
1,22,0,13,14,0,
2,9,13,0,27,0,
3,16,14,27,0,0,
4,0,0,0,0,0,
0,0,31,0,56,0,
1,31,0,0,15,1,
2,0,0,0,0,36,
3,56,15,0,0,0,
4,0,1,36,0,0,
0,0,0,6,6,11,
1,0,0,1,1,3,
2,6,1,0,20,37,
3,6,1,20,0,22,
4,11,3,37,22,0,
0,0,0,13,3,4,
1,0,0,0,4,2,
2,13,0,0,17,27,
3,3,4,17,0,33,
4,4,2,27,33,0,
0,0,18,14,1,1,
1,18,0,10,0,0,
2,14,10,0,0,0,
3,1,0,0,0,7,
4,1,0,0,7,0,
0,0,6,3,36,4,
1,6,0,27,9,18,
2,3,27,0,3,12,
3,36,9,3,0,8,
4,4,18,12,8,0,
0,0,0,4,13,0,
1,0,0,0,0,1,
2,4,0,0,13,28,
