Node/Edge,1000,7209
Step/Entity,800,5
meet_step
0,0,6,0,3,1,
1,6,0,1,3,2,
2,0,1,0,0,0,
3,3,3,0,0,7,
4,1,2,0,7,0,
0,0,0,0,7,3,
1,0,0,0,1,1,
2,0,0,0,2,1,
3,7,1,2,0,1,
4,3,1,1,1,0,
0,0,6,13,5,4,
1,6,0,3,0,1,
2,13,3,0,15,10,
3,5,0,15,0,13,
4,4,1,10,13,0,
0,0,1,1,0,2,
1,1,0,0,0,0,
2,1,0,0,4,0,
3,0,0,4,0,12,
4,2,0,0,12,0,
0,0,3,0,0,10,
1,3,0,0,0,3,
2,0,0,0,4,0,
3,0,0,4,0,0,
4,10,3,0,0,0,
0,0,0,0,0,0,
1,0,0,0,6,0,
2,0,0,0,0,3,
3,0,6,0,0,0,
4,0,0,3,0,0,
0,0,12,0,0,0,
1,12,0,0,0,0,
2,0,0,0,3,0,
3,0,0,3,0,0,
4,0,0,0,0,0,
0,0,0,3,3,16,
1,0,0,0,0,0,
2,3,0,0,7,3,
3,3,0,7,0,1,
4,16,0,3,1,0,
0,0,0,0,2,0,
1,0,0,0,1,0,
2,0,0,0,0,0,
3,2,1,0,0,0,
4,0,0,0,0,0,
0,0,0,0,4,1,
1,0,0,0,0,6,
2,0,0,0,0,0,
3,4,0,0,0,0,
4,1,6,0,0,0,
0,0,5,3,0,0,
1,5,0,1,0,0,
2,3,1,0,0,1,
3,0,0,0,0,0,
4,0,0,1,0,0,
0,0,0,1,0,2,
1,0,0,0,0,0,
2,1,0,0,1,1,
3,0,0,1,0,1,
4,2,0,1,1,0,
0,0,0,5,1,0,
1,0,0,0,7,10,
2,5,0,0,2,0,
3,1,7,2,0,3,
4,0,10,0,3,0,
0,0,0,0,0,0,
1,0,0,0,3,3,
2,0,0,0,0,0,
3,0,3,0,0,1,
4,0,3,0,1,0,
0,0,3,0,1,0,
1,3,0,0,0,0,
2,0,0,0,0,1,
3,1,0,0,0,3,
4,0,0,1,3,0,
0,0,2,0,1,10,
1,2,0,0,1,7,
2,0,0,0,0,0,
3,1,1,0,0,1,
4,10,7,0,1,0,
0,0,6,0,0,0,
1,6,0,1,0,1,
2,0,1,0,0,0,
3,0,0,0,0,4,
4,0,1,0,4,0,
0,0,6,0,5,0,
1,6,0,0,14,0,
2,0,0,0,0,0,
3,5,14,0,0,0,
4,0,0,0,0,0,
0,0,0,0,5,4,
1,0,0,0,0,0,
