Node/Edge,1000,11707
Step/Entity,1600,10
meet_step
0,0,17,16,26,6,16,27,26,33,39,
1,17,0,10,12,1,13,11,5,24,30,
2,16,10,0,27,6,5,23,26,38,4,
3,26,12,27,0,9,10,22,22,31,24,
4,6,1,6,9,0,3,5,8,3,5,
5,16,13,5,10,3,0,20,13,21,26,
6,27,11,23,22,5,20,0,15,26,18,
7,26,5,26,22,8,13,15,0,14,22,
8,33,24,38,31,3,21,26,14,0,30,
9,39,30,4,24,5,26,18,22,30,0,
0,0,29,0,0,13,17,63,44,1,42,
1,29,0,0,4,11,44,38,42,16,25,
2,0,0,0,15,1,0,0,0,16,0,
3,0,4,15,0,9,6,0,0,11,0,
4,13,11,1,9,0,12,13,11,9,22,
5,17,44,0,6,12,0,21,28,23,19,
6,63,38,0,0,13,21,0,49,0,26,
7,44,42,0,0,11,28,49,0,1,40,
8,1,16,16,11,9,23,0,1,0,5,
9,42,25,0,0,22,19,26,40,5,0,
0,0,10,36,4,22,1,12,26,6,4,
1,10,0,19,9,5,26,26,18,37,7,
2,36,19,0,5,3,6,19,21,5,1,
3,4,9,5,0,62,59,7,11,21,44,
4,22,5,3,62,0,34,6,6,9,43,
5,1,26,6,59,34,0,11,17,29,36,
6,12,26,19,7,6,11,0,35,20,9,
7,26,18,21,11,6,17,35,0,27,10,
8,6,37,5,21,9,29,20,27,0,15,
9,4,7,1,44,43,36,9,10,15,0,
0,0,24,33,0,23,34,3,18,17,39,
1,24,0,27,0,27,46,8,9,20,35,
2,33,27,0,0,45,68,0,27,24,50,
3,0,0,0,0,0,0,16,0,0,0,
4,23,27,45,0,0,53,2,20,19,30,
5,34,46,68,0,53,0,5,22,30,56,
6,3,8,0,16,2,5,0,6,5,2,
7,18,9,27,0,20,22,6,0,10,35,
8,17,20,24,0,19,30,5,10,0,35,
9,39,35,50,0,30,56,2,35,35,0,
0,0,0,0,40,28,48,6,63,82,4,
1,0,0,6,1,0,3,5,3,0,4,
2,0,6,0,0,1,1,5,2,0,0,
3,40,1,0,0,8,37,20,31,31,8,
4,28,0,1,8,0,17,6,28,38,4,
5,48,3,1,37,17,0,6,29,43,7,
6,6,5,5,20,6,6,0,6,2,11,
7,63,3,2,31,28,29,6,0,78,3,
8,82,0,0,31,38,43,2,78,0,6,
9,4,4,0,8,4,7,11,3,6,0,
0,0,1,0,0,0,17,1,0,0,11,
1,1,0,12,3,5,0,3,18,23,0,
2,0,12,0,17,9,0,38,19,4,0,
3,0,3,17,0,18,0,37,4,15,0,
4,0,5,9,18,0,0,14,2,13,0,
5,17,0,0,0,0,0,0,0,0,42,
6,1,3,38,37,14,0,0,31,34,0,
7,0,18,19,4,2,0,31,0,33,3,
8,0,23,4,15,13,0,34,33,0,0,
9,11,0,0,0,0,42,0,3,0,0,
0,0,67,54,1,40,57,7,27,33,59,
1,67,0,44,3,42,37,9,43,30,36,
2,54,44,0,0,32,41,8,18,24,42,
3,1,3,0,0,3,0,39,14,4,1,
4,40,42,32,3,0,23,5,5,21,36,
5,57,37,41,0,23,0,6,25,10,50,
6,7,9,8,39,5,6,0,16,11,8,
7,27,43,18,14,5,25,16,0,10,35,
8,33,30,24,4,21,10,11,10,0,27,
9,59,36,42,1,36,50,8,35,27,0,
0,0,1,1,3,4,5,24,35,19,9,
1,1,0,22,23,21,18,7,0,1,8,
2,1,22,0,31,19,23,13,1,0,7,
3,3,23,31,0,16,36,6,4,2,7,
4,4,21,19,16,0,31,17,0,5,22,
5,5,18,23,36,31,0,12,2,7,22,
6,24,7,13,6,17,12,0,11,25,25,
7,35,0,1,4,0,2,11,0,4,12,
8,19,1,0,2,5,7,25,4,0,12,
9,9,8,7,7,22,22,25,12,12,0,
0,0,3,50,0,0,30,26,32,3,0,
1,3,0,5,15,9,15,3,6,24,17,
2,50,5,0,0,1,33,45,19,23,1,
3,0,15,0,0,34,4,0,3,6,35,
4,0,9,1,34,0,8,1,0,6,21,
5,30,15,33,4,8,0,41,21,7,2,
6,26,3,45,0,1,41,0,31,30,2,
7,32,6,19,3,0,21,31,0,1,0,
8,3,24,23,6,6,7,30,1,0,7,
9,0,17,1,35,21,2,2,0,7,0,
0,0,0,45,0,2,26,0,3,0,20,
1,0,0,1,50,14,0,39,6,71,2,
2,45,1,0,0,0,37,0,2,0,29,
3,0,50,0,0,20,0,70,2,74,0,
4,2,14,0,20,0,0,16,28,19,2,
5,26,0,37,0,0,0,0,10,0,28,
6,0,39,0,70,16,0,0,1,70,0,
7,3,6,2,2,28,10,1,0,3,8,
8,0,71,0,74,19,0,70,3,0,0,
9,20,2,29,0,2,28,0,8,0,0,
0,0,15,11,16,19,13,5,12,18,8,
1,15,0,50,5,1,45,0,41,0,1,
2,11,50,0,8,2,53,0,36,0,4,
