Node/Edge,1000,14376
Step/Entity,1600,10
meet_step
0,0,31,3,13,19,0,9,12,17,13,
1,31,0,3,12,23,3,3,2,11,13,
2,3,3,0,1,16,42,33,51,0,0,
3,13,12,1,0,2,0,1,0,26,6,
4,19,23,16,2,0,3,11,7,5,7,
5,0,3,42,0,3,0,17,31,0,1,
6,9,3,33,1,11,17,0,48,1,2,
7,12,2,51,0,7,31,48,0,0,0,
8,17,11,0,26,5,0,1,0,0,13,
9,13,13,0,6,7,1,2,0,13,0,
0,0,14,22,12,21,13,23,21,18,17,
1,14,0,8,31,15,12,27,22,28,9,
2,22,8,0,2,0,0,0,0,4,27,
3,12,31,2,0,17,23,47,34,31,2,
4,21,15,0,17,0,24,29,28,42,0,
5,13,12,0,23,24,0,39,25,43,0,
6,23,27,0,47,29,39,0,40,57,0,
7,21,22,0,34,28,25,40,0,45,0,
8,18,28,4,31,42,43,57,45,0,1,
9,17,9,27,2,0,0,0,0,1,0,
0,0,0,7,15,0,13,5,1,1,27,
1,0,0,38,0,45,12,47,20,59,1,
2,7,38,0,0,33,6,36,12,39,3,
3,15,0,0,0,2,6,0,1,0,20,
4,0,45,33,2,0,6,30,51,82,1,
5,13,12,6,6,6,0,17,12,6,17,
6,5,47,36,0,30,17,0,22,36,2,
7,1,20,12,1,51,12,22,0,47,6,
8,1,59,39,0,82,6,36,47,0,1,
9,27,1,3,20,1,17,2,6,1,0,
0,0,0,0,1,14,4,48,0,2,0,
1,0,0,34,5,0,28,0,19,2,47,
2,0,34,0,17,3,12,0,24,0,40,
3,1,5,17,0,1,3,0,12,6,8,
4,14,0,3,1,0,17,16,0,22,1,
5,4,28,12,3,17,0,2,7,6,22,
6,48,0,0,0,16,2,0,0,4,0,
7,0,19,24,12,0,7,0,0,1,29,
8,2,2,0,6,22,6,4,1,0,0,
9,0,47,40,8,1,22,0,29,0,0,
0,0,84,107,0,0,86,80,5,0,0,
1,84,0,78,3,0,62,71,2,1,1,
2,107,78,0,1,0,80,77,3,0,0,
3,0,3,1,0,8,1,1,18,12,19,
4,0,0,0,8,0,0,0,6,27,19,
5,86,62,80,1,0,0,71,2,0,1,
6,80,71,77,1,0,71,0,2,0,0,
7,5,2,3,18,6,2,2,0,7,11,
8,0,1,0,12,27,0,0,7,0,27,
9,0,1,0,19,19,1,0,11,27,0,
0,0,0,3,50,1,0,0,2,63,21,
1,0,0,43,1,31,35,20,42,0,13,
2,3,43,0,0,38,34,17,45,2,12,
3,50,1,0,0,0,0,0,2,83,25,
4,1,31,38,0,0,33,11,35,1,24,
5,0,35,34,0,33,0,25,47,0,10,
6,0,20,17,0,11,25,0,17,0,6,
7,2,42,45,2,35,47,17,0,5,16,
8,63,0,2,83,1,0,0,5,0,30,
9,21,13,12,25,24,10,6,16,30,0,
0,0,3,0,6,25,12,14,4,0,0,
1,3,0,12,36,2,31,0,13,9,13,
2,0,12,0,13,0,5,1,40,45,26,
3,6,36,13,0,1,33,0,9,8,13,
4,25,2,0,1,0,1,86,0,0,0,
5,12,31,5,33,1,0,1,2,5,8,
6,14,0,1,0,86,1,0,0,0,0,
7,4,13,40,9,0,2,0,0,57,36,
8,0,9,45,8,0,5,0,57,0,42,
9,0,13,26,13,0,8,0,36,42,0,
0,0,26,24,18,26,2,7,10,15,14,
1,26,0,13,29,28,1,14,16,22,26,
2,24,13,0,3,26,14,18,11,1,8,
3,18,29,3,0,26,1,7,16,7,12,
4,26,28,26,26,0,2,30,10,28,19,
5,2,1,14,1,2,0,8,0,3,0,
6,7,14,18,7,30,8,0,7,22,7,
7,10,16,11,16,10,0,7,0,5,23,
8,15,22,1,7,28,3,22,5,0,7,
9,14,26,8,12,19,0,7,23,7,0,
0,0,0,25,2,0,7,8,7,0,42,
1,0,0,0,37,46,6,17,13,56,2,
2,25,0,0,0,0,1,1,1,0,44,
3,2,37,0,0,49,15,19,15,55,1,
4,0,46,0,49,0,34,12,12,52,2,
5,7,6,1,15,34,0,33,37,9,0,
6,8,17,1,19,12,33,0,43,19,2,
7,7,13,1,15,12,37,43,0,23,3,
8,0,56,0,55,52,9,19,23,0,2,
9,42,2,44,1,2,0,2,3,2,0,
0,0,63,26,0,0,36,0,12,1,0,
1,63,0,12,0,0,31,1,11,0,0,
2,26,12,0,10,8,16,29,10,43,3,
3,0,0,10,0,3,3,39,1,8,82,
4,0,0,8,3,0,0,17,4,21,11,
5,36,31,16,3,0,0,2,32,5,0,
6,0,1,29,39,17,2,0,12,17,30,
7,12,11,10,1,4,32,12,0,11,0,
8,1,0,43,8,21,5,17,11,0,4,
9,0,0,3,82,11,0,30,0,4,0,
0,0,2,2,3,3,6,1,6,5,12,
1,2,0,39,33,30,52,32,44,25,1,
2,2,39,0,27,38,53,22,43,30,1,
3,3,33,27,0,32,28,16,46,21,7,
4,3,30,38,32,0,47,26,32,36,1,
5,6,52,53,28,47,0,22,44,46,0,
6,1,32,22,16,26,22,0,16,20,0,
7,6,44,43,46,32,44,16,0,24,3,
8,5,25,30,21,36,46,20,24,0,1,
9,12,1,1,7,1,0,0,3,1,0,
0,0,0,27,15,2,2,22,21,22,31,
1,0,0,31,45,60,70,6,4,4,19,
2,27,31,0,26,30,34,52,2,3,39,
3,15,45,26,0,42,57,23,16,9,26,
4,2,60,30,42,0,81,2,6,0,7,
5,2,70,34,57,81,0,8,6,1,9,
6,22,6,52,23,2,8,0,5,21,58,
7,21,4,2,16,6,6,5,0,37,15,
8,22,4,3,9,0,1,21,37,0,26,
9,31,19,39,26,7,9,58,15,26,0,
0,0,5,32,8,5,33,12,7,39,34,
1,5,0,3,2,28,4,3,21,11,2,
2,32,3,0,7,4,38,14,5,24,17,
3,8,2,7,0,2,7,26,0,9,2,
4,5,28,4,2,0,8,3,25,17,7,
5,33,4,38,7,8,0,11,7,26,11,
6,12,3,14,26,3,11,0,2,10,7,
7,7,21,5,0,25,7,2,0,14,14,
8,39,11,24,9,17,26,10,14,0,27,
9,34,2,17,2,7,11,7,14,27,0,
0,0,17,27,11,5,14,11,9,19,36,
1,17,0,61,54,24,36,32,29,61,3,
2,27,61,0,49,36,64,41,58,69,6,
3,11,54,49,0,30,43,31,27,60,4,
4,5,24,36,30,0,30,18,18,32,1,
5,14,36,64,43,30,0,37,36,72,5,
6,11,32,41,31,18,37,0,32,36,5,
7,9,29,58,27,18,36,32,0,60,5,
8,19,61,69,60,32,72,36,60,0,4,
9,36,3,6,4,1,5,5,5,4,0,
0,0,7,18,13,9,31,33,31,17,23,
1,7,0,15,3,17,34,10,14,8,46,
2,18,15,0,17,22,17,20,17,10,16,
3,13,3,17,0,11,3,27,17,11,1,
4,9,17,22,11,0,10,12,18,6,5,
5,31,34,17,3,10,0,11,19,9,39,
6,33,10,20,27,12,11,0,20,26,16,
7,31,14,17,17,18,19,20,0,6,10,
8,17,8,10,11,6,9,26,6,0,10,
9,23,46,16,1,5,39,16,10,10,0,
0,0,45,28,30,22,3,1,17,35,13,
1,45,0,68,39,23,2,7,16,35,14,
2,28,68,0,48,30,2,8,8,45,9,
3,30,39,48,0,22,3,18,13,39,8,
4,22,23,30,22,0,3,9,10,12,17,
5,3,2,2,3,3,0,54,1,0,2,
6,1,7,8,18,9,54,0,1,5,1,
7,17,16,8,13,10,1,1,0,14,15,
8,35,35,45,39,12,0,5,14,0,4,
9,13,14,9,8,17,2,1,15,4,0,
0,0,12,16,12,14,26,26,21,23,19,
1,12,0,0,1,50,44,3,24,38,44,
2,16,0,0,20,0,0,38,0,0,1,
3,12,1,20,0,2,2,24,7,6,3,
4,14,50,0,2,0,78,0,40,41,58,
5,26,44,0,2,78,0,2,58,29,42,
6,26,3,38,24,0,2,0,3,4,1,
7,21,24,0,7,40,58,3,0,25,36,
8,23,38,0,6,41,29,4,25,0,27,
9,19,44,1,3,58,42,1,36,27,0,
0,0,34,6,62,5,1,3,57,72,64,
1,34,0,4,21,2,25,4,30,42,46,
2,6,4,0,8,33,10,23,9,3,5,
