Node/Edge,1000,3637
Step/Entity,1600,10
meet_step
0,0,0,16,26,0,0,3,5,0,0,
1,0,0,0,0,24,0,0,0,1,99,
2,16,0,0,5,0,0,114,0,0,0,
3,26,0,5,0,0,0,1,0,0,0,
4,0,24,0,0,0,0,0,0,0,25,
5,0,0,0,0,0,0,0,0,1,0,
6,3,0,114,1,0,0,0,5,0,0,
7,5,0,0,0,0,0,5,0,0,0,
8,0,1,0,0,0,1,0,0,0,3,
9,0,99,0,0,25,0,0,0,3,0,
0,0,0,0,16,4,0,0,0,0,10,
1,0,0,38,0,0,21,0,39,0,0,
2,0,38,0,0,0,25,3,30,0,0,
3,16,0,0,0,0,0,0,0,0,9,
4,4,0,0,0,0,0,0,0,3,3,
5,0,21,25,0,0,0,6,21,0,0,
6,0,0,3,0,0,6,0,2,0,0,
7,0,39,30,0,0,21,2,0,0,0,
8,0,0,0,0,3,0,0,0,0,0,
9,10,0,0,9,3,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,
1,0,0,0,0,0,24,0,121,0,0,
2,0,0,0,9,9,0,3,0,8,0,
3,0,0,9,0,0,0,107,0,5,0,
4,0,0,9,0,0,0,0,0,1,0,
5,0,24,0,0,0,0,0,22,0,0,
6,0,0,3,107,0,0,0,0,3,0,
7,0,121,0,0,0,22,0,0,0,0,
8,0,0,8,5,1,0,3,0,0,0,
9,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,3,0,0,0,0,0,0,
1,0,0,14,0,19,4,0,8,2,15,
2,0,14,0,0,62,0,0,54,0,60,
3,3,0,0,0,0,0,0,0,0,0,
4,0,19,62,0,0,0,0,81,0,84,
5,0,4,0,0,0,0,0,0,2,0,
6,0,0,0,0,0,0,0,0,0,3,
7,0,8,54,0,81,0,0,0,0,68,
8,0,2,0,0,0,2,0,0,0,0,
9,0,15,60,0,84,0,3,68,0,0,
0,0,0,0,0,0,52,124,68,2,0,
1,0,0,0,0,0,5,8,0,19,0,
2,0,0,0,52,0,0,0,0,0,39,
3,0,0,52,0,0,0,0,0,0,51,
4,0,0,0,0,0,0,0,0,0,0,
5,52,5,0,0,0,0,31,4,6,0,
6,124,8,0,0,0,31,0,92,0,0,
7,68,0,0,0,0,4,92,0,0,0,
8,2,19,0,0,0,6,0,0,0,0,
9,0,0,39,51,0,0,0,0,0,0,
0,0,0,39,0,15,7,15,0,0,47,
1,0,0,0,8,0,0,0,47,11,0,
2,39,0,0,3,21,4,5,0,0,19,
3,0,8,3,0,0,0,1,4,55,0,
4,15,0,21,0,0,13,20,0,0,14,
5,7,0,4,0,13,0,14,0,0,20,
6,15,0,5,1,20,14,0,0,0,15,
7,0,47,0,4,0,0,0,0,2,0,
8,0,11,0,55,0,0,0,2,0,0,
9,47,0,19,0,14,20,15,0,0,0,
0,0,0,0,0,2,2,0,0,0,0,
1,0,0,0,20,0,0,0,0,16,26,
2,0,0,0,0,35,17,26,34,0,0,
3,0,20,0,0,0,0,0,0,133,8,
4,2,0,35,0,0,36,18,30,0,1,
5,2,0,17,0,36,0,26,20,0,0,
6,0,0,26,0,18,26,0,37,0,1,
7,0,0,34,0,30,20,37,0,0,0,
8,0,16,0,133,0,0,0,0,0,26,
9,0,26,0,8,1,0,1,0,26,0,
0,0,0,0,0,0,0,0,1,0,0,
1,0,0,0,0,1,0,34,0,0,0,
2,0,0,0,0,0,87,0,0,0,1,
3,0,0,0,0,0,0,0,7,0,0,
4,0,1,0,0,0,0,0,0,48,0,
5,0,0,87,0,0,0,0,0,0,27,
6,0,34,0,0,0,0,0,0,0,0,
7,1,0,0,7,0,0,0,0,0,0,
8,0,0,0,0,48,0,0,0,0,0,
9,0,0,1,0,0,27,0,0,0,0,
0,0,114,24,0,36,0,0,0,0,0,
1,114,0,0,0,2,0,0,0,0,0,
2,24,0,0,0,28,0,0,0,0,0,
3,0,0,0,0,0,0,10,4,0,109,
4,36,2,28,0,0,0,0,0,0,0,
5,0,0,0,0,0,0,2,11,0,0,
6,0,0,0,10,0,2,0,2,0,14,
7,0,0,0,4,0,11,2,0,2,2,
8,0,0,0,0,0,0,0,2,0,0,
9,0,0,0,109,0,0,14,2,0,0,
0,0,0,0,0,7,0,13,0,3,0,
1,0,0,0,0,0,68,0,0,0,48,
2,0,0,0,2,22,0,1,0,1,0,
3,0,0,2,0,7,0,26,0,23,0,
4,7,0,22,7,0,0,5,0,10,2,
5,0,68,0,0,0,0,1,0,0,62,
6,13,0,1,26,5,1,0,0,52,0,
7,0,0,0,0,0,0,0,0,0,0,
8,3,0,1,23,10,0,52,0,0,1,
9,0,48,0,0,2,62,0,0,1,0,
0,0,9,0,0,0,0,16,0,0,9,
1,9,0,0,9,0,0,19,14,0,28,
2,0,0,0,8,0,0,0,8,3,0,
3,0,9,8,0,1,0,0,58,0,0,
4,0,0,0,1,0,0,0,2,0,10,
5,0,0,0,0,0,0,0,0,0,0,
6,16,19,0,0,0,0,0,0,0,30,
7,0,14,8,58,2,0,0,0,1,0,
8,0,0,3,0,0,0,0,1,0,0,
9,9,28,0,0,10,0,30,0,0,0,
0,0,0,0,0,57,62,0,0,53,59,
1,0,0,0,0,0,0,0,0,0,0,
2,0,0,0,12,0,0,0,27,0,0,
3,0,0,12,0,0,0,2,4,6,0,
4,57,0,0,0,0,75,0,0,71,76,
5,62,0,0,0,75,0,0,0,108,106,
6,0,0,0,2,0,0,0,0,0,0,
7,0,0,27,4,0,0,0,0,0,0,
8,53,0,0,6,71,108,0,0,0,104,
9,59,0,0,0,76,106,0,0,104,0,
0,0,70,31,86,0,0,0,0,0,28,
1,70,0,23,38,0,0,0,0,1,22,
2,31,23,0,19,0,0,0,0,0,31,
3,86,38,19,0,0,0,0,0,0,20,
4,0,0,0,0,0,14,0,10,4,0,
5,0,0,0,0,14,0,0,5,1,0,
6,0,0,0,0,0,0,0,3,51,0,
7,0,0,0,0,10,5,3,0,23,0,
8,0,1,0,0,4,1,51,23,0,3,
9,28,22,31,20,0,0,0,0,3,0,
0,0,0,0,0,0,0,0,0,0,0,
1,0,0,2,0,61,30,0,6,37,40,
2,0,2,0,78,1,1,65,0,5,0,
3,0,0,78,0,3,1,34,0,1,1,
4,0,61,1,3,0,40,2,12,24,36,
5,0,30,1,1,40,0,0,12,33,50,
6,0,0,65,34,2,0,0,0,0,0,
7,0,6,0,0,12,12,0,0,18,27,
8,0,37,5,1,24,33,0,18,0,29,
9,0,40,0,1,36,50,0,27,29,0,
0,0,2,0,5,4,0,177,0,0,1,
1,2,0,0,50,65,28,5,0,0,8,
2,0,0,0,0,0,0,0,0,0,0,
