Node/Edge,1000,7191
Step/Entity,1600,20
meet_step
0,0,17,0,0,42,29,21,16,29,49,27,38,0,37,0,0,0,29,8,1,
1,17,0,0,0,42,34,21,33,30,13,25,44,0,25,0,0,0,23,11,35,
2,0,0,0,13,0,0,0,0,0,0,0,0,37,0,29,46,53,0,12,2,
3,0,0,13,0,1,0,2,1,0,1,0,4,8,0,43,12,21,0,29,5,
4,42,42,0,1,0,35,21,27,41,43,31,38,0,45,0,0,0,26,5,1,
5,29,34,0,0,35,0,19,21,44,15,25,43,0,25,0,0,0,23,11,10,
6,21,21,0,2,21,19,0,24,17,31,30,14,0,18,2,0,0,21,4,4,
7,16,33,0,1,27,21,24,0,19,18,34,21,1,24,0,0,0,27,3,3,
8,29,30,0,0,41,44,17,19,0,42,28,37,0,53,0,0,0,44,5,2,
9,49,13,0,1,43,15,31,18,42,0,26,21,0,35,0,0,0,39,14,0,
10,27,25,0,0,31,25,30,34,28,26,0,28,0,32,0,0,0,24,8,1,
11,38,44,0,4,38,43,14,21,37,21,28,0,0,33,1,1,3,22,0,19,
12,0,0,37,8,0,0,0,1,0,0,0,0,0,0,12,20,27,0,3,0,
13,37,25,0,0,45,25,18,24,53,35,32,33,0,0,0,0,0,53,13,2,
14,0,0,29,43,0,0,2,0,0,0,0,1,12,0,0,25,27,0,25,6,
15,0,0,46,12,0,0,0,0,0,0,0,1,20,0,25,0,36,0,7,3,
16,0,0,53,21,0,0,0,0,0,0,0,3,27,0,27,36,0,0,3,6,
17,29,23,0,0,26,23,21,27,44,39,24,22,0,53,0,0,0,0,17,5,
18,8,11,12,29,5,11,4,3,5,14,8,0,3,13,25,7,3,17,0,13,
19,1,35,2,5,1,10,4,3,2,0,1,19,0,2,6,3,6,5,13,0,
0,0,28,3,13,0,0,0,3,0,0,28,0,0,29,0,0,23,0,0,0,
1,28,0,1,17,0,0,0,0,0,0,74,0,0,55,0,0,10,0,0,0,
2,3,1,0,13,2,0,3,23,8,8,5,0,3,4,1,0,9,0,1,3,
3,13,17,13,0,1,5,3,6,3,8,15,0,0,18,3,6,21,0,0,0,
4,0,0,2,1,0,34,8,5,6,13,0,1,11,0,8,9,0,2,0,22,
5,0,0,0,5,34,0,19,3,8,5,0,4,13,0,8,16,0,9,5,19,
6,0,0,3,3,8,19,0,3,2,4,0,8,9,0,2,17,0,4,2,9,
7,3,0,23,6,5,3,3,0,10,8,0,0,2,2,1,2,9,0,0,3,
8,0,0,8,3,6,8,2,10,0,10,0,4,4,0,7,4,0,7,1,4,
9,0,0,8,8,13,5,4,8,10,0,0,0,10,0,5,29,3,1,0,23,
10,28,74,5,15,0,0,0,0,0,0,0,0,0,45,0,0,8,0,0,0,
11,0,0,0,0,1,4,8,0,4,0,0,0,10,0,43,2,0,64,73,0,
12,0,0,3,0,11,13,9,2,4,10,0,10,0,0,1,6,0,16,15,14,
13,29,55,4,18,0,0,0,2,0,0,45,0,0,0,0,0,20,0,0,0,
14,0,0,1,3,8,8,2,1,7,5,0,43,1,0,0,7,0,5,9,11,
15,0,0,0,6,9,16,17,2,4,29,0,2,6,0,7,0,0,5,4,39,
16,23,10,9,21,0,0,0,9,0,3,8,0,0,20,0,0,0,0,0,0,
17,0,0,0,0,2,9,4,0,7,1,0,64,16,0,5,5,0,0,64,6,
18,0,0,1,0,0,5,2,0,1,0,0,73,15,0,9,4,0,64,0,6,
19,0,0,3,0,22,19,9,3,4,23,0,0,14,0,11,39,0,6,6,0,
0,0,8,0,12,0,29,16,11,10,24,12,2,15,8,1,7,3,12,0,29,
1,8,0,0,0,0,2,0,4,3,8,1,20,7,20,5,16,17,7,0,10,
2,0,0,0,0,50,0,8,0,0,0,0,0,0,0,0,0,0,1,41,0,
3,12,0,0,0,1,16,25,1,4,3,1,0,2,0,3,0,8,4,2,2,
4,0,0,50,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,36,0,
5,29,2,0,16,1,0,15,15,12,21,10,4,12,2,3,7,2,6,0,18,
6,16,0,8,25,2,15,0,1,3,2,5,1,2,0,2,0,1,3,10,5,
7,11,4,0,1,0,15,1,0,10,14,5,9,5,3,11,4,10,4,0,20,
8,10,3,0,4,0,12,3,10,0,15,13,0,21,1,12,0,9,15,0,17,
9,24,8,0,3,0,21,2,14,15,0,13,9,24,3,5,6,8,29,0,20,
10,12,1,0,1,0,10,5,5,13,13,0,11,18,6,2,11,5,14,0,23,
11,2,20,0,0,0,4,1,9,0,9,11,0,4,24,24,14,20,8,0,8,
12,15,7,0,2,0,12,2,5,21,24,18,4,0,6,5,2,4,18,0,25,
13,8,20,0,0,0,2,0,3,1,3,6,24,6,0,29,11,18,5,0,3,
14,1,5,0,3,0,3,2,11,12,5,2,24,5,29,0,4,24,13,0,2,
15,7,16,0,0,0,7,0,4,0,6,11,14,2,11,4,0,4,12,0,7,
16,3,17,0,8,0,2,1,10,9,8,5,20,4,18,24,4,0,10,0,3,
17,12,7,1,4,0,6,3,4,15,29,14,8,18,5,13,12,10,0,0,14,
18,0,0,41,2,36,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,
19,29,10,0,2,0,18,5,20,17,20,23,8,25,3,2,7,3,14,0,0,
0,0,0,4,11,3,0,2,0,0,2,0,2,2,0,71,3,0,27,6,30,
1,0,0,18,0,22,11,17,49,11,28,26,20,38,19,1,21,19,2,44,1,
2,4,18,0,1,12,14,11,17,10,17,14,2,19,9,2,10,13,18,23,2,
3,11,0,1,0,0,0,0,0,0,0,0,1,1,0,23,0,0,12,0,7,
4,3,22,12,0,0,20,15,35,39,34,24,15,22,23,0,16,17,11,30,0,
5,0,11,14,0,20,0,11,7,25,10,12,7,3,9,0,15,8,10,21,0,
6,2,17,11,0,15,11,0,16,13,19,15,11,20,12,0,15,12,8,15,0,
7,0,49,17,0,35,7,16,0,20,42,35,18,45,39,0,15,27,2,49,1,
8,0,11,10,0,39,25,13,20,0,38,12,12,13,18,0,19,10,1,28,0,
9,2,28,17,0,34,10,19,42,38,0,28,18,29,26,0,17,17,14,41,0,
10,0,26,14,0,24,12,15,35,12,28,0,11,37,30,1,18,10,4,31,0,
11,2,20,2,1,15,7,11,18,12,18,11,0,13,25,2,13,14,3,6,5,
12,2,38,19,1,22,3,20,45,13,29,37,13,0,19,0,10,20,0,28,0,
13,0,19,9,0,23,9,12,39,18,26,30,25,19,0,0,14,12,2,12,0,
14,71,1,2,23,0,0,0,0,0,0,1,2,0,0,0,0,0,34,4,50,
15,3,21,10,0,16,15,15,15,19,17,18,13,10,14,0,0,11,5,17,0,
16,0,19,13,0,17,8,12,27,10,17,10,14,20,12,0,11,0,2,14,0,
17,27,2,18,12,11,10,8,2,1,14,4,3,0,2,34,5,2,0,13,20,
18,6,44,23,0,30,21,15,49,28,41,31,6,28,12,4,17,14,13,0,1,
19,30,1,2,7,0,0,0,1,0,0,0,5,0,0,50,0,0,20,1,0,
0,0,5,3,6,20,0,23,22,0,12,0,17,4,9,19,0,25,17,4,0,
