Node/Edge,1000,9452
Step/Entity,100,20
meet_step
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,
1,1,0,1,0,3,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,
2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1,0,
4,0,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
5,0,2,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,
6,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,
7,1,1,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,2,0,0,
8,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,
9,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,2,0,2,0,2,
10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,
11,0,0,0,0,1,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,
12,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
14,0,0,3,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,
15,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,
16,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,
17,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,4,
18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,
19,1,0,0,0,0,0,1,0,1,2,0,0,0,0,0,1,0,4,0,0,
0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,1,2,0,0,
1,0,0,0,0,0,0,3,7,0,0,0,1,3,1,1,0,0,0,0,0,
2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,
3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,
4,1,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,5,3,0,1,
5,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,
6,0,3,0,0,0,0,0,6,0,0,0,2,6,1,2,0,0,0,0,0,
7,0,7,0,0,0,0,6,0,0,0,0,2,7,1,6,0,0,0,0,0,
8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,2,3,3,0,1,
10,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,
11,0,1,0,0,0,0,2,2,0,0,0,0,5,1,4,0,0,0,0,0,
12,0,3,0,0,0,0,6,7,0,0,0,5,0,1,1,0,0,0,0,0,
13,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,
14,0,1,0,0,0,0,2,6,0,0,0,4,1,1,0,0,0,0,0,0,
15,1,0,1,1,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,
16,1,0,0,0,5,1,0,0,0,3,3,0,0,0,0,0,0,0,1,0,
17,2,0,1,1,3,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,
18,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
19,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,0,0,1,0,3,1,0,0,0,3,0,0,0,0,0,0,0,3,0,0,
2,0,1,0,0,1,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,
3,0,0,0,0,0,0,2,0,0,0,1,1,0,0,1,0,0,0,1,0,
4,0,3,1,0,0,0,0,2,0,1,0,0,0,0,0,0,1,3,0,0,
5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
6,0,0,0,2,0,0,0,0,0,0,0,1,0,2,1,4,0,0,1,0,
7,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,
9,0,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,
10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3,1,0,0,1,0,
12,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,0,0,
13,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,
14,0,0,0,1,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,
15,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,
16,0,0,1,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,
17,0,3,0,0,3,0,0,3,0,4,0,0,3,0,0,0,0,0,0,0,
18,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,
19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,
0,0,0,0,1,2,0,2,0,0,0,0,1,1,1,0,1,0,1,0,1,
1,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,1,0,0,
2,0,0,0,0,1,0,4,0,1,0,1,0,0,0,0,0,0,0,0,0,
3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,
4,2,0,1,1,0,1,2,0,0,0,0,1,0,1,1,0,0,0,0,0,
5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,2,0,1,1,0,
6,2,1,4,0,2,0,0,0,3,0,2,2,0,1,0,0,0,4,0,0,
7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0,1,1,0,0,
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10,0,2,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,
11,1,1,0,0,1,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,
12,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,
13,1,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,
14,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
15,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
17,1,1,0,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,1,
18,0,0,0,1,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,
19,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
0,0,2,0,0,0,0,0,0,4,0,0,0,1,1,2,0,1,1,1,6,
1,2,0,0,0,0,0,0,0,3,1,0,0,0,0,2,0,3,1,1,1,
2,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,3,0,0,0,0,
3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,0,0,0,0,0,0,1,0,0,0,1,4,0,0,0,2,0,0,0,0,
5,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,
6,0,0,4,0,1,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,
7,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8,4,3,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2,0,1,0,
9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,
10,0,0,3,0,1,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,
11,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,
14,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,2,
15,0,0,3,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,
16,1,3,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,
17,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,
18,1,1,0,0,0,0,0,0,1,1,0,0,0,2,0,0,1,0,0,0,
19,6,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,
0,0,1,0,0,0,0,4,3,0,0,0,0,1,0,1,0,2,0,0,0,
1,1,0,0,0,1,1,4,1,1,1,0,0,3,0,1,1,3,1,0,0,
2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
3,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,1,8,0,0,
4,0,1,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,
5,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
6,4,4,0,0,1,0,0,4,1,1,0,0,1,1,2,0,3,1,0,0,
7,3,1,0,0,0,0,4,0,1,3,0,4,1,0,2,3,0,0,10,0,
8,0,1,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,
9,0,1,0,0,0,0,1,3,0,0,0,0,0,0,2,0,0,0,1,0,
10,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
