Node/Edge,1000,11728
Step/Entity,800,20
meet_step
0,0,0,2,1,8,1,2,3,10,4,6,3,0,0,6,6,0,3,4,6,
1,0,0,17,18,0,7,8,0,0,5,0,15,9,31,0,0,34,15,10,0,
2,2,17,0,3,0,2,1,0,0,0,0,12,4,46,3,0,52,8,11,0,
3,1,18,3,0,0,15,11,0,0,10,0,20,14,1,3,0,0,7,9,0,
4,8,0,0,0,0,0,0,14,20,3,15,0,0,0,6,6,0,0,0,25,
5,1,7,2,15,0,0,18,0,0,6,0,24,11,1,3,0,1,27,16,0,
6,2,8,1,11,0,18,0,1,0,5,0,22,27,1,0,0,2,43,24,0,
7,3,0,0,0,14,0,1,0,6,3,26,0,0,0,8,2,0,0,0,15,
8,10,0,0,0,20,0,0,6,0,4,4,0,0,0,4,6,0,0,0,7,
9,4,5,0,10,3,6,5,3,4,0,0,11,12,0,1,0,0,7,7,3,
10,6,0,0,0,15,0,0,26,4,0,0,1,0,0,12,6,0,0,0,23,
11,3,15,12,20,0,24,22,0,0,11,1,0,31,1,2,0,0,38,27,0,
12,0,9,4,14,0,11,27,0,0,12,0,31,0,0,1,0,1,31,24,0,
13,0,31,46,1,0,1,1,0,0,0,0,1,0,0,0,0,60,2,4,0,
14,6,0,3,3,6,3,0,8,4,1,12,2,1,0,0,4,0,2,3,11,
15,6,0,0,0,6,0,0,2,6,0,6,0,0,0,4,0,0,0,0,9,
16,0,34,52,0,0,1,2,0,0,0,0,0,1,60,0,0,0,2,0,0,
17,3,15,8,7,0,27,43,0,0,7,0,38,31,2,2,0,2,0,19,0,
18,4,10,11,9,0,16,24,0,0,7,0,27,24,4,3,0,0,19,0,0,
19,6,0,0,0,25,0,0,15,7,3,23,0,0,0,11,9,0,0,0,0,
0,0,9,3,12,4,6,8,0,6,6,4,1,6,4,3,4,9,7,1,4,
1,9,0,2,7,6,8,12,0,17,6,2,1,7,4,1,5,11,8,6,3,
2,3,2,0,4,17,1,0,60,2,2,29,29,0,21,28,0,3,3,18,0,
3,12,7,4,0,3,8,20,1,8,5,1,1,9,1,1,6,12,10,3,2,
4,4,6,17,3,0,1,3,15,1,0,22,10,2,16,14,2,4,7,10,0,
5,6,8,1,8,1,0,8,0,13,11,0,0,16,0,0,20,15,12,1,2,
6,8,12,0,20,3,8,0,0,14,14,1,0,8,0,2,7,11,8,3,9,
7,0,0,60,1,15,0,0,0,1,0,38,23,0,32,25,0,0,3,15,0,
8,6,17,2,8,1,13,14,1,0,10,2,0,10,0,0,9,14,7,3,2,
9,6,6,2,5,0,11,14,0,10,0,0,0,12,0,2,5,14,8,3,9,
10,4,2,29,1,22,0,1,38,2,0,0,15,1,15,25,1,0,4,19,0,
11,1,1,29,1,10,0,0,23,0,0,15,0,0,20,29,0,0,1,16,2,
12,6,7,0,9,2,16,8,0,10,12,1,0,0,0,0,6,10,6,5,5,
13,4,4,21,1,16,0,0,32,0,0,15,20,0,0,13,0,0,2,15,0,
14,3,1,28,1,14,0,2,25,0,2,25,29,0,13,0,1,2,0,18,0,
15,4,5,0,6,2,20,7,0,9,5,1,0,6,0,1,0,8,4,7,4,
16,9,11,3,12,4,15,11,0,14,14,0,0,10,0,2,8,0,8,2,4,
17,7,8,3,10,7,12,8,3,7,8,4,1,6,2,0,4,8,0,6,0,
18,1,6,18,3,10,1,3,15,3,3,19,16,5,15,18,7,2,6,0,5,
19,4,3,0,2,0,2,9,0,2,9,0,2,5,0,0,4,4,0,5,0,
0,0,0,2,32,7,15,1,0,1,24,0,1,5,0,20,13,0,9,12,1,
1,0,0,7,0,1,4,11,12,4,1,15,26,7,8,1,9,1,7,0,1,
2,2,7,0,0,2,0,4,10,2,1,4,3,0,20,0,1,10,0,0,2,
3,32,0,0,0,10,11,1,1,0,37,0,1,15,0,36,12,0,19,19,0,
4,7,1,2,10,0,14,2,1,1,12,0,1,1,0,16,4,0,1,7,0,
5,15,4,0,11,14,0,0,1,0,16,0,2,7,0,11,8,0,9,9,1,
6,1,11,4,1,2,0,0,7,11,4,22,17,5,3,1,8,2,3,2,1,
7,0,12,10,1,1,1,7,0,10,5,15,21,10,1,4,4,0,8,1,0,
8,1,4,2,0,1,0,11,10,0,0,11,15,9,5,1,6,4,10,0,3,
9,24,1,1,37,12,16,4,5,0,0,0,1,12,0,36,12,0,10,22,0,
