Node/Edge,1000,14321
Step/Entity,1600,20
meet_step
0,0,51,30,28,32,39,34,47,40,37,4,5,39,26,15,55,48,44,19,24,
1,51,0,29,29,24,37,31,40,38,27,2,4,34,63,19,48,53,40,34,43,
2,30,29,0,26,16,16,23,28,30,27,18,12,29,25,16,27,25,31,18,34,
3,28,29,26,0,15,30,26,56,47,20,0,6,28,34,16,29,32,42,36,21,
4,32,24,16,15,0,32,32,50,24,26,3,1,23,31,17,47,47,40,27,29,
5,39,37,16,30,32,0,29,55,34,11,3,5,21,29,17,31,47,33,28,20,
6,34,31,23,26,32,29,0,39,29,19,5,4,31,32,10,34,36,35,21,38,
7,47,40,28,56,50,55,39,0,47,28,6,0,28,50,19,40,58,58,33,17,
8,40,38,30,47,24,34,29,47,0,41,3,9,47,24,16,38,42,56,29,40,
9,37,27,27,20,26,11,19,28,41,0,3,2,30,34,10,28,24,18,11,23,
10,4,2,18,0,3,3,5,6,3,3,0,53,14,2,9,5,5,5,6,9,
11,5,4,12,6,1,5,4,0,9,2,53,0,18,2,19,2,3,4,8,8,
12,39,34,29,28,23,21,31,28,47,30,14,18,0,34,29,43,44,34,17,33,
13,26,63,25,34,31,29,32,50,24,34,2,2,34,0,16,40,55,41,38,38,
14,15,19,16,16,17,17,10,19,16,10,9,19,29,16,0,25,18,16,17,16,
15,55,48,27,29,47,31,34,40,38,28,5,2,43,40,25,0,58,53,29,43,
16,48,53,25,32,47,47,36,58,42,24,5,3,44,55,18,58,0,56,48,32,
17,44,40,31,42,40,33,35,58,56,18,5,4,34,41,16,53,56,0,26,32,
18,19,34,18,36,27,28,21,33,29,11,6,8,17,38,17,29,48,26,0,24,
19,24,43,34,21,29,20,38,17,40,23,9,8,33,38,16,43,32,32,24,0,
0,0,19,15,20,3,1,0,24,0,9,5,6,2,1,2,17,0,20,6,39,
1,19,0,36,18,5,1,0,42,0,6,17,2,3,0,2,11,0,16,7,16,
2,15,36,0,19,6,5,4,22,0,8,16,5,3,0,1,1,0,26,13,14,
3,20,18,19,0,16,4,1,17,0,16,11,13,2,1,0,4,2,32,18,20,
4,3,5,6,16,0,27,47,6,24,34,0,28,37,23,24,20,36,5,2,11,
5,1,1,5,4,27,0,29,1,25,14,2,7,41,13,24,18,15,1,8,0,
6,0,0,4,1,47,29,0,2,42,24,14,13,30,26,35,27,42,2,12,1,
7,24,42,22,17,6,1,2,0,0,2,13,5,11,0,0,3,1,21,11,12,
8,0,0,0,0,24,25,42,0,0,12,9,17,29,21,46,29,21,0,15,0,
9,9,6,8,16,34,14,24,2,12,0,6,23,8,20,16,6,14,7,5,14,
10,5,17,16,11,0,2,14,13,9,6,0,2,25,6,24,24,12,13,26,9,
11,6,2,5,13,28,7,13,5,17,23,2,0,10,11,11,2,15,13,1,7,
12,2,3,3,2,37,41,30,11,29,8,25,10,0,18,27,49,33,8,25,2,
13,1,0,0,1,23,13,26,0,21,20,6,11,18,0,40,12,17,2,10,2,
14,2,2,1,0,24,24,35,0,46,16,24,11,27,40,0,50,41,2,28,1,
15,17,11,1,4,20,18,27,3,29,6,24,2,49,12,50,0,37,5,26,14,
16,0,0,0,2,36,15,42,1,21,14,12,15,33,17,41,37,0,0,17,0,
17,20,16,26,32,5,1,2,21,0,7,13,13,8,2,2,5,0,0,8,26,
18,6,7,13,18,2,8,12,11,15,5,26,1,25,10,28,26,17,8,0,2,
19,39,16,14,20,11,0,1,12,0,14,9,7,2,2,1,14,0,26,2,0,
0,0,0,0,2,3,37,30,2,27,31,1,1,1,21,23,6,0,27,4,29,
1,0,0,31,13,29,3,0,21,1,2,19,22,26,3,2,27,8,27,42,3,
2,0,31,0,28,33,0,2,28,0,0,41,26,28,1,0,28,9,14,52,2,
3,2,13,28,0,32,2,1,28,1,3,53,34,16,1,1,28,11,7,30,6,
4,3,29,33,32,0,1,1,18,0,0,33,26,19,6,0,46,2,10,44,3,
5,37,3,0,2,1,0,33,1,29,34,0,2,1,26,33,3,1,17,3,28,
6,30,0,2,1,1,33,0,1,26,31,3,0,1,13,31,5,0,7,1,9,
7,2,21,28,28,18,1,1,0,0,0,47,20,23,3,0,21,9,11,22,2,
8,27,1,0,1,0,29,26,0,0,37,0,3,1,9,30,0,1,5,2,15,
9,31,2,0,3,0,34,31,0,37,0,0,1,0,27,20,2,2,5,5,15,
10,1,19,41,53,33,0,3,47,0,0,0,38,24,4,1,29,10,13,26,0,
11,1,22,26,34,26,2,0,20,3,1,38,0,15,4,0,13,32,3,21,1,
12,1,26,28,16,19,1,1,23,1,0,24,15,0,3,0,28,11,36,44,2,
13,21,3,1,1,6,26,13,3,9,27,4,4,3,0,17,9,0,9,7,34,
14,23,2,0,1,0,33,31,0,30,20,1,0,0,17,0,5,1,7,1,20,
15,6,27,28,28,46,3,5,21,0,2,29,13,28,9,5,0,2,16,43,2,
16,0,8,9,11,2,1,0,9,1,2,10,32,11,0,1,2,0,7,4,4,
17,27,27,14,7,10,17,7,11,5,5,13,3,36,9,7,16,7,0,35,27,
18,4,42,52,30,44,3,1,22,2,5,26,21,44,7,1,43,4,35,0,2,
19,29,3,2,6,3,28,9,2,15,15,0,1,2,34,20,2,4,27,2,0,
0,0,0,48,51,0,0,34,46,40,37,47,46,1,0,41,1,0,3,35,29,
1,0,0,1,2,54,34,1,12,10,0,0,1,50,41,0,47,46,36,0,20,
2,48,1,0,38,5,1,39,35,41,35,52,64,1,1,29,3,0,1,36,20,
3,51,2,38,0,3,0,35,47,22,48,31,61,1,4,43,3,4,4,37,32,
4,0,54,5,3,0,63,0,16,6,5,3,1,61,82,1,76,68,43,2,15,
5,0,34,1,0,63,0,1,14,8,1,0,0,60,75,0,62,62,51,0,15,
6,34,1,39,35,0,1,0,38,28,24,31,35,0,0,29,2,3,3,41,24,
7,46,12,35,47,16,14,38,0,39,44,23,36,9,18,57,13,12,4,52,42,
8,40,10,41,22,6,8,28,39,0,17,26,37,10,6,22,8,9,9,26,29,
9,37,0,35,48,5,1,24,44,17,0,33,42,0,1,31,1,2,0,44,36,
