Node/Edge,1000,11799
Step/Entity,1600,20
meet_step
0,0,2,1,32,1,1,47,36,9,0,60,6,45,0,50,64,0,3,69,3,
1,2,0,6,3,11,5,1,1,2,30,0,9,0,31,2,3,14,22,4,25,
2,1,6,0,8,21,26,5,0,5,18,2,20,0,7,1,0,10,30,0,33,
3,32,3,8,0,7,7,33,11,3,0,33,4,24,1,27,40,1,3,24,7,
4,1,11,21,7,0,26,14,1,7,14,2,14,2,20,3,0,13,23,0,15,
5,1,5,26,7,26,0,4,0,11,3,1,8,4,2,1,4,5,19,0,12,
6,47,1,5,33,14,4,0,13,12,2,39,9,27,1,54,49,2,1,33,2,
7,36,1,0,11,1,0,13,0,4,1,18,2,26,1,25,46,0,1,21,0,
8,9,2,5,3,7,11,12,4,0,2,17,15,6,1,9,6,0,10,5,7,
9,0,30,18,0,14,3,2,1,2,0,0,26,0,46,0,0,40,29,0,34,
10,60,0,2,33,2,1,39,18,17,0,0,3,55,0,54,51,1,4,58,0,
11,6,9,20,4,14,8,9,2,15,26,3,0,3,23,4,3,6,33,1,31,
12,45,0,0,24,2,4,27,26,6,0,55,3,0,0,33,41,0,0,49,0,
13,0,31,7,1,20,2,1,1,1,46,0,23,0,0,1,0,51,33,4,41,
14,50,2,1,27,3,1,54,25,9,0,54,4,33,1,0,40,0,2,42,0,
15,64,3,0,40,0,4,49,46,6,0,51,3,41,0,40,0,0,0,69,0,
16,0,14,10,1,13,5,2,0,0,40,1,6,0,51,0,0,0,15,1,29,
17,3,22,30,3,23,19,1,1,10,29,4,33,0,33,2,0,15,0,0,21,
18,69,4,0,24,0,0,33,21,5,0,58,1,49,4,42,69,1,0,0,2,
19,3,25,33,7,15,12,2,0,7,34,0,31,0,41,0,0,29,21,2,0,
0,0,20,9,13,18,17,11,23,7,5,12,20,9,19,25,8,14,13,11,20,
1,20,0,48,14,2,8,1,22,11,9,29,36,27,43,19,0,20,1,1,23,
2,9,48,0,10,4,4,2,24,28,12,49,28,21,41,27,1,36,0,0,32,
3,13,14,10,0,3,9,0,21,16,11,31,16,23,27,18,4,10,1,1,24,
4,18,2,4,3,0,15,75,4,0,0,1,0,1,5,2,50,0,66,83,0,
5,17,8,4,9,15,0,16,25,4,6,5,12,3,16,13,6,3,11,7,3,
6,11,1,2,0,75,16,0,3,0,0,0,3,0,2,2,33,1,32,49,0,
7,23,22,24,21,4,25,3,0,27,8,19,28,16,39,41,2,23,0,2,18,
8,7,11,28,16,0,4,0,27,0,5,31,20,19,17,30,1,26,1,2,32,
9,5,9,12,11,0,6,0,8,5,0,20,10,16,6,6,0,19,0,0,10,
10,12,29,49,31,1,5,0,19,31,20,0,35,54,38,21,0,44,2,1,47,
11,20,36,28,16,0,12,3,28,20,10,35,0,32,40,30,1,25,1,1,27,
12,9,27,21,23,1,3,0,16,19,16,54,32,0,35,15,0,27,0,0,38,
13,19,43,41,27,5,16,2,39,17,6,38,40,35,0,27,9,29,5,3,25,
14,25,19,27,18,2,13,2,41,30,6,21,30,15,27,0,1,21,3,1,26,
15,8,0,1,4,50,6,33,2,1,0,0,1,0,9,1,0,0,34,57,0,
16,14,20,36,10,0,3,1,23,26,19,44,25,27,29,21,0,0,0,1,33,
17,13,1,0,1,66,11,32,0,1,0,2,1,0,5,3,34,0,0,50,0,
18,11,1,0,1,83,7,49,2,2,0,1,1,0,3,1,57,1,50,0,0,
19,20,23,32,24,0,3,0,18,32,10,47,27,38,25,26,0,33,0,0,0,
0,0,27,1,8,2,2,3,51,4,0,17,4,0,11,5,1,5,47,6,2,
