Node/Edge,1000,17306
Step/Entity,1600,20
meet_step
0,0,38,38,37,16,37,28,40,24,19,52,59,43,29,9,22,45,39,25,4,
1,38,0,39,30,30,61,41,59,32,8,78,56,48,52,8,73,66,51,27,4,
2,38,39,0,36,18,42,28,57,32,15,59,49,59,70,2,55,43,45,18,4,
3,37,30,36,0,20,45,44,46,48,20,37,43,56,49,24,31,31,40,58,21,
4,16,30,18,20,0,42,6,16,14,7,29,36,13,23,25,30,29,12,22,20,
5,37,61,42,45,42,0,39,57,37,13,77,53,47,49,2,80,61,40,23,9,
6,28,41,28,44,6,39,0,51,48,29,33,38,37,47,11,31,50,39,33,16,
7,40,59,57,46,16,57,51,0,35,9,63,75,59,57,2,55,46,43,33,6,
8,24,32,32,48,14,37,48,35,0,38,28,26,37,20,24,16,27,18,45,10,
9,19,8,15,20,7,13,29,9,38,0,16,15,17,12,37,10,11,10,37,24,
10,52,78,59,37,29,77,33,63,28,16,0,65,54,61,3,60,82,48,20,6,
11,59,56,49,43,36,53,38,75,26,15,65,0,56,47,2,53,55,39,29,10,
12,43,48,59,56,13,47,37,59,37,17,54,56,0,64,11,56,44,38,31,12,
13,29,52,70,49,23,49,47,57,20,12,61,47,64,0,9,55,70,51,36,11,
14,9,8,2,24,25,2,11,2,24,37,3,2,11,9,0,6,4,3,25,30,
15,22,73,55,31,30,80,31,55,16,10,60,53,56,55,6,0,56,42,26,7,
16,45,66,43,31,29,61,50,46,27,11,82,55,44,70,4,56,0,47,31,11,
17,39,51,45,40,12,40,39,43,18,10,48,39,38,51,3,42,47,0,26,9,
18,25,27,18,58,22,23,33,33,45,37,20,29,31,36,25,26,31,26,0,24,
19,4,4,4,21,20,9,16,6,10,24,6,10,12,11,30,7,11,9,24,0,
0,0,55,1,3,3,21,36,37,49,37,52,53,46,0,0,15,46,51,18,28,
1,55,0,2,3,4,28,16,35,52,35,41,53,53,2,1,13,48,38,8,36,
2,1,2,0,25,11,0,7,0,1,0,1,0,0,8,39,7,0,0,11,1,
3,3,3,25,0,7,3,4,3,3,4,2,1,2,9,21,3,1,3,7,0,
4,3,4,11,7,0,2,6,1,0,1,2,2,3,15,5,6,0,1,32,3,
